date,claimant_count,claimant_rate,vacancies,unemployed,unemployed_job,job_unemployed,vu,unemp_rate,vu_alt,search_unemployment_benefits,claimant_count_mom,unemployed_mom,search_unemployment_benefits_mom,claimant_count_yoy,unemployed_yoy,search_unemployment_benefits_yoy
2015-10-01,776930,2.2,741,1715,2.3,0.4347826086956522,0.43206997084548104,5.2,0.9537538774406961,41,-0.47129869115011486,-2.556818181818182,-4.651162790697675,-15.775563389748193,-12.186379928315413,-2.380952380952381
2015-09-01,780609,2.3,742,1760,2.4,0.4166666666666667,0.421590909090909,5.4,0.9505398989763121,43,-0.588489996561517,-1.0680157391793141,10.256410256410255,-17.606347383509217,-10.249872514023457,-12.244897959183673
2015-08-01,785230,2.3,742,1779,2.4,0.4166666666666667,0.41708825182686904,5.4,0.9449460667575106,39,-0.7205450805318808,-2.3600439077936337,-17.02127659574468,-19.18908126888466,-9.787018255578094,-13.333333333333334
2015-07-01,790929,2.3,742,1822,2.5,0.4,0.407244785949506,5.6,0.9381373043598098,47,-0.47238961950865943,-1.4602487831260142,-2.083333333333333,-21.600543195436366,-9.35323383084577,-6
2015-06-01,794683,2.3,732,1849,2.5,0.4,0.3958896700919416,5.6,0.921122007139954,48,-0.13484032793972023,0.05411255411255411,11.627906976744185,-23.740545333458723,-10.286268801552644,0
2015-05-01,795756,2.3,728,1848,2.5,0.4,0.3939393939393939,5.7,0.9148532967392015,43,-1.1081520070885937,1.9305019305019304,7.5,-26.694916815594084,-12.5,7.5
2015-04-01,804673,2.3,728,1813,2.5,0.4,0.4015444015444015,5.5,0.9047153315694698,40,-1.241790839614085,-0.7119386637458927,-9.090909090909092,-28.143353773917674,-16.103655714946786,-2.4390243902439024
2015-03-01,814791,2.3,729,1826,2.5,0.4,0.3992332968236582,5.6,0.8947079680556118,44,-2.385753050478912,-0.7608695652173914,-8.333333333333332,-29.299293418982675,-17.4502712477396,0
2015-02-01,834705,2.4,720,1840,2.6,0.3846153846153846,0.391304347826087,5.6,0.8625801930023181,48,-2.4363303562975354,-0.9687836383207751,4.3478260869565215,-29.690046741055898,-18.439716312056735,6.666666666666667
2015-01-01,855549,2.5,708,1858,2.6,0.3846153846153846,0.3810548977395049,5.7,0.8275388084142463,46,-2.3962042226767806,-0.6417112299465241,17.94871794871795,-29.953127366658617,-20.598290598290596,-13.20754716981132
2014-12-01,876553,2.5,707,1870,2.6,0.3846153846153846,0.3780748663101604,5.7,0.8065684562142849,39,-2.382219826626159,-2.806652806652807,-7.142857142857142,-29.42532418910454,-20.661858294442087,-2.5
2014-11-01,897944,2.6,703,1924,2.7,0.3703703703703703,0.36538461538461536,5.9,0.7828996017569024,42,-2.656832008603158,-1.4848950332821302,0,-28.949783829291604,-17.77777777777778,-6.666666666666667
2014-10-01,922452,2.7,702,1953,2.8,0.35714285714285715,0.35944700460829493,6,0.7610152072953389,42,-2.6347510169788495,-0.407955124936257,-14.285714285714285,-28.914473303972905,-18.760399334442596,-10.638297872340425
2014-09-01,947414,2.7,687,1961,2.9,0.3448275862068966,0.35033146353901073,6,0.7251317797710399,49,-2.4981269707972107,-0.5578093306288032,8.88888888888889,-29.43401313726498,-21.022956101490134,-2
2014-08-01,971688,2.8,681,1972,2.9,0.3448275862068966,0.34533468559837727,6,0.7008422456591005,45,-3.6831227790195715,-1.8905472636815919,-10,-30.237326686041836,-21.24600638977636,-2.1739130434782608
2014-07-01,1008845,2.9,670,2010,3,0.3333333333333333,0.3333333333333333,6.2,0.6641258072350064,50,-3.189108684762561,-2.4745269286754,4.166666666666666,-29.3741546698627,-19.341894060995184,-3.8461538461538463
2014-06-01,1042078,3,663,2061,3.1,0.3225806451612903,0.32168850072780203,6.3,0.6362287659848879,48,-4.003721650054351,-2.414772727272727,20,-28.719802236197506,-18.05168986083499,-7.6923076923076925
2014-05-01,1085540,3.1,654,2112,3.2,0.3125,0.3096590909090909,6.5,0.6024651325607532,40,-3.062158486414468,-2.2674687644608977,-2.4390243902439024,-27.13410991436308,-15.890083632019117,-16.666666666666664
2014-04-01,1119831,3.2,638,2161,3.4,0.29411764705882354,0.29523368810735773,6.6,0.5697288251530811,41,-2.830489105393635,-2.305605786618445,-6.8181818181818175,-25.865861836804815,-14.415841584158414,-19.607843137254903
2014-03-01,1152451,3.3,616,2212,3.6,0.2777777777777778,0.27848101265822783,6.8,0.5345129641086692,44,-2.925253900212184,-1.950354609929078,-2.2222222222222223,-24.70440731518801,-12.913385826771654,-18.51851851851852
2014-02-01,1187179,3.4,595,2256,3.8,0.2631578947368421,0.2637411347517731,6.9,0.5011881106387495,45,-2.8013869387053325,-3.5897435897435894,-15.09433962264151,-23.142026621089702,-12.693498452012383,-11.76470588235294
2014-01-01,1221395,3.5,581,2340,4,0.25,0.2482905982905983,7.2,0.4756855890191134,53,-1.660759632277045,-0.7212558336868901,32.5,-21.201034313238463,-7.765076862435947,-8.620689655172415
