date,Period,Headline,FT core,geo,"All items excluding energy, food, alcohol and tobacco","Excluding energy, food, alcoholic beverages & tobacco","All items, less fresh food and energy"
2020-07-01,One year,0.35604665438918603,1.2441338149788908,Eurozone,1.1618354653209824,NA,NA
2020-06-01,One year,0.25792188651436226,1.088947104271289,Eurozone,0.8569080878037375,NA,NA
2020-05-01,One year,0.07371007371005904,1.016947919725378,Eurozone,0.9168919713177396,NA,NA
2020-04-01,One year,0.3075030750307503,1.0157878752604268,Eurozone,0.8578143360752103,NA,NA
2020-03-01,One year,0.7767229688077862,1.1964017351855372,Eurozone,1.0841385811925544,NA,NA
2020-02-01,One year,1.186063750926622,1.3014418664602876,Eurozone,1.1568882068232842,NA,NA
2020-01-01,One year,1.3236021771400213,1.307398467709326,Eurozone,1.0271546635182884,NA,NA
2019-12-01,One year,1.3237659284919057,1.3892262355498954,Eurozone,1.276294020326162,NA,NA
2019-11-01,One year,0.9129040217123056,1.2659218521763955,Eurozone,1.2177819815559248,NA,NA
2019-10-01,One year,0.789538613372811,1.2077730822326318,Eurozone,1.1585293769949043,NA,NA
2019-09-01,One year,0.915048843823414,1.2271867908902867,Eurozone,1.1239943208708032,NA,NA
2019-08-01,One year,1.1033969749566088,1.4424296673859494,Eurozone,1.077688299384174,NA,NA
2019-07-01,One year,1.1047666335650452,1.3159303093723838,Eurozone,0.9716791088991504,NA,NA
2019-06-01,One year,1.2308839985080129,1.344612052908802,Eurozone,1.079734219269099,NA,NA
2019-05-01,One year,1.294176207068201,1.2754735525738083,Eurozone,0.8775050397248843,NA,NA
2019-04-01,One year,1.5615240474703311,1.399001729764572,Eurozone,1.0808884665637208,NA,NA
2019-03-01,One year,1.5143929912390408,1.2537649163734206,Eurozone,0.9036860879904935,NA,NA
2019-02-01,One year,1.3904547162720775,1.3484858122273635,Eurozone,0.8332341387929872,NA,NA
2019-01-01,One year,1.25250501002004,1.3249402067514016,Eurozone,0.9054086252084884,NA,NA
2026-07-01,Six months,4.03919224072844,3.02264890639891,Eurozone,2.8480376824450815,NA,NA
2026-06-01,Six months,3.4616491647297076,2.979468114383394,Eurozone,2.4499863812396327,NA,NA
2026-05-01,Six months,3.8485027728043297,2.8039655432423944,Eurozone,2.5344502320262974,NA,NA
2026-04-01,Six months,4.282863411889726,2.5348993234705692,Eurozone,2.417615914023852,NA,NA
2026-03-01,Six months,3.4766046028479103,2.2173518152182696,Eurozone,2.221153931833375,NA,NA
2026-02-01,Six months,2.2276171840352577,2.272508205019891,Eurozone,2.32666974816802,NA,NA
2026-01-01,Six months,1.866960958037156,1.792056689368168,Eurozone,2.0889262407363995,NA,NA
2025-12-01,Six months,2.075197826479047,1.6003255282292024,Eurozone,2.275285875830902,NA,NA
2025-11-01,Six months,2.508246878661047,1.711955239467143,Eurozone,2.5875813552761473,NA,NA
2025-10-01,Six months,1.855921678682604,1.8216835449879405,Eurozone,2.036546014080143,NA,NA
2025-09-01,Six months,1.6132024436354309,1.9303301299918507,Eurozone,2.28725969076653,NA,NA
2025-08-01,Six months,1.5342462983311211,2.2005286333460905,Eurozone,2.4573848888987726,NA,NA
2025-07-01,Six months,1.4952308272518255,2.449999248263059,Eurozone,2.296789807204336,NA,NA
2025-06-01,Six months,1.8080795934887208,2.640281864144501,Eurozone,2.34291448389059,NA,NA
2025-05-01,Six months,1.7102408104956446,2.4238944151476245,Eurozone,2.1636442479287643,NA,NA
2025-04-01,Six months,2.349855982559501,2.730594137037471,Eurozone,2.7644220478490578,NA,NA
2025-03-01,Six months,2.9141625634577784,2.808566951579822,Eurozone,2.522331090917951,NA,NA
2025-02-01,Six months,2.603817467312264,2.432579647958045,Eurozone,2.174518431688921,NA,NA
2025-01-01,Six months,2.6274155543791977,2.242429020470357,Eurozone,2.407197426977037,NA,NA
2024-12-01,Six months,2.1996566657948247,1.9233073123887847,Eurozone,2.3287385016598217,NA,NA
2024-11-01,Six months,2.0377184503622914,2.1404381969094355,Eurozone,2.355291184969688,NA,NA
2024-10-01,Six months,1.8537195634406256,2.3497119059564877,Eurozone,2.5703761291670624,NA,NA
2024-09-01,Six months,1.524965122538835,1.9031682928480156,Eurozone,2.4488042090100137,NA,NA
2024-08-01,Six months,1.9007839266390825,1.8846386877227048,Eurozone,2.7487265918003434,NA,NA
2024-07-01,Six months,2.3238149852076617,2.5451204545491706,Eurozone,2.8405898090612114,NA,NA
2024-06-01,Six months,2.733169181471995,2.900615651834573,Eurozone,3.145781578678508,NA,NA
2024-05-01,Six months,2.4823045245911057,2.6347199500169456,Eurozone,3.110692294040107,NA,NA
2024-04-01,Six months,2.1244980798484914,2.5190449523806073,Eurozone,2.7967738262621777,NA,NA
2024-03-01,Six months,1.9369505888417349,2.6491846711844325,Eurozone,2.8654260254547204,NA,NA
2024-02-01,Six months,2.279665347302018,2.604523507617798,Eurozone,2.700870262552258,NA,NA
2024-01-01,Six months,2.779692799099842,2.7949806193712714,Eurozone,2.73017770212085,NA,NA
2023-12-01,Six months,2.3191301842507617,2.327429705371426,Eurozone,2.566309608805639,NA,NA
2023-11-01,Six months,2.62117628102978,2.5590082135310626,Eurozone,2.5289900079057848,NA,NA
2023-10-01,Six months,2.727291789737518,2.973364445468148,Eurozone,2.662432176187801,NA,NA
2023-09-01,Six months,2.836438524342322,3.0687752434250015,Eurozone,2.8852380583835657,NA,NA
2023-08-01,Six months,2.781036127721803,3.415122700026034,Eurozone,3.3076928383495297,NA,NA
2023-07-01,Six months,2.7099332851861613,3.5725085822178455,Eurozone,3.671798949439365,NA,NA
2023-06-01,Six months,3.616891095592045,4.412126977229116,Eurozone,4.441972702799868,NA,NA
2023-05-01,Six months,2.437891707264628,4.666506894275565,Eurozone,4.994857785611373,NA,NA
2023-04-01,Six months,2.918301818183777,5.132693190502746,Eurozone,5.53034659844327,NA,NA
2023-03-01,Six months,5.651838246976704,5.129334669370376,Eurozone,5.939102510703309,NA,NA
2023-02-01,Six months,7.291412351296023,5.868633240733427,Eurozone,6.6406654160276135,NA,NA
2023-01-01,Six months,7.497319662900792,5.941491875270982,Eurozone,6.673483838846139,NA,NA
2022-12-01,Six months,7.336654122755459,5.806439903831155,Eurozone,6.361973285578548,NA,NA
2022-11-01,Six months,9.856178319828146,5.1863972648849135,Eurozone,5.637796071794932,NA,NA
2022-10-01,Six months,11.142027282176524,5.687010329316219,Eurozone,5.663975645853281,NA,NA
2022-09-01,Six months,8.280681126187162,5.803042654698672,Eurozone,5.597476792694067,NA,NA
2022-08-01,Six months,9.844217051605986,5.432538950681767,Eurozone,4.690783787969144,NA,NA
2022-07-01,Six months,10.164040519062567,5.506502326110211,Eurozone,4.3364104345883225,NA,NA
2022-06-01,Six months,11.182031449513952,5.390549965506074,Eurozone,4.144997575898235,NA,NA
2022-05-01,Six months,10.31512017823002,5.559296981618799,Eurozone,4.434973542088949,NA,NA
2022-04-01,Six months,10.092933322609875,5.346536840005509,Eurozone,4.360611834600858,NA,NA
2022-03-01,Six months,11.626000756032706,4.293123718376257,Eurozone,3.9275398451577015,NA,NA
2022-02-01,Six months,8.338465456869892,3.6897609799159783,Eurozone,3.7488088726288504,NA,NA
2022-01-01,Six months,7.398653005857736,3.1545277098919913,Eurozone,3.4751823557291006,NA,NA
2021-12-01,Six months,6.1689314526332195,3.053692771980818,Eurozone,3.298269483630656,NA,NA
2021-11-01,Six months,5.8617300007134165,2.4890291408637313,Eurozone,3.0930209494181242,NA,NA
2021-10-01,Six months,4.809184841998659,2.2716205404474588,Eurozone,2.5352253531643942,NA,NA
2021-09-01,Six months,3.5352360785315895,2.2054758262421656,Eurozone,2.1623510133403023,NA,NA
2021-08-01,Six months,3.395593960793364,2.124518526615912,Eurozone,1.6244802680178694,NA,NA
2021-07-01,Six months,2.831545662663304,1.8074129753071355,Eurozone,1.0417199229686425,NA,NA
2021-06-01,Six months,3.880257202740389,2.7700980074276664,Eurozone,2.082424395912885,NA,NA
2021-05-01,Six months,3.7116386790083,2.5779868235305257,Eurozone,1.9196565447408889,NA,NA
2021-04-01,Six months,3.439705361329448,2.3497684362445113,Eurozone,1.7088705777517088,NA,NA
2021-03-01,Six months,3.3952610054587495,2.08840996844011,Eurozone,1.8523552692829792,NA,NA
2021-02-01,Six months,2.92100006758571,2.0247424697774727,Eurozone,2.1131137471057437,NA,NA
2021-01-01,Six months,1.8928963624480488,1.2605229545195145,Eurozone,0.9768519764643768,NA,NA
2020-12-01,Six months,0.17157910933589535,-0.08270673998235412,Eurozone,0,NA,NA
2020-11-01,Six months,0.2702535467226985,-0.16427056395084608,Eurozone,-0.02329509048063505,NA,NA
2020-10-01,Six months,-0.09807526687293232,-0.11765201932331056,Eurozone,-0.06989341041115926,NA,NA
2020-09-01,Six months,-0.8789019879524074,-0.20141118118939644,Eurozone,-0.209729042194573,NA,NA
2020-08-01,Six months,-1.2658100277148088,0.05809130318282418,Eurozone,-0.1399906501302728,NA,NA
2020-07-01,Six months,-0.414658983918037,1.3180461529776886,Eurozone,1.4778991560338903,NA,NA
2020-06-01,Six months,-0.6582538340780264,1.044634038246805,Eurozone,0.5140779005757823,NA,NA
2020-05-01,Six months,-0.8295682115721625,1.108382111868876,Eurozone,0.561468074519289,NA,NA
2020-04-01,Six months,-0.3668599782168824,1.0974637735785142,Eurozone,0.6086128275027747,NA,NA
2020-03-01,Six months,0.31884215471802424,1.2170093902750097,Eurozone,0.7267162409317462,NA,NA
2020-02-01,Six months,0.8602110924865292,1.3067845368197957,Eurozone,0.7983062952129805,NA,NA
2020-01-01,Six months,1.1327168972743218,1.1407041360910393,Eurozone,0.8467561885289632,NA,NA
2019-12-01,Six months,1.1825470051030518,1.2155996902959467,Eurozone,1.2009075892186027,NA,NA
2019-11-01,Six months,0.9852157272304484,1.102236569614769,Eurozone,1.2735720763720648,NA,NA
2019-10-01,Six months,0.98643052851195,1.2223280198477589,Eurozone,1.1076331018598615,NA,NA
2019-09-01,Six months,1.2366936678624096,1.3926301915484811,Eurozone,1.4428292118740416,NA,NA
2019-08-01,Six months,1.5129691530984868,1.4461300829876214,Eurozone,1.5167457449005717,NA,NA
2019-07-01,Six months,1.5148477478313715,1.358120594389622,Eurozone,1.2078758420928537,NA,NA
2019-06-01,Six months,1.465181948958416,1.67096867279737,Eurozone,1.3517366081829962,NA,NA
2019-05-01,Six months,0.8406440958801165,1.562979463972016,Eurozone,1.1620226206678683,NA,NA
2019-04-01,Six months,0.593030575810527,1.50352881944197,Eurozone,1.2094512726567477,NA,NA
2019-03-01,Six months,0.5944259357427928,1.2886530368571605,Eurozone,0.8061615281776069,NA,NA
2019-02-01,Six months,0.6954772888116523,1.146145486540071,Eurozone,0.6405297665944776,NA,NA
2019-01-01,Six months,0.6963420899779083,1.1774152389795056,Eurozone,0.7360336064896833,NA,NA
2026-07-01,Three months,1.5284100769515696,1.6589093642487938,Eurozone,2.575783366919704,NA,NA
2026-06-01,Three months,1.6951280852448347,2.7369528800362795,Eurozone,2.543340534140514,NA,NA
2026-05-01,Three months,5.35498518131392,2.710917485208126,Eurozone,2.667980406820991,NA,NA
2026-04-01,Three months,6.612065666144917,3.0227563207650627,Eurozone,3.121014609193984,NA,NA
2026-03-01,Three months,5.258856047782756,2.429459171738917,Eurozone,2.3567172167720196,NA,NA
2026-02-01,Three months,2.3635617203420223,2.2121762322679195,Eurozone,2.401093726836434,NA,NA
2026-01-01,Three months,2.0045482979157425,1.451811656960813,Eurozone,1.719015171300664,NA,NA
2025-12-01,Three months,1.7245303832054135,1.109657848019256,Eurozone,2.0857701896225045,NA,NA
2025-11-01,Three months,2.091853189677706,1.2156796222641837,Eurozone,2.252299860021534,NA,NA
2025-10-01,Three months,1.7295592008253369,1.5985759821314467,Eurozone,2.460182527672128,NA,NA
2025-09-01,Three months,2.427074099671156,1.1778913257479455,Eurozone,2.465153385758212,NA,NA
2025-08-01,Three months,2.926338878516588,1.001752454484511,Eurozone,2.9239622261067577,NA,NA
2025-07-01,Three months,1.9824411165811904,1.286904440749545,Eurozone,1.614661087213931,NA,NA
2025-06-01,Three months,0.8057977015316409,2.03662820274271,Eurozone,2.109674843862863,NA,NA
2025-05-01,Three months,0.1609819575732585,2.6835049995634663,Eurozone,1.9929226510989828,NA,NA
2025-04-01,Three months,1.010348133373551,3.0316206385508417,Eurozone,2.9834975868073377,NA,NA
2025-03-01,Three months,2.820326874479484,2.872063935062276,Eurozone,2.5766868915503505,NA,NA
2025-02-01,Three months,3.283463116515728,2.230603515078787,Eurozone,2.3346516083474933,NA,NA
2025-01-01,Three months,3.707127172939595,1.8503150882587576,Eurozone,2.545812545614079,NA,NA
2024-12-01,Three months,3.008083888582025,2.3266815614338414,Eurozone,2.468004093643827,NA,NA
2024-11-01,Three months,1.9286441527357032,2.2689475991900077,Eurozone,2.0146358312903567,NA,NA
2024-10-01,Three months,1.5589449875287986,2.2776539623596217,Eurozone,2.2687696797268897,NA,NA
2024-09-01,Three months,1.3975741350926274,1.1900152422471648,Eurozone,2.189662187346264,NA,NA
2024-08-01,Three months,2.1469094688821855,1.6493820569974542,Eurozone,2.697084081993073,NA,NA
2024-07-01,Three months,2.14934972179881,1.3574028954949506,Eurozone,2.8728720627638538,NA,NA
2024-06-01,Three months,1.652516157834527,2.020156897827273,Eurozone,2.708603387043129,NA,NA
2024-05-01,Three months,1.655251430067639,2.326079266582712,Eurozone,2.800395070687811,NA,NA
2024-04-01,Three months,2.498578225336079,3.013532129031476,Eurozone,2.8083176857639947,NA,NA
2024-03-01,Three months,3.82531046926311,2.7800081163201757,Eurozone,3.584820615120776,NA,NA
2024-02-01,Three months,3.316086408936325,2.4047300408920305,Eurozone,3.42192613214709,NA,NA
2024-01-01,Three months,1.7517831821299623,2.2068639141522843,Eurozone,2.785231262965726,NA,NA
2023-12-01,Three months,0.08293592753763068,2.135937173044429,Eurozone,2.1510276173967835,NA,NA
2023-11-01,Three months,1.253641201136846,2.0403961238285504,Eurozone,1.984841581934793,NA,NA
2023-10-01,Three months,3.817986491391157,2.2526465734983017,Eurozone,2.675153628922411,NA,NA
2023-09-01,Three months,4.605288650220984,2.1151883307770274,Eurozone,2.98327987625453,NA,NA
2023-08-01,Three months,4.007181335656851,2.16647850130766,Eurozone,3.076041782108696,NA,NA
2023-07-01,Three months,1.6480557473433466,2.3261811308220497,Eurozone,2.6497122996413047,NA,NA
2023-06-01,Three months,1.097499226187426,2.846143209413986,Eurozone,2.7872895779753826,NA,NA
2023-05-01,Three months,1.5693459992498493,3.919146499374669,Eurozone,3.539864502589407,NA,NA
2023-04-01,Three months,3.782903842930563,4.567525579607668,Eurozone,4.7040625505049505,NA,NA
2023-03-01,Three months,6.199067261741886,5.55593595166664,Eurozone,6.1232931312717565,NA,NA
2023-02-01,Three months,3.313864573931369,5.172281450631948,Eurozone,6.470297352427634,NA,NA
2023-01-01,Three months,2.060902681711574,4.324613412211193,Eurozone,6.36315136115857,NA,NA
2022-12-01,Three months,5.107429027171273,5.003911175080362,Eurozone,5.755231576640152,NA,NA
2022-11-01,Three months,11.422094331765551,5.363176869414824,Eurozone,6.811306093472136,NA,NA
2022-10-01,Three months,13.223315011680237,5.651915519731525,Eurozone,6.984721764007573,NA,NA
2022-09-01,Three months,9.61315888803349,5.639170367349748,Eurozone,6.972196009081322,NA,NA
2022-08-01,Three months,8.312269549552687,3.814975274248267,Eurozone,4.477179121285402,NA,NA
2022-07-01,Three months,9.098998091671916,5.066089283683073,Eurozone,4.359534382073149,NA,NA
2022-06-01,Three months,6.9644012095980035,4.739215606532698,Eurozone,4.240424343882077,NA,NA
2022-05-01,Three months,11.397832118735728,6.793310061288123,Eurozone,4.904825171589744,NA,NA
2022-04-01,Three months,11.239480066426676,6.805492209407355,Eurozone,4.313291610899284,NA,NA
2022-03-01,Three months,15.565963792180916,5.529490053269553,Eurozone,4.049658166231462,NA,NA
2022-02-01,Three months,9.242931468956185,4.703027180687574,Eurozone,3.9672263015273046,NA,NA
2022-01-01,Three months,8.958204050746211,3.788827305940328,Eurozone,4.407953524441033,NA,NA
2021-12-01,Three months,7.820361946644949,3.61752476110658,Eurozone,3.805564848767573,NA,NA
2021-11-01,Three months,7.441487881390208,2.354596525510648,Eurozone,3.5308503015354376,NA,NA
2021-10-01,Three months,5.861424276969296,1.861873821860215,Eurozone,2.5507444798728907,NA,NA
2021-09-01,Three months,4.542795092561569,1.7177215167789694,Eurozone,2.793453259066503,NA,NA
2021-08-01,Three months,4.305199971872797,1.432046545882134,Eurozone,2.6570431665772665,NA,NA
2021-07-01,Three months,3.7674044371805993,1.476361187416969,Eurozone,2.5197085749839143,NA,NA
2021-06-01,Three months,2.537387682682968,2.178993985504478,Eurozone,1.5351234311451023,NA,NA
2021-05-01,Three months,2.493920278069739,2.442524600843686,Eurozone,0.6023032729153055,NA,NA
2021-04-01,Three months,1.9041272230525983,2.0117590422490053,Eurozone,-0.41496111428795945,NA,NA
2021-03-01,Three months,5.240713464460045,2.9445279662407886,Eurozone,2.6326754565284993,NA,NA
2021-02-01,Three months,4.94382465129124,2.2168558587562286,Eurozone,3.2542601138890292,NA,NA
2021-01-01,Three months,4.998422898205868,2.0843666838892654,Eurozone,3.877996835185771,NA,NA
2020-12-01,Three months,1.5821695469326214,0.9524415974643894,Eurozone,1.0779678864968334,NA,NA
2020-11-01,Three months,0.9371660515484992,0.7608883365614628,Eurozone,0.9845791120706604,NA,NA
2020-10-01,Three months,-1.1207783645101888,-0.01542289546512643,Eurozone,-1.843268586951785,NA,NA
2020-09-01,Three months,-1.219423585731649,-0.6958617845186703,Eurozone,-1.0664716644356642,NA,NA
2020-08-01,Three months,-0.3922525307533453,-0.3318270376368266,Eurozone,-1.0211102283995022,NA,NA
2020-07-01,Three months,0.9352056003767206,0.26965374448878787,Eurozone,1.7355209291242124,NA,NA
2020-06-01,Three months,-0.5372065262135739,1.180021613991501,Eurozone,0.6544327829508756,NA,NA
2020-05-01,Three months,-2.131706446899817,1.3782234699663105,Eurozone,0.7489727392081758,NA,NA
2020-04-01,Three months,-1.746471052392462,1.6442638262286575,Eurozone,1.2209297507435268,NA,NA
2020-03-01,Three months,-0.779153826044432,1.4187453926601887,Eurozone,0.37391873231351624,NA,NA
2020-02-01,Three months,0.4898949808212594,0.9494091167616888,Eurozone,0.374312376160546,NA,NA
2020-01-01,Three months,1.0321226822658458,0.9688500946388616,Eurozone,0,NA,NA
2019-12-01,Three months,1.4289887592683126,1.2024804620789953,Eurozone,1.0807537736883477,NA,NA
2019-11-01,Three months,1.2318918590017436,1.271687463444783,Eurozone,1.2240912187479358,NA,NA
2019-10-01,Three months,1.2334112704882605,1.785537922126612,Eurozone,1.700682337486037,NA,NA
2019-09-01,Three months,0.9367040298366324,1.245462266715673,Eurozone,1.3212042305475349,NA,NA
2019-08-01,Three months,0.7391406818644697,1.10670653954011,Eurozone,1.3230771214721493,NA,NA
2019-07-01,Three months,0.740052349327347,0.5384885697740198,Eurozone,0.5180421261763879,NA,NA
2019-06-01,Three months,1.5375748921925725,1.4269700555917422,Eurozone,1.5646001906371554,NA,NA
2019-05-01,Three months,2.292741793588271,1.3966229402040216,Eurozone,1.7107845459505944,NA,NA
2019-04-01,Three months,2.2956021258627723,2.2057619419263106,Eurozone,1.9024437385160688,NA,NA
2019-03-01,Three months,1.3928406195058862,1.8781692046204337,Eurozone,1.1393191546424486,NA,NA
2019-02-01,Three months,-0.5908403336066903,1.3968290445527418,Eurozone,0.6162214399314081,NA,NA
2019-01-01,Three months,-1.0812039800522366,0.9146382164976256,Eurozone,0.5211715353653279,NA,NA
2026-07-01,One month,6.010880809895314,1.8890361390631631,Eurozone,3.699424440257082,NA,NA
2026-06-01,One month,-1.2783710553886496,0.9946051560269962,Eurozone,1.5383557826293526,NA,NA
2026-05-01,One month,0,1.9044913138406827,Eurozone,2.500988699452855,NA,NA
2026-04-01,One month,6.53397461628924,3.637571653327477,Eurozone,3.6010608980727277,NA,NA
2026-03-01,One month,9.768351211717196,1.6664002011115595,Eurozone,1.9090609912252532,NA,NA
2026-02-01,One month,3.622437349733421,2.2991533402548217,Eurozone,3.863876944402511,NA,NA
2026-01-01,One month,2.52859196464168,3.080734723143638,Eurozone,1.3145259645223062,NA,NA
2025-12-01,One month,0.9572168266231752,0.5448843493129943,Eurozone,2.0416657544242156,NA,NA
2025-11-01,One month,2.5359709731850755,0.5286115323427741,Eurozone,1.8022048062518836,NA,NA
2025-10-01,One month,1.6865382840425491,2.2717044396435027,Eurozone,2.4143718333898834,NA,NA
2025-09-01,One month,2.054826937388987,1.151659936141858,Eurozone,2.5418539830988296,NA,NA
2025-08-01,One month,1.4482300972302964,0.962471048473504,Eurozone,2.424370803665332,NA,NA
2025-07-01,One month,3.792572424196772,1.086511775878417,Eurozone,2.4292784632995,NA,NA
2025-06-01,One month,3.5544639426600577,1.975695558583472,Eurozone,3.925487885182099,NA,NA
2025-05-01,One month,-1.3172804941362417,1.245501443094782,Eurozone,-1.4349529495214508,NA,NA
2025-04-01,One month,0.24127866142242824,2.141093792271727,Eurozone,3.933529094924726,NA,NA
2025-03-01,One month,1.5799544498781737,2.643176521606943,Eurozone,3.5694101552699253,NA,NA
2025-02-01,One month,1.2145601610938028,3.0800346355244925,Eurozone,1.4648775320498242,NA,NA
2025-01-01,One month,5.727006174237448,2.846140812203912,Eurozone,2.706697500611921,NA,NA
2024-12-01,One month,2.9587941868532752,1.2823775246376132,Eurozone,2.8380056584332625,NA,NA
2024-11-01,One month,2.465208797041707,1.1076833765222895,Eurozone,2.09427310850836,NA,NA
2024-10-01,One month,3.603409775825628,2.696944958075084,Eurozone,2.473083270406784,NA,NA
2024-09-01,One month,-0.24417527870612687,1.3087583974588808,Eurozone,1.4790202580812206,NA,NA
2024-08-01,One month,1.3543119056707908,1.9527821800279304,Eurozone,2.8591721374945367,NA,NA
2024-07-01,One month,3.110335930293018,1.876816804293493,Eurozone,2.2354705622881887,NA,NA
2024-06-01,One month,1.983816988400422,1.1840751052835328,Eurozone,2.99821853904112,NA,NA
2024-05-01,One month,1.361576033343459,1.5855623599599835,Eurozone,3.388273061281888,NA,NA
2024-04-01,One month,1.6131189443599592,2.2805828234962964,Eurozone,1.7464995936968153,NA,NA
2024-03-01,One month,1.9920497706140683,2.851687011476681,Eurozone,3.274616958520049,NA,NA
2024-02-01,One month,3.905233297032251,3.805730575274561,Eurozone,3.412178668415655,NA,NA
2024-01-01,One month,5.610226371591964,1.9646766445565464,Eurozone,4.069405614584842,NA,NA
2023-12-01,One month,0.4987002748634506,1.087665188912259,Eurozone,2.7881627478052673,NA,NA
2023-11-01,One month,-0.7433374926955394,0.8304892410513613,Eurozone,1.514007874250467,NA,NA
2023-10-01,One month,0.4985966707853118,2.2544932492093697,Eurozone,2.154885587524946,NA,NA
2023-09-01,One month,4.066820089112366,1.6566247698970031,Eurozone,2.2873107445005703,NA,NA
2023-08-01,One month,6.990575414399913,2.466413817419196,Eurozone,3.5893675771064393,NA,NA
2023-07-01,One month,2.802368142405265,1.4681159091410834,Eurozone,3.077343133115029,NA,NA
2023-06-01,One month,2.2919218643387085,2.5514714898995723,Eurozone,2.5639648310572083,NA,NA
2023-05-01,One month,-0.12592474342103532,2.9125361059643597,Eurozone,2.309318676716665,NA,NA
2023-04-01,One month,1.1409734624481027,3.44782210464469,Eurozone,3.4923500977892097,NA,NA
2023-03-01,One month,3.730881299739419,4.273355774797256,Eurozone,4.833318935448361,NA,NA
2023-02-01,One month,6.547253001988906,4.743971909245723,Eurozone,5.799353500364157,NA,NA
2023-01-01,One month,8.3706759519794,5.9191112125308685,Eurozone,7.758070223578128,NA,NA
2022-12-01,One month,-4.49595153758705,3.4188367433700684,Eurozone,5.865043857343655,NA,NA
2022-11-01,One month,2.717549795305607,2.572967813622947,Eurozone,5.48026246380664,NA,NA
2022-10-01,One month,18.367862833167713,6.6649501149486134,Eurozone,5.920933148182939,NA,NA
2022-09-01,One month,13.772026675704495,5.4762014373075205,Eurozone,9.068333409818251,NA,NA
2022-08-01,One month,7.78002944107683,3.81818429428887,Eurozone,5.994860929698542,NA,NA
2022-07-01,One month,7.402474796524183,4.000487858701865,Eurozone,5.883733883655418,NA,NA
2022-06-01,One month,9.76917030851212,4.733040006717488,Eurozone,1.613230152777545,NA,NA
2022-05-01,One month,10.145717576252956,5.663018900644447,Eurozone,5.637202870429725,NA,NA
2022-04-01,One month,1.2208068281331697,4.860185988149248,Eurozone,5.521598500574454,NA,NA
2022-03-01,One month,23.991754786363884,5.15195774696079,Eurozone,3.568607787749034,NA,NA
2022-02-01,One month,9.676668448724037,6.073551112057335,Eurozone,3.860270547545408,NA,NA
2022-01-01,One month,13.49658140974508,5.231369048020436,Eurozone,4.723557130330147,NA,NA
2021-12-01,One month,4.73287047864448,2.313111297326448,Eurozone,3.3226504687879466,NA,NA
2021-11-01,One month,8.821327969729253,3.357036485314512,Eurozone,5.1866990315480255,NA,NA
2021-10-01,One month,9.97787605464351,2.4151101752417596,Eurozone,2.9213663847487803,NA,NA
2021-09-01,One month,3.632671148322952,1.6476559082607487,Eurozone,2.5045098098369856,NA,NA
2021-08-01,One month,4.090519936388626,2.051533719545801,Eurozone,2.2275461490290915,NA,NA
2021-07-01,One month,5.919141470693168,1.6055421937757943,Eurozone,3.653855058558419,NA,NA
2021-06-01,One month,2.927695753559112,1.7167282947631344,Eurozone,2.0969711382524236,NA,NA
2021-05-01,One month,2.4887411908462997,1.9955305323095096,Eurozone,1.8178147454324336,NA,NA
2021-04-01,One month,2.197044707690954,2.077852408928992,Eurozone,0.6960125317410526,NA,NA
2021-03-01,One month,2.7968526466986665,1.3406938751556576,Eurozone,-0.6912016814188404,NA,NA
2021-02-01,One month,0.7296131408833562,1.3442941926301366,Eurozone,-1.2397247064012906,NA,NA
2021-01-01,One month,12.567848878200127,4.999875304570355,Eurozone,10.226732205570531,NA,NA
2020-12-01,One month,1.9293208884785251,0.7835362705829324,Eurozone,1.1241100904431311,NA,NA
2020-11-01,One month,0.8869122120769513,0.775769919971505,Eurozone,0.5608772539113627,NA,NA
2020-10-01,One month,1.9338649736370117,1.2360312570065624,Eurozone,1.5513591254921355,NA,NA
2020-09-01,One month,0,0.7816864904987155,Eurozone,0.8440747628762457,NA,NA
2020-08-01,One month,-5.158890551412599,-0.27837876553213736,Eurozone,-7.652713594300009,NA,NA
2020-07-01,One month,1.629091321371745,-1.1082598332679472,Eurozone,3.9814740248590663,NA,NA
2020-06-01,One month,2.533241867559455,0.6758535198258343,Eurozone,0.982850661423562,NA,NA
2020-05-01,One month,-1.3163317824956833,0.697926349634713,Eurozone,0.27998115320504446,NA,NA
2020-04-01,One month,-2.753946844199573,1.5614012378068969,Eurozone,0.7017105007298241,NA,NA
2020-03-01,One month,-2.3192963585179194,1.7826641249692607,Eurozone,1.267663276028852,NA,NA
2020-02-01,One month,-0.14640392691884774,1.80557831214039,Eurozone,1.6958732956707578,NA,NA
2020-01-01,One month,0.14661858228102176,1.0882217635921376,Eurozone,-1.80519301822053,NA,NA
2019-12-01,One month,1.4768966125678684,0.24372109589445196,Eurozone,1.268854727435209,NA,NA
2019-11-01,One month,1.4787165063220753,0.8245873291062775,Eurozone,0.5623886903125541,NA,NA
2019-10-01,One month,1.3314236099172927,0.8807569294113944,Eurozone,1.4130714905941977,NA,NA
2019-09-01,One month,0.8864754227396743,1.9435476947276025,Eurozone,1.700278473622907,NA,NA
2019-08-01,One month,1.4832859232987383,1.669675229097539,Eurozone,1.989513869157,NA,NA
2019-07-01,One month,0.44304894037805465,0.5954676898886014,Eurozone,0.28208726161400577,NA,NA
2019-06-01,One month,0.2952390541683281,0.38021184104670946,Eurozone,1.7059182718536237,NA,NA
2019-05-01,One month,1.4860411536825602,1.1178844908412282,Eurozone,-0.4222124761621094,NA,NA
