week,n,Mood (weekly),Mood,Week
2010-08-28,276,-0.25110338307704627,-0.17491314195974347,2010-08-28
2010-08-21,213,-0.10344509987467536,-0.1340527676011439,2010-08-21
2010-08-14,256,-0.24820991293108727,-0.13205092812857375,2010-08-14
2010-08-07,274,-0.09689417195616504,-0.1107290668402806,2010-08-07
2010-07-31,298,-0.08766188564264793,-0.11203028920748988,2010-07-31
2010-07-24,364,-0.0954377419843948,-0.12646740820549596,2010-07-24
2010-07-17,341,-0.16292246777791464,-0.1696633048297007,2010-07-17
2010-07-10,322,-0.10209906142500212,-0.15983930891700623,2010-07-10
2010-07-03,334,-0.14541036163467227,-0.1918974586882755,2010-07-03
2010-06-26,388,-0.26822132848121383,-0.2155306242196224,2010-06-26
2010-06-19,309,-0.12362648412713675,-0.19618548630042543,2010-06-19
2010-06-12,330,-0.2303316605100793,-0.21727180718675423,2010-06-12
2010-06-05,264,-0.23994302376005977,-0.1574709208527593,2010-06-05
2010-05-29,325,-0.19084077680442577,-0.17836391287029937,2010-05-29
2010-05-22,361,-0.20797176767245215,-0.12210873901592284,2010-05-22
2010-05-15,384,0.00887188482590051,-0.07836580691159964,2010-05-15
2010-05-08,321,-0.3235149918302201,-0.04035174500358045,2010-05-08
2010-05-01,351,0.03417991861308035,0.04676326934787876,2010-05-01
2010-04-24,316,-0.03300003925515933,0.02417008448579111,2010-04-24
2010-04-17,282,0.16092813245797727,-0.00140200946349947,2010-04-17
2010-04-10,290,0.02494506557561677,-0.07896229659739329,2010-04-10
2010-04-03,283,-0.05619282083527026,-0.10537351507822026,2010-04-03
2010-03-27,396,-0.13528841505232167,-0.09692584028305404,2010-03-27
2010-03-20,368,-0.14931301607759803,-0.10466073999120049,2010-03-20
2010-03-13,333,-0.08069980834769108,-0.113367399230591,2010-03-13
2010-03-06,380,-0.02240212165460537,-0.13874640681955963,2010-03-06
2010-02-27,342,-0.16622801388490743,-0.14986561751280092,2010-02-27
2010-02-20,310,-0.1841396530351601,-0.1570473390789689,2010-02-20
2010-02-13,356,-0.18221583870356567,-0.12776028612395446,2010-02-13
2010-02-06,361,-0.06687896442757048,-0.11169757711141567,2010-02-06
2010-01-30,354,-0.1949549001495793,-0.10948347140306627,2010-01-30
2010-01-23,272,-0.06699144121510231,-0.10491093239078308,2010-01-23
2010-01-16,268,-0.11796500265341056,-0.10508016601201872,2010-01-16
2010-01-09,289,-0.05802254159417285,-0.13564747822442885,2010-01-09
2010-01-02,119,-0.17666474410044658,-0.16269363442299695,2010-01-02
2009-12-26,156,-0.06766837570004484,-0.10762301166783732,2009-12-26
2009-12-19,339,-0.24023425150305117,-0.11394153335566108,2009-12-19
2009-12-12,381,-0.16620716638844532,-0.0931761042895406,2009-12-12
2009-12-05,324,0.04361774692019202,-0.06997294069187159,2009-12-05
2009-11-28,284,-0.09294246245133984,-0.05344590320179659,2009-11-28
2009-11-21,281,-0.15717253523856925,-0.05255545309085267,2009-11-21
2009-11-14,278,-0.0733945119977693,-0.05250291917104199,2009-11-14
2009-11-07,276,0.10972589688049202,-0.04400594513094943,2009-11-07
2009-10-31,275,-0.08938066200756416,-0.07949955423114534,2009-10-31
2009-10-24,285,-0.15696239955932653,-0.10426016161229391,2009-10-24
2009-10-17,276,-0.03940661583739905,-0.07546151803458619,2009-10-17
2009-10-10,286,-0.03224853952029162,-0.10578621911770528,2009-10-10
2009-10-03,234,-0.1884230915321585,-0.10251930552759124,2009-10-03
2009-09-26,274,-0.04176782524849561,-0.08771119220225264,2009-09-26
2009-09-19,276,-0.16070542016987535,-0.08341741261101496,2009-09-19
2009-09-12,260,-0.01918088515983548,-0.08653385503795777,2009-09-12
2009-09-05,225,-0.1291906382308041,-0.092374978708825,2009-09-05
2009-08-29,212,-0.02459270688354485,-0.05714091526207771,2009-08-29
2009-08-22,206,-0.17317118987764665,-0.10294714760673886,2009-08-22
2009-08-15,225,-0.0425453798433045,-0.06931694747089669,2009-08-15
2009-08-08,245,0.01174561555618516,-0.10061076968408672,2009-08-08
2009-08-01,242,-0.20781763626218944,-0.17006052202190405,2009-08-01
2009-07-25,241,-0.03865038933427794,-0.15781876183405713,2009-07-25
2009-07-18,239,-0.1677206686960646,-0.1973761778727945,2009-07-18
2009-07-11,292,-0.2660533937950841,-0.22896932990076796,2009-07-11
2009-07-04,232,-0.15885059551080194,-0.21233566943541032,2009-07-04
2009-06-27,269,-0.19688005348922735,-0.2306218082136043,2009-06-27
2009-06-20,240,-0.2940932768079585,-0.22499699774615448,2009-06-20
2009-06-13,284,-0.19951875193365343,-0.1837623705492188,2009-06-13
2009-06-06,250,-0.231995150623578,-0.2025771981559003,2009-06-06
2009-05-30,241,-0.17438081161942798,-0.17918139634833685,2009-05-30
2009-05-23,270,-0.12915476802021583,-0.191887380230014,2009-05-23
2009-05-16,266,-0.2747780623603794,-0.20705557680540937,2009-05-16
2009-05-09,291,-0.13841194339332413,-0.1958595407581677,2009-05-09
2009-05-02,268,-0.22520474714613667,-0.20673222430801935,2009-05-02
2009-04-25,320,-0.18982755432179732,-0.18050687334896276,2009-04-25
2009-04-18,224,-0.2299939181714127,-0.21238506740000151,2009-04-18
2009-04-11,241,-0.1819026775927306,-0.19624109586010097,2009-04-11
2009-04-04,308,-0.12030334330991029,-0.21838110260625504,2009-04-04
2009-03-28,318,-0.3173403305259525,-0.27034472216369376,2009-03-28
2009-03-21,307,-0.16541803201181057,-0.2950296607441042,2009-03-21
2009-03-14,300,-0.2704627045773469,-0.34538185891861783,2009-03-14
2009-03-07,341,-0.32815782153966516,-0.38113329260422846,2009-03-07
2009-02-28,303,-0.41608008484759407,-0.3839979664442724,2009-02-28
2009-02-21,287,-0.3668268247098651,-0.36848992219704824,2009-02-21
2009-02-14,331,-0.4134684393197894,-0.3782161011780578,2009-02-14
2009-02-07,353,-0.3396165168998408,-0.39589809145611904,2009-02-07
2009-01-31,340,-0.3540479078586975,-0.41591384113779384,2009-01-31
2009-01-24,301,-0.40573154063390343,-0.4188793575974112,2009-01-24
2009-01-17,271,-0.48419640043203455,-0.4452347235931463,2009-01-17
2009-01-10,296,-0.4196795156265399,-0.4112745783485038,2009-01-10
2009-01-03,148,-0.3659099736971671,-0.417695117410712,2009-01-03
2008-12-27,124,-0.5111530046168439,-0.4572898845231319,2008-12-27
2008-12-20,287,-0.3483558194534643,-0.40861650851786857,2008-12-20
2008-12-13,300,-0.445361671875373,-0.4369997704480274,2008-12-13
2008-12-06,353,-0.5242890421468465,-0.4186840883234345,2008-12-06
2008-11-29,315,-0.3164595005957906,-0.37921888938989473,2008-11-29
2008-11-22,327,-0.4618888671740995,-0.36764141078797247,2008-11-22
2008-11-15,377,-0.37209894337700133,-0.3598422698630064,2008-11-15
2008-11-08,372,-0.3664282464126873,-0.311681560590976,2008-11-08
2008-11-01,340,-0.27014958618810153,-0.31256117953729323,2008-11-01
2008-10-25,350,-0.43069230347423537,-0.3626601729765499,2008-10-25
2008-10-18,374,-0.1794561062888797,-0.38572435799082905,2008-10-18
2008-10-11,398,-0.3699467221979562,-0.4329318931448566,2008-10-11
2008-10-04,362,-0.4705455599451284,-0.4191391660171811,2008-10-04
2008-09-27,352,-0.5229490435313517,-0.40928944726327354,2008-09-27
2008-09-20,365,-0.3682862469049898,-0.35702031559525815,2008-09-20
2008-09-13,243,-0.31477581368725455,-0.33604509344198025,2008-09-13
2008-09-06,236,-0.431146684929498,-0.3285525752858621,2008-09-06
2008-08-30,187,-0.31387251685929013,-0.2824729117353753,2008-08-30
2008-08-23,181,-0.2843853582918782,-0.2619120278557319,2008-08-23
2008-08-16,190,-0.2848057410627822,-0.22983314007184605,2008-08-16
2008-08-09,209,-0.24682803072755055,-0.2211440847625112,2008-08-09
2008-08-02,202,-0.23162898134071663,-0.233263228791847,2008-08-02
2008-07-26,221,-0.1560698071563348,-0.2588513668586408,2008-07-26
2008-07-19,228,-0.2500495198254427,-0.28309942579852404,2008-07-19
2008-07-12,213,-0.2953046068448938,-0.2705580825567124,2008-07-12
2008-07-05,201,-0.3339815336078918,-0.2561636190745295,2008-07-05
2008-06-28,220,-0.2530620429158678,-0.2200021714914656,2008-06-28
2008-06-21,253,-0.19988414685819608,-0.2128511927847465,2008-06-21
2008-06-14,239,-0.23772675291616224,-0.21531624053067905,2008-06-14
2008-06-07,243,-0.18933574327563632,-0.20228687401659967,2008-06-07
2008-05-31,199,-0.22445812808899143,-0.2231213164705139,2008-05-31
2008-05-24,227,-0.2097443378419263,-0.26245187699871514,2008-05-24
2008-05-17,259,-0.1856092868598447,-0.2756954109507713,2008-05-17
2008-05-10,233,-0.27267351309129306,-0.23524176675141312,2008-05-10
2008-05-03,264,-0.3817803702017964,-0.25435893081336336,2008-05-03
2008-04-26,261,-0.2627184736501512,-0.21458946656395972,2008-04-26
2008-04-19,233,-0.0237947100624119,-0.23963241644874775,2008-04-19
2008-04-12,263,-0.3491421693390939,-0.2859128144892933,2008-04-12
2008-04-05,233,-0.22270251320418183,-0.27548397569450567,2008-04-05
2008-03-29,206,-0.36289027318930345,-0.26671643787921145,2008-03-29
2008-03-22,203,-0.20891630222459412,-0.2449203224888141,2008-03-22
2008-03-15,224,-0.3074268141599432,-0.24171350229786903,2008-03-15
2008-03-08,245,-0.18763236194300503,-0.1722182742684462,2008-03-08
2008-03-01,230,-0.275705811627714,-0.20772411820783232,2008-03-01
2008-02-23,199,-0.196089021460814,-0.22133146428181688,2008-02-23
2008-02-16,212,-0.02944590204225189,-0.2210519528359877,2008-02-16
2008-02-09,218,-0.3296557377005495,-0.3059585122808138,2008-02-09
2008-02-02,265,-0.3301351959236522,-0.2777611648687458,2008-02-02
2008-01-26,259,-0.1949709756774971,-0.29447635459763405,2008-01-26
2008-01-19,252,-0.3690721398215563,-0.2908446212619319,2008-01-19
2008-01-12,212,-0.2168663480522775,-0.2655737894919255,2008-01-12
2008-01-05,154,-0.3969959548392053,-0.23988835244984097,2008-01-05
2007-12-29,99,-0.18044404233468853,-0.20841877484478988,2007-12-29
2007-12-22,194,-0.26798881274153064,-0.22743034178239577,2007-12-22
2007-12-15,239,-0.11412459988393926,-0.26087861971084136,2007-12-15
2007-12-08,234,-0.27111764441900105,-0.32275097391693736,2007-12-08
2007-12-01,203,-0.2564903100851121,-0.3287335344975951,2007-12-01
2007-11-24,177,-0.4017819244553133,-0.2997368094739583,2007-11-24
2007-11-17,218,-0.3616140167083231,-0.2687803899183572,2007-11-17
2007-11-10,193,-0.29504788674163207,-0.21939059919905823,2007-11-10
2007-11-03,206,-0.14050340999056488,-0.19034955938881493,2007-11-03
2007-10-27,190,-0.27795624623290865,-0.20709297507283067,2007-10-27
2007-10-20,208,-0.1640548538311273,-0.1894215574886772,2007-10-20
2007-10-13,209,-0.1788837275006588,-0.1715277009020139,2007-10-13
2007-10-06,168,-0.20747707272662785,-0.19390041559572457,2007-10-06
2007-09-29,207,-0.2072705758962948,-0.20329330969015363,2007-09-29
2007-09-22,269,-0.09247942748447414,-0.20420252094021604,2007-09-22
2007-09-15,214,-0.26837458627550154,-0.2155806048497891,2007-09-15
2007-09-08,193,-0.245048649104344,-0.23740618103481265,2007-09-08
2007-09-01,184,-0.2109074208965445,-0.21399238618262945,2007-09-01
2007-08-25,179,-0.1379917631227664,-0.193394498415265,2007-08-25
2007-08-18,211,-0.35567689101559574,-0.1820885475724053,2007-08-18
2007-08-11,166,-0.15139346969561124,-0.08572713757253941,2007-08-11
2007-08-04,124,-0.12851586982708674,-0.03708042156624946,2007-08-04
2007-07-28,146,-0.0927679597513275,0.01102668862591949,2007-07-28
2007-07-21,136,0.02976874898386784,-0.03940974495109665,2007-07-21
2007-07-14,118,0.04319339432954855,-0.08989607050251489,2007-07-14
2007-07-07,96,0.06391257094158906,-0.12164898502502793,2007-07-07
2007-06-30,125,-0.2945136940593921,-0.15999647440127138,2007-06-30
2007-06-23,103,-0.17217655322180503,-0.0782337590710818,2007-06-23
2007-06-16,121,-0.08381826376050365,-0.03845873837517499,2007-06-16
2007-06-09,121,-0.08947738656338476,-0.00222536025869505,2007-06-09
2007-06-02,91,0.03253716726136627,0.0245323217177335,2007-06-02
2007-05-26,121,-0.01307647043817784,-0.03064138394033042,2007-05-26
2007-05-19,134,0.06111524870541611,-0.04762890438949205,2007-05-19
2007-05-12,113,0.01755334134232947,-0.0093195824556424,2007-05-12
2007-05-05,119,-0.18815765537088944,-0.00969830429912891,2007-05-05
2007-04-28,138,-0.08102655223482434,0.06851114157171785,2007-04-28
2007-04-21,145,0.2143525364408147,0.0627475214663985,2007-04-21
2007-04-14,110,0.01603845396838341,0.0148830806337205,2007-04-14
2007-04-07,56,0.12468012811249768,-0.01788718353527299,2007-04-07
2007-03-31,82,-0.10408103265610176,-0.02950658858572659,2007-03-31
2007-03-24,95,0.02289477311010272,-0.06047809524766633,2007-03-24
2007-03-17,65,-0.1150426027075906,-0.03499414861901067,2007-03-17
2007-03-10,68,0.07820250791068327,1.0567386245291608e-4,2007-03-10
2007-03-03,79,-0.22796705930386071,-0.07066067459728458,2007-03-03
2007-02-24,51,0.12483055962472536,-0.01548160115805687,2007-02-24
2007-02-17,87,0.02535668721826376,-0.02743375324890379,2007-02-17
2007-02-10,84,-0.2048628859282667,-0.043046389311983,2007-02-10
2007-02-03,117,-0.00725076554694992,0.01555057226105833,2007-02-03
2007-01-27,148,0.0770219512613377,0.00277946565803725,2007-01-27
2007-01-20,115,-0.03709385703405307,-0.01048685848104305,2007-01-20
2007-01-13,99,0.02952496036389861,-0.00183098411670438,2007-01-13
2007-01-06,70,-0.05833519195903423,0.00747215662846655,2007-01-06
2006-12-30,50,0.02395665470501648,-0.01318046528735972,2006-12-30
2006-12-23,84,-0.00247035957669841,-0.03536070925690014,2006-12-23
2006-12-16,111,0.06673752334458238,-0.06026676331124184,2006-12-16
2006-12-09,130,-0.14094567962233936,-0.08249140086356435,2006-12-09
2006-12-02,112,-0.06476432117314516,-0.07962535075197277,2006-12-02
2006-11-25,90,-0.10209457579406524,-0.12710369680491296,2006-11-25
2006-11-18,114,-0.02216102686470766,-0.12811903104540698,2006-11-18
2006-11-11,142,-0.12948147917597305,-0.1829162492234701,2006-11-11
2006-11-04,124,-0.2546777053849059,-0.17339078856325013,2006-11-04
2006-10-28,120,-0.10615591275604136,-0.1544759112917212,2006-10-28
2006-10-21,122,-0.24134989957696024,-0.13986043763984343,2006-10-21
2006-10-14,108,-0.09137963653509296,-0.12968460236788654,2006-10-14
2006-10-07,112,-0.17901819629879026,-0.1521979003198894,2006-10-07
2006-09-30,117,-0.04769401814853022,-0.1308324173864483,2006-09-30
2006-09-23,111,-0.20064655848913265,-0.12696039152074332,2006-09-23
2006-09-16,109,-0.18143282834310448,-0.14428692661219697,2006-09-16
2006-09-09,86,-0.09355626456502585,-0.10877870381816508,2006-09-09
2006-09-02,100,-0.03220591468571032,-0.08699805207690783,2006-09-02
2006-08-26,104,-0.2699526988549472,-0.08590273863296079,2006-08-26
2006-08-19,103,-0.03939993716697687,-0.02678559257472537,2006-08-19
2006-08-12,103,-0.00643365759999693,-0.02028834119528948,2006-08-12
2006-08-05,99,-0.02782466090992213,0.02583883738985165,2006-08-05
2006-07-29,131,-0.03348411462200553,0.05025570944565791,2006-07-29
2006-07-22,105,-0.01341093164923334,0.08585599089020647,2006-07-22
2006-07-15,114,0.17807505674056762,0.05476287751201252,2006-07-15
2006-07-08,103,0.0698428273133029,-0.02651364317010129,2006-07-08
2006-07-01,87,0.10891701115618874,-0.08813364187568534,2006-07-01
2006-06-24,116,-0.13778338516200914,-0.13877394686230915,2006-06-24
2006-06-17,114,-0.14703102598788764,-0.12657698673862797,2006-06-17
2006-06-10,105,-0.1766371675090333,-0.15062585786591545,2006-06-10
2006-06-03,97,-0.09364420879030656,-0.08432258827002907,2006-06-03
2006-05-27,121,-0.08899554466728435,-0.01195174461219401,2006-05-27
2006-05-20,137,-0.2432265104970376,0.01207890483634894,2006-05-20
2006-05-13,130,0.08857591087451218,0.09193359431475771,2006-05-13
2006-05-06,110,0.1958391658410337,0.08921510699334444,2006-05-06
2006-04-29,115,0.0071270531268875,0.02694001948967365,2006-04-29
2006-04-22,120,0.07619224741659751,0.06371042309425617,2006-04-22
2006-04-15,96,0.07770196158885906,0.04303801972678453,2006-04-15
2006-04-08,137,-0.05326118417364947,0.05593703523302408,2006-04-08
2006-04-01,114,0.1542086675452176,0.07348067005989642,2006-04-01
2006-03-25,133,-0.00649736605328906,0.02854229369808589,2006-03-25
2006-03-18,124,0.12929802361381723,0.0334044604961768,2006-03-18
2006-03-11,139,0.01691335513383989,0.01494933073054264,2006-03-11
2006-03-04,115,-0.02554483790202448,3.5015981006567345e-4,2006-03-04
2006-02-25,108,0.01295130113907453,0.02158780103150142,2006-02-25
2006-02-18,129,0.05547750455128064,0.06160065585230735,2006-02-18
2006-02-11,125,-0.041483328548068,0.07861059881571172,2006-02-11
2006-02-04,108,0.05940572698371851,0.08910702169315438,2006-02-04
2006-01-28,143,0.17300272042229822,0.08711866209397214,2006-01-28
2006-01-21,111,0.12351727640489817,0.04196144325038493,2006-01-21
2006-01-14,109,5.023629617025715e-4,-0.05832481186851106,2006-01-14
2006-01-07,84,0.05145228858698957,-0.05974850300666029,2006-01-07
2005-12-31,46,-0.00762615495205056,-0.07124958272855743,2005-12-31
2005-12-24,91,-0.2776277440706858,-0.01003918689493429,2005-12-24
2005-12-17,109,-0.00519240159089438,-0.00137829335113182,2005-12-17
2005-12-10,109,0.00544796969940105,-0.0165749485664916,2005-12-10
2005-12-03,120,0.237215428382442,-0.0403180515802517,2005-12-03
2005-11-26,100,-0.24298416989547592,-0.1281833231755315,2005-11-26
2005-11-19,112,-0.06597902245233354,-0.04529531474947086,2005-11-19
2005-11-12,97,-0.08952444235563933,-0.01231354201161166,2005-11-12
2005-11-05,102,-0.1142456579986772,-0.01423456990627453,2005-11-05
2005-10-29,92,0.08856786380876663,0.01095047405156159,2005-10-29
2005-10-22,92,0.06594806849910324,0.01352448103978698,2005-10-22
2005-10-15,79,-0.0972085539342908,-0.02606433237765145,2005-10-15
2005-10-08,91,-0.01350548216733268,-0.0016490835170434,2005-10-08
2005-10-01,75,0.0988638917616682,0.02755999162306977,2005-10-01
2005-09-24,99,-0.09240718517065052,-0.01670912793337879,2005-09-24
2005-09-17,101,4.524415081413995e-4,-0.07960457597687712,2005-09-17
2005-09-10,89,0.10333081839312,-0.06752513854131291,2005-09-10
2005-09-03,79,-0.07821258646412604,-0.05211212290577675,2005-09-03
2005-08-27,67,-0.34398897734464384,-0.06615366367918962,2005-08-27
2005-08-20,68,0.04877019125039828,0.04677115662741397,2005-08-20
2005-08-13,81,0.1649828809352646,0.04478180250123081,2005-08-13
2005-08-06,82,-0.13437874955777748,0.02520199757940591,2005-08-06
2005-07-30,77,0.10771030388177054,0.03960998753900467,2005-07-30
2005-07-23,95,0.04081277474566563,-0.04171594631964599,2005-07-23
2005-07-16,71,0.08666366124796498,-0.1278207265214679,2005-07-16
2005-07-09,114,-0.07674678971938244,-0.17991543733265375,2005-07-09
2005-07-02,95,-0.21759343155283217,-0.2050883893494671,2005-07-02
2005-06-25,82,-0.30360634606162196,-0.2214120566567641,2005-06-25
2005-06-18,82,-0.12171518199677848,-0.16496972599479745,2005-06-18
2005-06-11,84,-0.17743859778663582,-0.17546157853227334,2005-06-11
2005-06-04,101,-0.28288810078202015,-0.17610108228159818,2005-06-04
2005-05-28,63,-0.07783702341375542,-0.159083647186818,2005-05-28
2005-05-21,70,-0.16368259214668202,-0.21286375430287555,2005-05-21
2005-05-14,86,-0.17999661278393508,-0.18168205151344524,2005-05-14
2005-05-07,84,-0.21481836040289945,-0.18342406181348192,2005-05-07
2005-04-30,86,-0.2929574518779856,-0.16961853630216128,2005-04-30
2005-04-23,71,-0.03895578098896082,-0.1820619295707394,2005-04-23
2005-04-16,86,-0.18696465398408185,-0.21563120925639873,2005-04-16
2005-04-09,86,-0.15959625835761698,-0.24768938951550565,2005-04-09
2005-04-02,75,-0.34273102495229796,-0.23708418942415835,2005-04-02
2005-03-26,63,-0.17323289973159822,-0.14989774370684278,2005-03-26
2005-03-19,54,-0.3151973750205094,-0.18321222274640311,2005-03-19
2005-03-12,61,-0.11717545799222784,-0.15556987864213018,2005-03-12
2005-03-05,70,0.00601475791696434,-0.14229351525685,2005-03-05
2005-02-26,64,-0.30649081588983956,-0.15706774021604877,2005-02-26
2005-02-19,60,-0.20462799860341768,-0.09484541017836502,2005-02-19
2005-02-12,64,-0.06407000445110698,-0.06422389237175806,2005-02-12
2005-02-05,73,-0.05308214191983072,-0.0364471088492144,2005-02-05
2005-01-29,75,-0.05760149573910467,-0.04469206168075569,2005-01-29
2005-01-22,63,-0.08214192737698986,NA,2005-01-22
2005-01-15,69,0.04703712963906766,NA,2005-01-15
2005-01-08,50,-0.08606195324599591,NA,2005-01-08
