week,Week,Geopolitical (weekly),Geopolitical mood
2004-06-27T00:00:00Z,2004-06-27T00:00:00Z,-0.03621328197261218,-0.03822774124665503
2004-06-20T00:00:00Z,2004-06-20T00:00:00Z,-0.03975240468461424,-0.04033170963321375
2004-06-13T00:00:00Z,2004-06-13T00:00:00Z,-0.04099608225908341,-0.038364389603337545
2004-06-06T00:00:00Z,2004-06-06T00:00:00Z,-0.0359491960703103,-0.03825627743794241
2004-05-30T00:00:00Z,2004-05-30T00:00:00Z,-0.044629155518847045,-0.040005339497630354
2004-05-23T00:00:00Z,2004-05-23T00:00:00Z,-0.03188312456510944,-0.038932470810305216
2004-05-16T00:00:00Z,2004-05-16T00:00:00Z,-0.04056363359750285,-0.04143987473690328
2004-05-09T00:00:00Z,2004-05-09T00:00:00Z,-0.04294544430906207,-0.04049133657383004
2004-05-02T00:00:00Z,2004-05-02T00:00:00Z,-0.04033768076954652,-0.03954739795132023
2004-04-25T00:00:00Z,2004-04-25T00:00:00Z,-0.0419127402715017,-0.040802845776623034
2004-04-18T00:00:00Z,2004-04-18T00:00:00Z,-0.03676948094520988,-0.04006947127433571
2004-04-11T00:00:00Z,2004-04-11T00:00:00Z,-0.03916968981902281,-0.04234800057060669
2004-04-04T00:00:00Z,2004-04-04T00:00:00Z,-0.045359472070757724,-0.04454162518590672
2004-03-28T00:00:00Z,2004-03-28T00:00:00Z,-0.03897924226235242,-0.04223165615504002
2004-03-21T00:00:00Z,2004-03-21T00:00:00Z,-0.04588359813029382,-0.04044491683032191
2004-03-14T00:00:00Z,2004-03-14T00:00:00Z,-0.04794418828022294,-0.03912726650494332
2004-03-07T00:00:00Z,2004-03-07T00:00:00Z,-0.036119595947290896,-0.03454726201429795
2004-02-29T00:00:00Z,2004-02-29T00:00:00Z,-0.03183228496347999,-0.03471366783680396
2004-02-22T00:00:00Z,2004-02-22T00:00:00Z,-0.040612996828779446,-0.03702152484291315
2004-02-15T00:00:00Z,2004-02-15T00:00:00Z,-0.029624170317641443,-0.03703414482589751
2004-02-08T00:00:00Z,2004-02-08T00:00:00Z,-0.03678521923731499,-0.036525849868046176
2004-02-01T00:00:00Z,2004-02-01T00:00:00Z,-0.041063712987916716,-0.03597679922004073
2004-01-25T00:00:00Z,2004-01-25T00:00:00Z,-0.04066347676071689,-0.03433240457829603
2004-01-18T00:00:00Z,2004-01-18T00:00:00Z,-0.02759099048623611,-0.0329059971565025
2004-01-11T00:00:00Z,2004-01-11T00:00:00Z,-0.0345890166452932,-0.03728728323388421
2004-01-04T00:00:00Z,2004-01-04T00:00:00Z,-0.034486134420937925,-0.037333583592044334
2003-12-28T00:00:00Z,2003-12-28T00:00:00Z,-0.034957847073542755,-0.03725077725249755
2003-12-21T00:00:00Z,2003-12-21T00:00:00Z,-0.04511613479576294,-0.03776750588125459
2003-12-14T00:00:00Z,2003-12-14T00:00:00Z,-0.03477421807793371,-0.035722109044997556
2003-12-07T00:00:00Z,2003-12-07T00:00:00Z,-0.03415490906275082,-0.03797455613525706
2003-11-30T00:00:00Z,2003-11-30T00:00:00Z,-0.03702476158857088,-0.03915008812209814
2003-11-23T00:00:00Z,2003-11-23T00:00:00Z,-0.03693454745073482,-0.03866607601411435
2003-11-16T00:00:00Z,2003-11-16T00:00:00Z,-0.04378400643897174,-0.037543889568445836
2003-11-09T00:00:00Z,2003-11-09T00:00:00Z,-0.038857037010115114,-0.03445974087276506
2003-11-02T00:00:00Z,2003-11-02T00:00:00Z,-0.03508871315663572,-0.033208917560400265
2003-10-26T00:00:00Z,2003-10-26T00:00:00Z,-0.032445801668060784,-0.03186257962148843
2003-10-19T00:00:00Z,2003-10-19T00:00:00Z,-0.03144741165624861,-0.03367676776439224
2003-10-12T00:00:00Z,2003-10-12T00:00:00Z,-0.03385374376065594,-0.03594031266368061
2003-10-05T00:00:00Z,2003-10-05T00:00:00Z,-0.029703361400988393,-0.037456452065206064
2003-09-28T00:00:00Z,2003-09-28T00:00:00Z,-0.03970255423967601,-0.04055187152675613
2003-09-21T00:00:00Z,2003-09-21T00:00:00Z,-0.04050159125340211,-0.040349914297987705
2003-09-14T00:00:00Z,2003-09-14T00:00:00Z,-0.039918301366757745,-0.040864633614243556
2003-09-07T00:00:00Z,2003-09-07T00:00:00Z,-0.04208503924718865,-0.0422600982310392
2003-08-31T00:00:00Z,2003-08-31T00:00:00Z,-0.038894725324602315,-0.04125932740349742
2003-08-24T00:00:00Z,2003-08-24T00:00:00Z,-0.042560468518425515,-0.04120167312491464
2003-08-17T00:00:00Z,2003-08-17T00:00:00Z,-0.04550015983394032,-0.038869517509344996
2003-08-10T00:00:00Z,2003-08-10T00:00:00Z,-0.03808195593702154,-0.03809472968885909
2003-08-03T00:00:00Z,2003-08-03T00:00:00Z,-0.0386641082102712,-0.039303603614339946
2003-07-27T00:00:00Z,2003-07-27T00:00:00Z,-0.033231846056146916,-0.039903321036536654
2003-07-20T00:00:00Z,2003-07-20T00:00:00Z,-0.04240100855199669,-0.04212836086500114
2003-07-13T00:00:00Z,2003-07-13T00:00:00Z,-0.04291745163894499,-0.04073472172134515
2003-07-06T00:00:00Z,2003-07-06T00:00:00Z,-0.041062977899058044,-0.03944280487737509
2003-06-29T00:00:00Z,2003-06-29T00:00:00Z,-0.042132005370004826,-0.040746051175972034
2003-06-22T00:00:00Z,2003-06-22T00:00:00Z,-0.03682645197737272,-0.040970436965060565
2003-06-15T00:00:00Z,2003-06-15T00:00:00Z,-0.03774978426306475,-0.042422801855470496
2003-06-08T00:00:00Z,2003-06-08T00:00:00Z,-0.046275963093445845,-0.0448331466643148
2003-06-01T00:00:00Z,2003-06-01T00:00:00Z,-0.04302954852635895,-0.044347564756562895
2003-05-25T00:00:00Z,2003-05-25T00:00:00Z,-0.04263591153901246,-0.04334246230289915
2003-05-18T00:00:00Z,2003-05-18T00:00:00Z,-0.04739116349844197,-0.04210114101140844
2003-05-11T00:00:00Z,2003-05-11T00:00:00Z,-0.04433363546243818,-0.042865838458178804
2003-05-04T00:00:00Z,2003-05-04T00:00:00Z,-0.039009138711703986,-0.04449581845491106
2003-04-27T00:00:00Z,2003-04-27T00:00:00Z,-0.037670626373049604,-0.0497524420499135
2003-04-20T00:00:00Z,2003-04-20T00:00:00Z,-0.050449953285523465,-0.05737468962534736
2003-04-13T00:00:00Z,2003-04-13T00:00:00Z,-0.050853555449367205,-0.06372590100153047
2003-04-06T00:00:00Z,2003-04-06T00:00:00Z,-0.060035633091713725,-0.06875893668140547
2003-03-30T00:00:00Z,2003-03-30T00:00:00Z,-0.06815961667478504,-0.06992893073086091
2003-03-23T00:00:00Z,2003-03-23T00:00:00Z,-0.07585479879025589,-0.06671640681696192
2003-03-16T00:00:00Z,2003-03-16T00:00:00Z,-0.07098569816886723,-0.06007922335561838
2003-03-09T00:00:00Z,2003-03-09T00:00:00Z,-0.0647156092895355,-0.05595717231665792
2003-03-02T00:00:00Z,2003-03-02T00:00:00Z,-0.055309521019189116,-0.05461071894078138
2003-02-23T00:00:00Z,2003-02-23T00:00:00Z,-0.049306064944881704,-0.05432825357138369
2003-02-16T00:00:00Z,2003-02-16T00:00:00Z,-0.05449749401302534,-0.056705600015774904
2003-02-09T00:00:00Z,2003-02-09T00:00:00Z,-0.05932979578602936,-0.0548684564057203
2003-02-02T00:00:00Z,2003-02-02T00:00:00Z,-0.054179659541598355,-0.04991113658916645
2003-01-26T00:00:00Z,2003-01-26T00:00:00Z,-0.058815450722446566,-0.04839677445382087
2003-01-19T00:00:00Z,2003-01-19T00:00:00Z,-0.04714891957280693,-0.04503486715771718
2003-01-12T00:00:00Z,2003-01-12T00:00:00Z,-0.03950051651981392,-0.04532224411089704
2003-01-05T00:00:00Z,2003-01-05T00:00:00Z,-0.048122211000216075,-0.04689200801675119
2002-12-29T00:00:00Z,2002-12-29T00:00:00Z,-0.045367821538031795,-0.047667812468563414
2002-12-22T00:00:00Z,2002-12-22T00:00:00Z,-0.04829842738552636,-0.048336217188669414
2002-12-15T00:00:00Z,2002-12-15T00:00:00Z,-0.045779572143230536,-0.04735147608555149
2002-12-08T00:00:00Z,2002-12-08T00:00:00Z,-0.05122542880746497,-0.04578983637560419
2002-12-01T00:00:00Z,2002-12-01T00:00:00Z,-0.04804144041845578,-0.04446695143528186
2002-11-24T00:00:00Z,2002-11-24T00:00:00Z,-0.04435946297305469,-0.04258047058086841
2002-11-17T00:00:00Z,2002-11-17T00:00:00Z,-0.03953301330344129,-0.04163451962519363
2002-11-10T00:00:00Z,2002-11-10T00:00:00Z,-0.04593388904617565,-0.04315666856597537
2002-11-03T00:00:00Z,2002-11-03T00:00:00Z,-0.04049551700080204,-0.04335113921693367
2002-10-27T00:00:00Z,2002-10-27T00:00:00Z,-0.040575659150355534,-0.04523754450706989
2002-10-20T00:00:00Z,2002-10-20T00:00:00Z,-0.04562160906656827,-0.04652788846429827
2002-10-13T00:00:00Z,2002-10-13T00:00:00Z,-0.04671177165000884,-0.04754966171329293
2002-10-06T00:00:00Z,2002-10-06T00:00:00Z,-0.048041138161346884,-0.04856270121620362
2002-09-29T00:00:00Z,2002-09-29T00:00:00Z,-0.04573703497926909,-0.049825316576523705
2002-09-22T00:00:00Z,2002-09-22T00:00:00Z,-0.049708702062546906,-0.05093336261142533
2002-09-15T00:00:00Z,2002-09-15T00:00:00Z,-0.050763929661651594,-0.0498393338858414
2002-09-08T00:00:00Z,2002-09-08T00:00:00Z,-0.053091599602627215,-0.04960881625436875
2002-09-01T00:00:00Z,2002-09-01T00:00:00Z,-0.050169219118875605,-0.04747745949378121
2002-08-25T00:00:00Z,2002-08-25T00:00:00Z,-0.045332587160211185,-0.04517318740596503
2002-08-18T00:00:00Z,2002-08-18T00:00:00Z,-0.049841859135761,-0.044175588779117786
2002-08-11T00:00:00Z,2002-08-11T00:00:00Z,-0.04456617256027705,-0.041779325996354366
2002-08-04T00:00:00Z,2002-08-04T00:00:00Z,-0.040952130767610874,-0.041385940812343903
2002-07-28T00:00:00Z,2002-07-28T00:00:00Z,-0.04134219265282223,-0.042695575889393725
2002-07-21T00:00:00Z,2002-07-21T00:00:00Z,-0.04025680800470732,-0.04351544502861694
2002-07-14T00:00:00Z,2002-07-14T00:00:00Z,-0.0429926318242352,-0.04513523259528633
2002-07-07T00:00:00Z,2002-07-07T00:00:00Z,-0.046190671075810125,-0.04686278426850586
2002-06-30T00:00:00Z,2002-06-30T00:00:00Z,-0.04462166920971513,-0.046883253590879984
2002-06-23T00:00:00Z,2002-06-23T00:00:00Z,-0.046735958271384874,-0.046349552429007554
2002-06-16T00:00:00Z,2002-06-16T00:00:00Z,-0.04990283851711331,-0.045785483615114954
2002-06-09T00:00:00Z,2002-06-09T00:00:00Z,-0.04627254836530661,-0.04506778335664576
2002-06-02T00:00:00Z,2002-06-02T00:00:00Z,-0.04248686456222542,-0.04276126013736682
2002-05-26T00:00:00Z,2002-05-26T00:00:00Z,-0.044479683015814495,-0.043125886020040305
2002-05-19T00:00:00Z,2002-05-19T00:00:00Z,-0.047032037483236526,-0.04252667124209484
2002-05-12T00:00:00Z,2002-05-12T00:00:00Z,-0.03704645548819085,-0.04178828090937799
2002-05-05T00:00:00Z,2002-05-05T00:00:00Z,-0.04394536809291936,-0.042790668776614305
2002-04-28T00:00:00Z,2002-04-28T00:00:00Z,-0.042082823904032604,-0.04432251750961819
2002-04-21T00:00:00Z,2002-04-21T00:00:00Z,-0.044078476152369137,-0.04558150330846575
2002-04-14T00:00:00Z,2002-04-14T00:00:00Z,-0.041056006957136126,-0.04389696663601662
2002-04-07T00:00:00Z,2002-04-07T00:00:00Z,-0.050072763024934845,-0.043030220743583106
2002-03-31T00:00:00Z,2002-03-31T00:00:00Z,-0.047118767099422865,-0.04180623107436944
2002-03-24T00:00:00Z,2002-03-24T00:00:00Z,-0.03734032946257263,-0.04012746493717546
2002-03-17T00:00:00Z,2002-03-17T00:00:00Z,-0.03758902338740207,-0.0400666924534064
2002-03-10T00:00:00Z,2002-03-10T00:00:00Z,-0.0451768043480802,-0.04302745357285803
2002-03-03T00:00:00Z,2002-03-03T00:00:00Z,-0.04040370255064693,-0.04230832874709918
2002-02-24T00:00:00Z,2002-02-24T00:00:00Z,-0.03709723952749639,-0.04246441534923039
2002-02-17T00:00:00Z,2002-02-17T00:00:00Z,-0.0494320678652086,-0.043971869145988954
2002-02-10T00:00:00Z,2002-02-10T00:00:00Z,-0.04230030504504479,-0.04257504040369596
2002-02-03T00:00:00Z,2002-02-03T00:00:00Z,-0.04102804895917181,-0.04191539069137989
2002-01-27T00:00:00Z,2002-01-27T00:00:00Z,-0.04312705471453061,-0.042374465654098845
2002-01-20T00:00:00Z,2002-01-20T00:00:00Z,-0.04384475289603662,-0.040530567853704264
2002-01-13T00:00:00Z,2002-01-13T00:00:00Z,-0.03966170619578051,-0.04134584630992827
2002-01-06T00:00:00Z,2002-01-06T00:00:00Z,-0.042864348810047644,-0.043894072897295494
2001-12-30T00:00:00Z,2001-12-30T00:00:00Z,-0.035751463512952275,-0.043947230081899005
2001-12-23T00:00:00Z,2001-12-23T00:00:00Z,-0.04710586672093267,-0.046069394184106306
2001-12-16T00:00:00Z,2001-12-16T00:00:00Z,-0.04985461254524938,-0.04671384866804969
2001-12-09T00:00:00Z,2001-12-09T00:00:00Z,-0.04307697754846171,-0.04597194556081991
2001-12-02T00:00:00Z,2001-12-02T00:00:00Z,-0.044240119921781444,-0.047172465383874096
2001-11-25T00:00:00Z,2001-11-25T00:00:00Z,-0.04968368465670621,-0.04737389628260978
2001-11-18T00:00:00Z,2001-11-18T00:00:00Z,-0.04688700011633029,-0.04836468779556865
2001-11-11T00:00:00Z,2001-11-11T00:00:00Z,-0.04787905684067841,-0.0497452053636581
2001-11-04T00:00:00Z,2001-11-04T00:00:00Z,-0.04504584351672422,-0.05129157192539711
2001-10-28T00:00:00Z,2001-10-28T00:00:00Z,-0.053646850708541666,-0.05810477757920441
2001-10-21T00:00:00Z,2001-10-21T00:00:00Z,-0.05240907038868809,-0.0596747085941162
2001-10-14T00:00:00Z,2001-10-14T00:00:00Z,-0.05406452308763445,-0.0629781570215154
2001-10-07T00:00:00Z,2001-10-07T00:00:00Z,-0.07229866613195343,-0.06792518492385485
2001-09-30T00:00:00Z,2001-09-30T00:00:00Z,-0.059926574768188814,-0.06618991822060907
2001-09-23T00:00:00Z,2001-09-23T00:00:00Z,-0.0656228640982849,-0.06018123445088866
2001-09-16T00:00:00Z,2001-09-16T00:00:00Z,-0.07385263469699231,-0.05370590687565438
2001-09-09T00:00:00Z,2001-09-09T00:00:00Z,-0.0653575993189703,-0.04415179932359453
2001-09-02T00:00:00Z,2001-09-02T00:00:00Z,-0.03589183968930716,-0.03822820316716978
2001-08-26T00:00:00Z,2001-08-26T00:00:00Z,-0.03972155379734774,-0.039419818466359266
2001-08-19T00:00:00Z,2001-08-19T00:00:00Z,-0.03563620448875292,-0.03716229450822517
2001-08-12T00:00:00Z,2001-08-12T00:00:00Z,-0.04166321469327132,-0.03689691937797587
2001-08-05T00:00:00Z,2001-08-05T00:00:00Z,-0.04065830088606509,-0.03546288880409884
2001-07-29T00:00:00Z,2001-07-29T00:00:00Z,-0.030691457964811365,-0.0337191207214369
2001-07-22T00:00:00Z,2001-07-22T00:00:00Z,-0.034574703967755714,-0.03569585147756668
2001-07-15T00:00:00Z,2001-07-15T00:00:00Z,-0.03592709239776318,-0.03488652448204677
2001-07-08T00:00:00Z,2001-07-08T00:00:00Z,-0.03368322855541735,-0.034428923141214866
2001-07-01T00:00:00Z,2001-07-01T00:00:00Z,-0.038598380989330494,-0.03452433841535114
2001-06-24T00:00:00Z,2001-06-24T00:00:00Z,-0.03133739598567607,-0.033815753892381256
2001-06-17T00:00:00Z,2001-06-17T00:00:00Z,-0.03409668703443555,-0.03608333829065396
2001-06-10T00:00:00Z,2001-06-10T00:00:00Z,-0.03406488965196243,-0.03635906447485089
2001-06-03T00:00:00Z,2001-06-03T00:00:00Z,-0.035764042897450964,-0.03533312824245825
2001-05-27T00:00:00Z,2001-05-27T00:00:00Z,-0.04040773357876689,-0.034500432470930265
2001-05-20T00:00:00Z,2001-05-20T00:00:00Z,-0.03519959177122326,-0.03320654388727438
2001-05-13T00:00:00Z,2001-05-13T00:00:00Z,-0.0299611447223919,-0.03244511478036228
2001-05-06T00:00:00Z,2001-05-06T00:00:00Z,-0.03243325981133901,-0.03464984829207666
2001-04-29T00:00:00Z,2001-04-29T00:00:00Z,-0.035232179244143354,-0.03532259146657241
2001-04-22T00:00:00Z,2001-04-22T00:00:00Z,-0.03215387534357487,-0.036122800265200414
2001-04-15T00:00:00Z,2001-04-15T00:00:00Z,-0.038780078769249396,-0.0360323896314613
2001-04-08T00:00:00Z,2001-04-08T00:00:00Z,-0.035124232509322055,-0.03512726094359285
2001-04-01T00:00:00Z,2001-04-01T00:00:00Z,-0.038433014438655336,-0.03469691205460072
2001-03-25T00:00:00Z,2001-03-25T00:00:00Z,-0.03179223280861842,-0.03275800838029124
2001-03-18T00:00:00Z,2001-03-18T00:00:00Z,-0.0351595640177756,-0.033115910273632754
2001-03-11T00:00:00Z,2001-03-11T00:00:00Z,-0.03340283695335351,-0.03313370583546327
2001-03-04T00:00:00Z,2001-03-04T00:00:00Z,-0.03067739974141744,-0.032269024570605286
2001-02-25T00:00:00Z,2001-02-25T00:00:00Z,-0.03322384038198447,-0.03247845811421999
2001-02-18T00:00:00Z,2001-02-18T00:00:00Z,-0.03523074626509764,-0.03238019042162264
2001-02-11T00:00:00Z,2001-02-11T00:00:00Z,-0.029944111893921592,-0.03108051608994542
2001-02-04T00:00:00Z,2001-02-04T00:00:00Z,-0.03151513391587626,-0.03186468402817965
2001-01-28T00:00:00Z,2001-01-28T00:00:00Z,-0.03283076961159507,-0.03218522004379402
2001-01-21T00:00:00Z,2001-01-21T00:00:00Z,-0.030032048938388758,-0.031336307218493516
2001-01-14T00:00:00Z,2001-01-14T00:00:00Z,-0.0330807836468585,-0.031672860796299954
2001-01-07T00:00:00Z,2001-01-07T00:00:00Z,-0.03279727797833373,-0.030370803283107668
2000-12-31T00:00:00Z,2000-12-31T00:00:00Z,-0.029435118310393082,-0.02899290820114136
2000-12-24T00:00:00Z,2000-12-24T00:00:00Z,-0.03137826324961451,-0.027880363598600192
2000-12-17T00:00:00Z,2000-12-17T00:00:00Z,-0.027872553594089345,-0.02734594392043561
2000-12-10T00:00:00Z,2000-12-10T00:00:00Z,-0.027285697650468496,-0.029238338228819345
2000-12-03T00:00:00Z,2000-12-03T00:00:00Z,-0.02498493990022841,-0.030137212018604295
2000-11-26T00:00:00Z,2000-11-26T00:00:00Z,-0.029240584536956188,-0.03145600457194517
2000-11-19T00:00:00Z,2000-11-19T00:00:00Z,-0.035442130827624284,-0.03275371834013783
2000-11-12T00:00:00Z,2000-11-12T00:00:00Z,-0.030881192809608306,-0.03212087535578052
2000-11-05T00:00:00Z,2000-11-05T00:00:00Z,-0.030260110113591886,-0.033238933059630764
2000-10-29T00:00:00Z,2000-10-29T00:00:00Z,-0.034431439609726826,-0.035244205164306826
2000-10-22T00:00:00Z,2000-10-22T00:00:00Z,-0.03291075889019507,-0.034112706298921734
2000-10-15T00:00:00Z,2000-10-15T00:00:00Z,-0.03535342362500927,-0.03462439342166449
2000-10-08T00:00:00Z,2000-10-08T00:00:00Z,-0.03828119853229613,-0.03540087560645447
2000-10-01T00:00:00Z,2000-10-01T00:00:00Z,-0.02990544414818648,-0.03419635799898102
2000-09-24T00:00:00Z,2000-09-24T00:00:00Z,-0.034957507381166084,-0.03297321056200653
2000-09-17T00:00:00Z,2000-09-17T00:00:00Z,-0.038459352364169176,-0.03244225185042031
2000-09-10T00:00:00Z,2000-09-10T00:00:00Z,-0.03346312810240234,-0.02962213199792855
2000-09-03T00:00:00Z,2000-09-03T00:00:00Z,-0.025012854400288508,-0.026497381790847898
2000-08-27T00:00:00Z,2000-08-27T00:00:00Z,-0.03283367253482123,-0.0276760990276569
2000-08-20T00:00:00Z,2000-08-20T00:00:00Z,-0.027178872954202127,-0.026301798304045183
2000-08-13T00:00:00Z,2000-08-13T00:00:00Z,-0.020964127274079716,-0.02604188032957878
2000-08-06T00:00:00Z,2000-08-06T00:00:00Z,-0.029727723347524534,-0.026812802153410108
2000-07-30T00:00:00Z,2000-07-30T00:00:00Z,-0.02733646964037435,-0.025545383769355383
2000-07-23T00:00:00Z,2000-07-23T00:00:00Z,-0.026139201056336523,-0.027048974837464636
2000-07-16T00:00:00Z,2000-07-16T00:00:00Z,-0.024047814569405017,-0.026583212226559835
2000-07-09T00:00:00Z,2000-07-09T00:00:00Z,-0.02465804981130564,-0.02823044221543144
2000-07-02T00:00:00Z,2000-07-02T00:00:00Z,-0.03335083391281137,-0.027828098952321273
2000-06-25T00:00:00Z,2000-06-25T00:00:00Z,-0.024276150612717307,-0.026519558849485203
2000-06-18T00:00:00Z,2000-06-18T00:00:00Z,-0.030636734524891452,-0.02677690008765359
2000-06-11T00:00:00Z,2000-06-11T00:00:00Z,-0.02304867675886497,-0.028055980498208847
2000-06-04T00:00:00Z,2000-06-04T00:00:00Z,-0.02811667350146708,-0.029699167121452763
2000-05-28T00:00:00Z,2000-05-28T00:00:00Z,-0.02530551556539085,-0.02990779185529882
2000-05-21T00:00:00Z,2000-05-21T00:00:00Z,-0.035753056167112475,-0.0305668466000195
2000-05-14T00:00:00Z,2000-05-14T00:00:00Z,-0.029621423251840643,-0.02832576490833598
2000-05-07T00:00:00Z,2000-05-07T00:00:00Z,-0.028951172436851316,-0.027094855869214597
2000-04-30T00:00:00Z,2000-04-30T00:00:00Z,-0.027941734544273577,-0.026599305698015628
2000-04-23T00:00:00Z,2000-04-23T00:00:00Z,-0.02678872940037839,-0.026031505607774102
2000-04-16T00:00:00Z,2000-04-16T00:00:00Z,-0.024697787095355098,-0.026734498483272064
2000-04-09T00:00:00Z,2000-04-09T00:00:00Z,-0.026968971752055444,-0.026827045854282156
2000-04-02T00:00:00Z,2000-04-02T00:00:00Z,-0.02567053418330747,-0.02555975005410569
2000-03-26T00:00:00Z,2000-03-26T00:00:00Z,-0.029600700902370245,-0.024805315285823436
2000-03-19T00:00:00Z,2000-03-19T00:00:00Z,-0.02506797657939547,-0.023516037773735503
2000-03-12T00:00:00Z,2000-03-12T00:00:00Z,-0.02189978855134957,-0.024019011846936656
2000-03-05T00:00:00Z,2000-03-05T00:00:00Z,-0.022652795110178463,-0.024493641121431677
2000-02-27T00:00:00Z,2000-02-27T00:00:00Z,-0.024443590854018506,-0.025321154270377604
2000-02-20T00:00:00Z,2000-02-20T00:00:00Z,-0.027079872872200084,-0.025898439020161246
2000-02-13T00:00:00Z,2000-02-13T00:00:00Z,-0.023798305649329644,-0.025274988025274316
2000-02-06T00:00:00Z,2000-02-06T00:00:00Z,-0.025962847705962185,-0.02509977788084873
2000-01-30T00:00:00Z,2000-01-30T00:00:00Z,-0.02675272985315308,-0.023694646037974887
2000-01-23T00:00:00Z,2000-01-23T00:00:00Z,-0.024586068892652347,-0.02391780763807623
2000-01-16T00:00:00Z,2000-01-16T00:00:00Z,-0.02309746507162731,-0.02853557218896297
2000-01-09T00:00:00Z,2000-01-09T00:00:00Z,-0.02034232033446682,-0.028681025455048477
2000-01-02T00:00:00Z,2000-01-02T00:00:00Z,-0.02764537625355844,-0.03055924658854486
1999-12-26T00:00:00Z,1999-12-26T00:00:00Z,-0.0430571270961993,-0.03007088849425992
1999-12-19T00:00:00Z,1999-12-19T00:00:00Z,-0.023679278135969338,-0.026082800486532852
1999-12-12T00:00:00Z,1999-12-12T00:00:00Z,-0.02785520486845236,-0.027569767427877714
1999-12-05T00:00:00Z,1999-12-05T00:00:00Z,-0.025691943876418696,-0.026307309259015733
1999-11-28T00:00:00Z,1999-11-28T00:00:00Z,-0.027104775065291003,-0.025325658255262815
1999-11-21T00:00:00Z,1999-11-21T00:00:00Z,-0.0296271459013488,-0.0241348095094159
1999-11-14T00:00:00Z,1999-11-14T00:00:00Z,-0.02280537219300443,-0.021356047859559003
1999-11-07T00:00:00Z,1999-11-07T00:00:00Z,-0.02176533986140703,-0.02196698067493874
1999-10-31T00:00:00Z,1999-10-31T00:00:00Z,-0.022341380081903336,-0.024704011213055717
1999-10-24T00:00:00Z,1999-10-24T00:00:00Z,-0.018512099301921207,-0.026505792888367935
1999-10-17T00:00:00Z,1999-10-17T00:00:00Z,-0.0252491034545234,-0.028184646716931123
1999-10-10T00:00:00Z,1999-10-10T00:00:00Z,-0.03271346201387493,-0.029969030100963447
1999-10-03T00:00:00Z,1999-10-03T00:00:00Z,-0.0295485067831522,-0.03104644194875274
1999-09-26T00:00:00Z,1999-09-26T00:00:00Z,-0.025227514616173962,-0.031763887292418976
1999-09-19T00:00:00Z,1999-09-19T00:00:00Z,-0.032386636990652695,-0.03192303847556763
1999-09-12T00:00:00Z,1999-09-12T00:00:00Z,-0.037023109405032104,-0.03001076779359178
1999-09-05T00:00:00Z,1999-09-05T00:00:00Z,-0.03241828815781716,-0.02697803544583327
1999-08-29T00:00:00Z,1999-08-29T00:00:00Z,-0.02586411934876855,-0.02571448990040895
1999-08-22T00:00:00Z,1999-08-22T00:00:00Z,-0.024737554262749296,-0.025723592543504425
1999-08-15T00:00:00Z,1999-08-15T00:00:00Z,-0.02489218001399809,-0.026160607629416927
1999-08-08T00:00:00Z,1999-08-08T00:00:00Z,-0.02736410597611986,-0.027573524820909866
1999-08-01T00:00:00Z,1999-08-01T00:00:00Z,-0.025900529921150457,-0.02760774018351714
1999-07-25T00:00:00Z,1999-07-25T00:00:00Z,-0.02648561460639929,-0.028097956213939422
1999-07-18T00:00:00Z,1999-07-18T00:00:00Z,-0.030543848779969855,-0.028452915488189214
1999-07-11T00:00:00Z,1999-07-11T00:00:00Z,-0.02750096742654897,-0.0281322727784699
1999-07-04T00:00:00Z,1999-07-04T00:00:00Z,-0.027861394042839566,-0.02810218853491691
1999-06-27T00:00:00Z,1999-06-27T00:00:00Z,-0.02790545170339846,-0.028009936933379213
1999-06-20T00:00:00Z,1999-06-20T00:00:00Z,-0.029261277941092612,-0.030930551881822328
1999-06-13T00:00:00Z,1999-06-13T00:00:00Z,-0.027380630452336997,-0.03304987140279516
1999-06-06T00:00:00Z,1999-06-06T00:00:00Z,-0.02749238763668878,-0.0343716460542455
1999-05-30T00:00:00Z,1999-05-30T00:00:00Z,-0.03958791149717092,-0.03534400074539297
1999-05-23T00:00:00Z,1999-05-23T00:00:00Z,-0.03773855602498393,-0.03232208346311085
1999-05-16T00:00:00Z,1999-05-16T00:00:00Z,-0.03266772905813838,-0.030090544783427944
1999-05-09T00:00:00Z,1999-05-09T00:00:00Z,-0.031381806401278654,-0.029736010506023786
1999-05-02T00:00:00Z,1999-05-02T00:00:00Z,-0.027500242368042417,-0.031428180110379025
1999-04-25T00:00:00Z,1999-04-25T00:00:00Z,-0.028812401306252317,-0.03322053258778862
1999-04-18T00:00:00Z,1999-04-18T00:00:00Z,-0.031249591948521758,-0.03477783497328728
1999-04-11T00:00:00Z,1999-04-11T00:00:00Z,-0.0381504848186996,-0.03591269759418014
1999-04-04T00:00:00Z,1999-04-04T00:00:00Z,-0.0346696522776808,-0.03369582284944061
1999-03-28T00:00:00Z,1999-03-28T00:00:00Z,-0.035041610848246973,-0.03191700607571493
1999-03-21T00:00:00Z,1999-03-21T00:00:00Z,-0.03578904243209321,-0.03228558750527302
1999-03-14T00:00:00Z,1999-03-14T00:00:00Z,-0.029282985839741454,-0.0327201456561121
1999-03-07T00:00:00Z,1999-03-07T00:00:00Z,-0.027554385182778102,-0.03377356104580483
1999-02-28T00:00:00Z,1999-02-28T00:00:00Z,-0.036515936566479314,-0.03663876078933626
