date,rate,member,vote,previous_rate,vote_label
2021-09-23,0.1,"Michael
Saunders",0.1,0.1,hold
2021-09-23,0.1,Silvana Tenreyro,0.1,0.1,hold
2021-11-04,0.1,Andrew Bailey,0.1,0.1,hold
2021-11-04,0.1,Catherine L Mann,0.1,0.1,hold
2021-11-04,0.1,Huw Pill,0.1,0.1,hold
2021-11-04,0.1,Dave Ramsden,0.25,0.1,raise
2021-11-04,0.1,Ben Broadbent,0.1,0.1,hold
2021-11-04,0.1,Jon Cunliffe,0.1,0.1,hold
2021-11-04,0.1,Jonathan Haskel,0.1,0.1,hold
2021-11-04,0.1,"Michael
Saunders",0.25,0.1,raise
2021-11-04,0.1,Silvana Tenreyro,0.1,0.1,hold
2021-12-16,0.25,Andrew Bailey,0.25,0.1,raise
2021-12-16,0.25,Catherine L Mann,0.25,0.1,raise
2021-12-16,0.25,Huw Pill,0.25,0.1,raise
2021-12-16,0.25,Dave Ramsden,0.25,0.1,raise
2021-12-16,0.25,Ben Broadbent,0.25,0.1,raise
2021-12-16,0.25,Jon Cunliffe,0.25,0.1,raise
2021-12-16,0.25,Jonathan Haskel,0.25,0.1,raise
2021-12-16,0.25,"Michael
Saunders",0.25,0.1,raise
2021-12-16,0.25,Silvana Tenreyro,0.1,0.1,hold
2022-02-03,0.5,Andrew Bailey,0.5,0.25,raise
2022-02-03,0.5,Catherine L Mann,0.75,0.25,raise
2022-02-03,0.5,Huw Pill,0.5,0.25,raise
2022-02-03,0.5,Dave Ramsden,0.75,0.25,raise
2022-02-03,0.5,Ben Broadbent,0.5,0.25,raise
2022-02-03,0.5,Jon Cunliffe,0.5,0.25,raise
2022-02-03,0.5,Jonathan Haskel,0.75,0.25,raise
2022-02-03,0.5,"Michael
Saunders",0.75,0.25,raise
2022-02-03,0.5,Silvana Tenreyro,0.5,0.25,raise
2022-03-17,0.75,Andrew Bailey,0.75,0.5,raise
2022-03-17,0.75,Catherine L Mann,0.75,0.5,raise
2022-03-17,0.75,Huw Pill,0.75,0.5,raise
2022-03-17,0.75,Dave Ramsden,0.75,0.5,raise
2022-03-17,0.75,Ben Broadbent,0.75,0.5,raise
2022-03-17,0.75,Jon Cunliffe,0.5,0.5,hold
2022-03-17,0.75,Jonathan Haskel,0.75,0.5,raise
2022-03-17,0.75,"Michael
Saunders",0.75,0.5,raise
2022-03-17,0.75,Silvana Tenreyro,0.75,0.5,raise
2022-05-05,1,Andrew Bailey,1,0.75,raise
2022-05-05,1,Catherine L Mann,1.25,0.75,raise
2022-05-05,1,Huw Pill,1,0.75,raise
2022-05-05,1,Dave Ramsden,1,0.75,raise
2022-05-05,1,Ben Broadbent,1,0.75,raise
2022-05-05,1,Jon Cunliffe,1,0.75,raise
2022-05-05,1,Jonathan Haskel,1.25,0.75,raise
2022-05-05,1,"Michael
Saunders",1.25,0.75,raise
2022-05-05,1,Silvana Tenreyro,1,0.75,raise
2022-06-16,1.25,Andrew Bailey,1.25,1,raise
2022-06-16,1.25,Catherine L Mann,1.5,1,raise
2022-06-16,1.25,Huw Pill,1.25,1,raise
2022-06-16,1.25,Dave Ramsden,1.25,1,raise
2022-06-16,1.25,Ben Broadbent,1.25,1,raise
2022-06-16,1.25,Jon Cunliffe,1.25,1,raise
2022-06-16,1.25,Jonathan Haskel,1.5,1,raise
2022-06-16,1.25,"Michael
Saunders",1.5,1,raise
2022-06-16,1.25,Silvana Tenreyro,1.25,1,raise
2022-08-04,1.7500000000000002,Andrew Bailey,1.7500000000000002,1.25,raise
2022-08-04,1.7500000000000002,Catherine L Mann,1.7500000000000002,1.25,raise
2022-08-04,1.7500000000000002,Huw Pill,1.7500000000000002,1.25,raise
2022-08-04,1.7500000000000002,Dave Ramsden,1.7500000000000002,1.25,raise
2022-08-04,1.7500000000000002,Ben Broadbent,1.7500000000000002,1.25,raise
2022-08-04,1.7500000000000002,Jon Cunliffe,1.7500000000000002,1.25,raise
2022-08-04,1.7500000000000002,Jonathan Haskel,1.7500000000000002,1.25,raise
2022-08-04,1.7500000000000002,"Michael
Saunders",1.7500000000000002,1.25,raise
2022-08-04,1.7500000000000002,Silvana Tenreyro,1.5,1.25,raise
2022-09-22,2.25,Andrew Bailey,2.25,1.75,raise
2022-09-22,2.25,Swati Dhingra,2,1.75,raise
2022-09-22,2.25,Catherine L Mann,2.5,1.75,raise
2022-09-22,2.25,Huw Pill,2.25,1.75,raise
2022-09-22,2.25,Dave Ramsden,2.5,1.75,raise
2022-09-22,2.25,Ben Broadbent,2.25,1.75,raise
2022-09-22,2.25,Jon Cunliffe,2.25,1.75,raise
2022-09-22,2.25,Jonathan Haskel,2.5,1.75,raise
2022-09-22,2.25,Silvana Tenreyro,2.25,1.75,raise
2022-11-03,3,Andrew Bailey,3,2.25,raise
2022-11-03,3,Swati Dhingra,2.75,2.25,raise
2022-11-03,3,Catherine L Mann,3,2.25,raise
2022-11-03,3,Huw Pill,3,2.25,raise
2022-11-03,3,Dave Ramsden,3,2.25,raise
2022-11-03,3,Ben Broadbent,3,2.25,raise
2022-11-03,3,Jon Cunliffe,3,2.25,raise
2022-11-03,3,Jonathan Haskel,3,2.25,raise
2022-11-03,3,Silvana Tenreyro,2.5,2.25,raise
2022-12-15,3.5000000000000004,Andrew Bailey,3.5000000000000004,3,raise
2022-12-15,3.5000000000000004,Swati Dhingra,3,3,hold
2022-12-15,3.5000000000000004,Catherine L Mann,3.75,3,raise
2022-12-15,3.5000000000000004,Huw Pill,3.5000000000000004,3,raise
2022-12-15,3.5000000000000004,Dave Ramsden,3.5000000000000004,3,raise
2022-12-15,3.5000000000000004,Ben Broadbent,3.5000000000000004,3,raise
2022-12-15,3.5000000000000004,Jon Cunliffe,3.5000000000000004,3,raise
2022-12-15,3.5000000000000004,Jonathan Haskel,3.5000000000000004,3,raise
2022-12-15,3.5000000000000004,Silvana Tenreyro,3,3,hold
2023-02-02,4,Andrew Bailey,4,3.5,raise
2023-02-02,4,Swati Dhingra,3.5000000000000004,3.5,raise
2023-02-02,4,Catherine L Mann,4,3.5,raise
2023-02-02,4,Huw Pill,4,3.5,raise
2023-02-02,4,Dave Ramsden,4,3.5,raise
2023-02-02,4,Ben Broadbent,4,3.5,raise
2023-02-02,4,Jon Cunliffe,4,3.5,raise
2023-02-02,4,Jonathan Haskel,4,3.5,raise
2023-02-02,4,Silvana Tenreyro,3.5000000000000004,3.5,raise
2023-03-23,4.25,Andrew Bailey,4.25,4,raise
2023-03-23,4.25,Swati Dhingra,4,4,hold
2023-03-23,4.25,Catherine L Mann,4.25,4,raise
2023-03-23,4.25,Huw Pill,4.25,4,raise
2023-03-23,4.25,Dave Ramsden,4.25,4,raise
2023-03-23,4.25,Ben Broadbent,4.25,4,raise
2023-03-23,4.25,Jon Cunliffe,4.25,4,raise
2023-03-23,4.25,Jonathan Haskel,4.25,4,raise
2023-03-23,4.25,Silvana Tenreyro,4,4,hold
2023-05-11,4.5,Andrew Bailey,4.5,4.25,raise
2023-05-11,4.5,Swati Dhingra,4.25,4.25,hold
2023-05-11,4.5,Catherine L Mann,4.5,4.25,raise
2023-05-11,4.5,Huw Pill,4.5,4.25,raise
2023-05-11,4.5,Dave Ramsden,4.5,4.25,raise
2023-05-11,4.5,Ben Broadbent,4.5,4.25,raise
2023-05-11,4.5,Jon Cunliffe,4.5,4.25,raise
2023-05-11,4.5,Jonathan Haskel,4.5,4.25,raise
2023-05-11,4.5,Silvana Tenreyro,4.25,4.25,hold
2023-06-22,5,Andrew Bailey,5,4.5,raise
2023-06-22,5,Swati Dhingra,4.5,4.5,hold
2023-06-22,5,Catherine L Mann,5,4.5,raise
2023-06-22,5,Huw Pill,5,4.5,raise
2023-06-22,5,Dave Ramsden,5,4.5,raise
2023-06-22,5,Ben Broadbent,5,4.5,raise
2023-06-22,5,Jon Cunliffe,5,4.5,raise
2023-06-22,5,Jonathan Haskel,5,4.5,raise
2023-06-22,5,Silvana Tenreyro,4.5,4.5,hold
2023-08-03,5.25,Andrew Bailey,5.25,5,raise
2023-08-03,5.25,Swati Dhingra,5,5,hold
2023-08-03,5.25,Megan Greene,5.25,5,raise
2023-08-03,5.25,Catherine L Mann,5.5,5,raise
2023-08-03,5.25,Huw Pill,5.25,5,raise
2023-08-03,5.25,Dave Ramsden,5.25,5,raise
2023-08-03,5.25,Ben Broadbent,5.25,5,raise
2023-08-03,5.25,Jon Cunliffe,5.25,5,raise
2023-08-03,5.25,Jonathan Haskel,5.5,5,raise
2023-09-21,5.25,Andrew Bailey,5.25,5.25,hold
2023-09-21,5.25,Swati Dhingra,5.25,5.25,hold
2023-09-21,5.25,Megan Greene,5.5,5.25,raise
2023-09-21,5.25,Catherine L Mann,5.5,5.25,raise
2023-09-21,5.25,Huw Pill,5.25,5.25,hold
2023-09-21,5.25,Dave Ramsden,5.25,5.25,hold
2023-09-21,5.25,Ben Broadbent,5.25,5.25,hold
2023-09-21,5.25,Jon Cunliffe,5.5,5.25,raise
2023-09-21,5.25,Jonathan Haskel,5.5,5.25,raise
2023-11-02,5.25,Andrew Bailey,5.25,5.25,hold
2023-11-02,5.25,Sarah Breeden,5.25,5.25,hold
2023-11-02,5.25,Swati Dhingra,5.25,5.25,hold
2023-11-02,5.25,Megan Greene,5.5,5.25,raise
2023-11-02,5.25,Catherine L Mann,5.5,5.25,raise
2023-11-02,5.25,Huw Pill,5.25,5.25,hold
2023-11-02,5.25,Dave Ramsden,5.25,5.25,hold
2023-11-02,5.25,Ben Broadbent,5.25,5.25,hold
2023-11-02,5.25,Jonathan Haskel,5.5,5.25,raise
2023-12-14,5.25,Andrew Bailey,5.25,5.25,hold
2023-12-14,5.25,Sarah Breeden,5.25,5.25,hold
2023-12-14,5.25,Swati Dhingra,5.25,5.25,hold
2023-12-14,5.25,Megan Greene,5.5,5.25,raise
2023-12-14,5.25,Catherine L Mann,5.5,5.25,raise
2023-12-14,5.25,Huw Pill,5.25,5.25,hold
2023-12-14,5.25,Dave Ramsden,5.25,5.25,hold
2023-12-14,5.25,Ben Broadbent,5.25,5.25,hold
2023-12-14,5.25,Jonathan Haskel,5.5,5.25,raise
2024-02-01,5.25,Andrew Bailey,5.25,5.25,hold
2024-02-01,5.25,Sarah Breeden,5.25,5.25,hold
2024-02-01,5.25,Swati Dhingra,5,5.25,cut
2024-02-01,5.25,Megan Greene,5.25,5.25,hold
2024-02-01,5.25,Catherine L Mann,5.5,5.25,raise
2024-02-01,5.25,Huw Pill,5.25,5.25,hold
2024-02-01,5.25,Dave Ramsden,5.25,5.25,hold
2024-02-01,5.25,Ben Broadbent,5.25,5.25,hold
2024-02-01,5.25,Jonathan Haskel,5.5,5.25,raise
2024-03-21,5.25,Andrew Bailey,5.25,5.25,hold
2024-03-21,5.25,Sarah Breeden,5.25,5.25,hold
2024-03-21,5.25,Swati Dhingra,5,5.25,cut
2024-03-21,5.25,Megan Greene,5.25,5.25,hold
2024-03-21,5.25,Catherine L Mann,5.25,5.25,hold
2024-03-21,5.25,Huw Pill,5.25,5.25,hold
2024-03-21,5.25,Dave Ramsden,5.25,5.25,hold
2024-03-21,5.25,Ben Broadbent,5.25,5.25,hold
2024-03-21,5.25,Jonathan Haskel,5.25,5.25,hold
2024-05-09,5.25,Andrew Bailey,5.25,5.25,hold
2024-05-09,5.25,Sarah Breeden,5.25,5.25,hold
2024-05-09,5.25,Swati Dhingra,5,5.25,cut
2024-05-09,5.25,Megan Greene,5.25,5.25,hold
2024-05-09,5.25,Catherine L Mann,5.25,5.25,hold
2024-05-09,5.25,Huw Pill,5.25,5.25,hold
2024-05-09,5.25,Dave Ramsden,5,5.25,cut
2024-05-09,5.25,Ben Broadbent,5.25,5.25,hold
2024-05-09,5.25,Jonathan Haskel,5.25,5.25,hold
2024-06-20,5.25,Andrew Bailey,5.25,5.25,hold
2024-06-20,5.25,Sarah Breeden,5.25,5.25,hold
2024-06-20,5.25,Swati Dhingra,5,5.25,cut
2024-06-20,5.25,Megan Greene,5.25,5.25,hold
2024-06-20,5.25,Catherine L Mann,5.25,5.25,hold
2024-06-20,5.25,Huw Pill,5.25,5.25,hold
2024-06-20,5.25,Dave Ramsden,5,5.25,cut
2024-06-20,5.25,Ben Broadbent,5.25,5.25,hold
2024-06-20,5.25,Jonathan Haskel,5.25,5.25,hold
2024-08-01,5,Andrew Bailey,5,5.25,cut
2024-08-01,5,Sarah Breeden,5,5.25,cut
2024-08-01,5,Swati Dhingra,5,5.25,cut
2024-08-01,5,Megan Greene,5.25,5.25,hold
2024-08-01,5,Clare Lombardelli,5,5.25,cut
2024-08-01,5,Catherine L Mann,5.25,5.25,hold
2024-08-01,5,Huw Pill,5.25,5.25,hold
2024-08-01,5,Dave Ramsden,5,5.25,cut
2024-08-01,5,Jonathan Haskel,5.25,5.25,hold
2024-09-19,5,Andrew Bailey,5,5,hold
2024-09-19,5,Sarah Breeden,5,5,hold
2024-09-19,5,Swati Dhingra,4.75,5,cut
2024-09-19,5,Megan Greene,5,5,hold
2024-09-19,5,Clare Lombardelli,5,5,hold
2024-09-19,5,Catherine L Mann,5,5,hold
2024-09-19,5,Huw Pill,5,5,hold
2024-09-19,5,Dave Ramsden,5,5,hold
2024-09-19,5,Alan Taylor,5,5,hold
2024-11-07,4.75,Andrew Bailey,4.75,5,cut
2024-11-07,4.75,Sarah Breeden,4.75,5,cut
2024-11-07,4.75,Swati Dhingra,4.75,5,cut
2024-11-07,4.75,Megan Greene,4.75,5,cut
2024-11-07,4.75,Clare Lombardelli,4.75,5,cut
2024-11-07,4.75,Catherine L Mann,5,5,hold
2024-11-07,4.75,Huw Pill,4.75,5,cut
2024-11-07,4.75,Dave Ramsden,4.75,5,cut
2024-11-07,4.75,Alan Taylor,4.75,5,cut
2024-12-19,4.75,Andrew Bailey,4.75,4.75,hold
2024-12-19,4.75,Sarah Breeden,4.75,4.75,hold
2024-12-19,4.75,Swati Dhingra,4.5,4.75,cut
2024-12-19,4.75,Megan Greene,4.75,4.75,hold
2024-12-19,4.75,Clare Lombardelli,4.75,4.75,hold
2024-12-19,4.75,Catherine L Mann,4.75,4.75,hold
2024-12-19,4.75,Huw Pill,4.75,4.75,hold
2024-12-19,4.75,Dave Ramsden,4.5,4.75,cut
2024-12-19,4.75,Alan Taylor,4.5,4.75,cut
