date,Period,Personal consumption expenditures (PCE),PCE excluding food and energy,FT core
2014-06-01,Three months,1.821954463806752,1.8265526803649346,1.7675755713977437
2014-05-01,Three months,2.030593172549322,1.9700398278768905,1.9849269529856681
2014-04-01,Three months,1.553255802043485,1.4765908735611344,1.9097390175233673
2014-03-01,Three months,1.6740667157896683,1.2229103442183753,1.959614282989146
2014-02-01,Three months,1.7317244804516019,1.0541097396491006,1.7089174501724784
2014-01-01,Three months,2.14390855384472,1.533507507813292,1.5674130515144595
2013-12-01,Three months,1.837990516929322,1.7802706297261217,1.7431809786994636
2013-11-01,Three months,1.3072543587300256,1.829620715214264,1.6445616884258354
2013-10-01,Three months,1.3049850839659483,1.5953955367454586,1.7190417142524568
2013-09-01,Three months,1.2728458820347122,1.4256829031823903,1.757943987910945
2013-08-01,Three months,1.9967405778352987,1.6432560473525593,1.6814480358272164
2013-07-01,Three months,1.692133009950303,1.6796813312766279,1.7209894896315383
2013-06-01,Three months,0.777221547209872,1.3616606708435341,1.9803394832631525
2013-05-01,Three months,-0.6385389142533282,1.0359280902475287,1.6699247179106476
2013-04-01,Three months,0.4879014302429763,1.0026487759581926,1.7312082322294304
2013-03-01,Three months,1.6676359918261552,1.622370710365617,1.7466994919679615
2013-02-01,Three months,2.1408546068486745,1.5499415331051036,1.9481103091841838
2013-01-01,Three months,0.42516186237744336,1.5429419551630685,2.063586341791286
2012-12-01,Three months,0.8499658863040382,1.7075803275191648,1.9781762327337882
2012-11-01,Three months,2.148054957850354,1.9058427928043242,2.004030930639278
2012-10-01,Three months,3.812008681759349,1.728214708130671,1.6037825360486733
2012-09-01,Three months,2.7395235061947742,1.163904180330011,1.831535391518497
2012-08-01,Three months,1.2914401651620722,1.082475530296878,1.6993671903716383
2012-07-01,Three months,-0.507462925367963,1.2359787689457225,1.662502996400834
2012-06-01,Three months,-0.12721430823853241,1.4299846516503623,1.6160119750639
2012-05-01,Three months,0.8442819917439781,1.7040830455088418,1.9843790920565834
2012-04-01,Three months,2.2077494939134024,1.8602934113928216,1.9312074089758662
2012-03-01,Three months,3.0697489622537377,2.462611842357676,1.9788518438725138
2012-02-01,Three months,2.521356396709118,2.444541759810459,2.1234800828355898
2012-01-01,Three months,2.4436193598621703,2.7390691310589244,2.091598806741883
2011-12-01,Three months,1.0628534061487338,1.7145292931124878,1.876792874708369
2011-11-01,Three months,1.397886260336234,1.3178236126596854,1.6358136887613033
2011-10-01,Three months,1.522974481577588,1.267394585212922,1.8155824745633118
2011-09-01,Three months,2.2072449677461803,1.672837464150434,2.0162196788541364
2011-08-01,Three months,1.5514168640890835,1.8437482854268827,2.2497089144117535
2011-07-01,Three months,1.82748981491343,1.999971377929377,2.1631526995690464
2011-06-01,Three months,2.8642780898819886,2.331874346981233,2.345542862618657
2011-05-01,Three months,4.61384157561211,2.5018721652439346,2.5791114373743587
2011-04-01,Three months,4.50943311323011,2.2450097952950943,2.436730334688831
2011-03-01,Three months,3.994129333844465,2.1822175813716704,2.3114265670812664
2011-02-01,Three months,3.2678690348456385,1.6516586301828173,2.1324514055396064
2011-01-01,Three months,2.941193232450834,1.4695536640436435,1.9328211258571422
2010-12-01,Three months,3.0183866438156404,1.2201453419464547,1.3195755536073055
2010-11-01,Three months,2.4981509778356337,1.3646716851834828,1.4246797840559107
2010-10-01,Three months,2.2448595108757186,1.2265126765729883,1.5515523505248732
2010-09-01,Three months,1.2952665861174273,0.6208213972005439,1.356201435346046
2010-08-01,Three months,0.7236816253323619,0.5852934592158299,1.3454329986758224
2010-07-01,Three months,0.3015251497551885,0.6442283644327862,1.215870855883566
2010-06-01,Three months,0.17738158191658027,0.8421289080391636,1.1741113464923023
2010-05-01,Three months,0.9128650072691702,1.2490160859039534,1.721341031979964
2010-04-01,Three months,0.7744052869840035,1.1552713652068114,1.81236195724955
2010-03-01,Three months,1.4397908349098598,1.5463834183418124,2.0347833251732013
2010-02-01,Three months,1.1036966916286861,1.2892734657000249,1.7983365728200371
2010-01-01,Three months,2.12687959096598,1.290407784223735,1.9675846147976765
2009-12-01,Three months,2.7825921815562316,2.1854509722303517,2.2671562945614756
2009-11-01,Three months,3.2090241778765405,2.5569174438815123,2.5177770924914125
2009-10-01,Three months,3.3751551017186854,2.8051801818840483,2.6147280910566444
2009-09-01,Three months,1.8664411650976653,1.6528293509711078,1.9256458200608437
2009-08-01,Three months,3.6373496552231988,1.4578513425031137,1.5310440149252569
2009-07-01,Three months,2.870877615285794,1.170490416481873,1.385405405143885
2009-06-01,Three months,3.413647718461754,1.7243840928059306,1.60488975589422
2009-05-01,Three months,0.5494710891204901,1.495489232613001,1.9416116867289004
2009-04-01,Three months,0.8516646600326805,1.5058924904096216,1.8719217575129075
2009-03-01,Three months,0.3227581860051343,0.48319000397127887,1.883119899810382
2009-02-01,Three months,-1.4682604604598248,0,1.4530815954710996
2009-01-01,Three months,-6.70876987103064,-0.4945852619147373,1.551994666481975
2008-12-01,Three months,-9.190120189796735,-0.936364440103632,1.502196988451667
2008-11-01,Three months,-6.822549360308283,-0.3358404968820228,1.8016563840639501
2008-10-01,Three months,-2.6069524376259756,0.3325415513863339,1.9671089550969565
2008-09-01,Three months,1.8834197062461255,1.6325070398035102,2.4624887598013467
2008-08-01,Three months,4.524220488453667,2.150547409953907,2.558870698770979
2008-07-01,Three months,6.674421640126149,2.391868766757499,2.6682825819953107
2008-06-01,Three months,5.488856864161984,1.8954305352153922,2.3277228587423533
2008-05-01,Three months,3.660803784919109,1.7596409681022163,2.572378716778915
2008-04-01,Three months,2.716399634724609,1.4174597982441917,2.173153399945644
2008-03-01,Three months,2.9926391166748445,1.988893255732127,2.296155640303888
2008-02-01,Three months,2.766887668642526,2.006952731463163,2.3026600364494074
2008-01-01,Three months,4.13036554368007,2.4101342841075013,2.7057773750085654
2007-12-01,Three months,4.342174928330422,2.6619207047142934,2.9507090428814013
2007-11-01,Three months,4.98446013288083,2.9585541757276346,3.042246956570728
2007-10-01,Three months,3.067165943674688,2.76344979458496,2.6503313597652634
2007-09-01,Three months,2.4491089843703184,2.3119074707938614,2.3901271873900742
2007-08-01,Three months,1.7438535461307358,1.87498202099039,2.219004976108305
2007-07-01,Three months,2.6509293883109297,1.7493530679405067,2.2305815674994856
2007-06-01,Three months,2.990087516604012,1.718689520562422,2.268319074413303
2007-05-01,Three months,3.6237886953769616,1.4550438270004573,2.0370078036565973
2007-04-01,Three months,3.7074501819826633,1.8525903183450598,2.379956371789005
2007-03-01,Three months,4.117021429120049,2.9250445949460246,2.868531234711593
2007-02-01,Three months,4.073485421847356,3.064108050084391,2.8973207134267263
2007-01-01,Three months,2.9312582903244566,2.371918537353679,2.66351777436888
2006-12-01,Three months,0.6138789872599526,1.4599253380352062,2.4929860624317493
2006-11-01,Three months,-1.8385808856675845,1.5532579844959038,2.3643826126673737
2006-10-01,Three months,-0.7333208395215562,2.191804340588388,2.527203288438601
2006-09-01,Three months,1.5843725521645702,1.8515036943737906,2.549434433413838
2006-08-01,Three months,3.6720349100517025,2.238280214333588,2.7315047576333242
2006-07-01,Three months,3.481894448704015,2.4285710029865015,3.0182056986120784
2006-06-01,Three months,3.989260491721325,3.2824110058460754,3.1868185922301957
2006-05-01,Three months,3.770586874286508,3.3801973016443387,3.216854064997425
2006-04-01,Three months,2.9090773359023103,3.0113507366076764,2.8957936576121877
2006-03-01,Three months,2.9921850634997194,2.678401543274367,2.8356686833002276
2006-02-01,Three months,2.197573574439793,1.9740725460823505,2.6428854255387932
2006-01-01,Three months,1.1041161548922984,2.3577935202941713,2.5844589458311846
2005-12-01,Three months,-0.19703598936573474,2.6167392017526936,2.4805101397062774
2005-11-01,Three months,3.711790435861384,3.0994781443224095,2.665251906248799
2005-10-01,Three months,6.280753344702572,2.3867232707579067,2.65606767448746
2005-09-01,Three months,7.403974662386581,1.8109414088154585,2.2673923406230285
2005-08-01,Three months,3.614469303762391,1.1955816463615987,2.057085689178105
2005-07-01,Three months,2.1892354895760358,1.6970972952791152,2.2922386345814245
2005-06-01,Three months,1.607138279919984,1.5702672468217216,2.3462584934692363
2005-05-01,Three months,2.573400237374601,2.290809705514052,2.6060087734594366
2005-04-01,Three months,3.4856444790011487,2.1297980180532416,2.3866490537043163
2005-03-01,Three months,2.871971646683824,3.1332222730093173,2.6736423809401697
2005-02-01,Three months,1.8653561948733355,2.647955223353149,2.6681169747777673
2005-01-01,Three months,2.3018259432578514,2.850676798088192,2.692587691289358
2004-12-01,Three months,3.526165872691611,2.2655757001692534,2.175102078371519
2004-11-01,Three months,4.125059567607692,2.5075581029780025,2.3757547772409158
2004-10-01,Three months,2.7460614968640495,1.7863291344478727,2.158085787358262
2004-09-01,Three months,1.3749223854297554,1.3856115538214642,2.0165821078020567
2004-08-01,Three months,1.7296131054137298,1.2670035217117848,2.1013790162821864
2004-07-01,Three months,2.847957577817062,1.6673841013883584,2.2652652543471437
2004-06-01,Three months,3.230370430338536,2.2455017656866527,2.3530193946530273
2004-05-01,Three months,2.6925232158128365,2.284986579813175,2.55938721329253
2004-04-01,Three months,2.233679790586063,2.3857774144421917,2.6353364933610255
2004-03-01,Three months,3.057144290897007,2.371463611975444,2.698520533034351
2004-02-01,Three months,3.330273994531696,2.1950402164993665,2.45173839202702
2004-01-01,Three months,2.9738903705371023,2.0903754995861057,2.421295795430551
2003-12-01,Three months,1.4479867210473785,1.7967470737390023,2.304117788169446
2003-11-01,Three months,1.8207258074796284,1.8557204965565788,2.2113570194434877
2003-10-01,Three months,2.684153316260174,1.760217974418632,2.3167515628899182
2003-09-01,Three months,3.843430549351834,2.0274814903233462,2.184997641571723
2003-08-01,Three months,3.000777098692353,1.6883956662577582,2.1367794285244375
2003-07-01,Three months,1.1545535623082248,1.814640393252609,2.207327341496611
2003-06-01,Three months,-0.703187937405747,1.249536754961178,1.6732731658692797
2003-05-01,Three months,-0.11346199814892266,1.6747860385850188,1.8064636323293604
2003-04-01,Three months,2.0465837510208695,1.651231534334574,1.6858611697594024
2003-03-01,Three months,3.9763115480619504,1.4763789443211328,2.025826868280464
2003-02-01,Three months,3.3122737552697012,1.203643724177872,2.070776897848397
2003-01-01,Three months,1.9933552078652106,1.0394201006306725,2.2977518571044455
2002-12-01,Three months,1.521363982959123,1.1075303819655824,2.09050401199423
2002-11-01,Three months,1.8628137211120999,1.3894150858504872,2.457968535480468
2002-10-01,Three months,2.2599469975461917,1.7933286706679041,2.313803380349473
2002-09-01,Three months,2.41447414628142,2.278873675688864,2.4216115126622375
2002-08-01,Three months,2.187694290304365,2.261505223014937,2.5888377643793197
2002-07-01,Three months,1.6558194987535524,1.9120391113482516,2.4401436473671714
2002-06-01,Three months,2.4615872885664913,2.217662929513642,2.519709555389303
2002-05-01,Three months,3.062697254980784,2.0567570666446766,2.767504383811642
2002-04-01,Three months,3.48622732500532,2.3834103584249755,2.9146937333755303
2002-03-01,Three months,2.1400202751399533,1.4763182167270905,2.649295783022685
2002-02-01,Three months,0.621796959771026,1.0876001370555777,2.2904595391510876
2002-01-01,Three months,-0.3228215166290127,1.137178485315582,2.1842156482028168
2001-12-01,Three months,0.7251079982042885,3.783577265135718,2.8349502916162637
2001-11-01,Three months,-0.2276682267287944,1.3496379279666737,2.1966420255724586
2001-10-01,Three months,-0.005298399219932914,0.7286374060037515,2.1549984207593758
2001-09-01,Three months,-1.5324680940119406,-1.0441321234786027,2.0471928957876555
2001-08-01,Three months,0.5263391374898507,2.1444687457295775,2.667822185590352
2001-07-01,Three months,1.637906212228235,2.0382522344602583,2.612979909360623
2001-06-01,Three months,2.490450387034926,1.6360661618143313,2.548314870434309
2001-05-01,Three months,1.8083185706176064,1.1533814654089758,2.3995688629911656
2001-04-01,Three months,1.3681985579197642,1.7743109491532794,2.4895183749265666
2001-03-01,Three months,2.6215686803286564,2.642487502173174,3.013841241400401
2001-02-01,Three months,3.21298936899419,2.6180726252786224,2.9680048640563403
2001-01-01,Three months,3.1514442862938363,2.6173257836983765,2.895302707219358
2000-12-01,Three months,1.7295782824168215,1.6698642366723027,2.3944700854960086
2000-11-01,Three months,2.8597163596376873,2.2582487286916697,2.555527619205291
2000-10-01,Three months,2.258565071508567,2.060443042525617,2.4317953930015954
2000-09-01,Three months,2.7283489365765634,2.4242796971200464,2.8159171317556213
2000-08-01,Three months,2.3550524049553045,1.7463305827511766,2.7191812253997223
2000-07-01,Three months,2.723309440823818,1.661349406783108,2.704969259983676
2000-06-01,Three months,1.3619106196051556,1.0014863562806564,2.27055376689407
2000-05-01,Three months,1.7271328100673111,1.5244616641204578,2.4745782275523798
2000-04-01,Three months,2.6744007016595184,1.6846980898836295,2.4896670349263497
2000-03-01,Three months,4.141814731744331,2.3954946753379502,2.8841920454860426
2000-02-01,Three months,3.3303297230772744,2.0744587884680143,2.6197060393462603
2000-01-01,Three months,2.4038659909131566,1.867925071263743,2.3826953888079045
1999-12-01,Three months,1.9812123598077491,1.5857893491463493,2.0505913792969013
1999-11-01,Three months,2.4957179805034313,2.1462810627630446,2.1136866160691294
1999-10-01,Three months,2.874243407502375,1.954219289341519,2.2594857017202616
1999-09-01,Three months,3.2750683597570163,1.990902829286778,2.4564389323453013
1999-08-01,Three months,1.9301429879411414,1.1323041565484582,2.193156260448773
1999-07-01,Three months,1.457232153408583,1.3204667642674917,2.2114673467501134
1999-06-01,Three months,2.339181569562032,1.6333712885047147,2.0538138384497784
1999-05-01,Three months,2.523606700111314,1.5398080867020436,2.1736196319516643
1999-04-01,Three months,2.026481120693191,1.0150462240768876,2.123669846318477
1999-03-01,Three months,0.6411047006523285,0.5539963030027462,1.8962052220590369
1999-02-01,Three months,0.7433656149532064,1.1288046018555375,1.9230878832659835
1999-01-01,Three months,0.9864568379038152,1.3393316596739036,2.0626733054933526
1998-12-01,Three months,1.3065345369463577,1.553025601179825,2.0481128439671457
1998-11-01,Three months,0.6654331287876403,0.7879563816381996,2.0229992736147344
1998-10-01,Three months,1.2052402924448424,1.50570999741928,2.358372146206206
1998-09-01,Three months,1.3165371144054916,1.856537458068197,2.4493784849020424
1998-08-01,Three months,1.2072041397907851,1.4133175291179745,2.1282583228256704
1998-07-01,Three months,1.2031646805828577,1.0137370116025668,1.8220557994113151
1998-06-01,Three months,0.7089908091501451,0.6206600849273602,1.7947409695085115
1998-05-01,Three months,1.1135465479409357,1.5587303133159702,2.20271959849651
1998-04-01,Three months,0.3510606311082798,1.5152511497961818,2.207502533564265
1998-03-01,Three months,0.050928380931170025,1.388587341714298,2.0884053528562316
1998-02-01,Three months,-0.096124615803872,1.1932343625552289,2.217773122327939
1998-01-01,Three months,0.13583109707941965,0.9696898805515053,2.0520870407096465
1997-12-01,Three months,0.4595834898358797,0.9655631686235955,1.9254321198890805
1997-11-01,Three months,1.5188662084650417,1.5695207443957138,1.9725454963165647
1997-10-01,Three months,1.819253408769561,1.2817568657231382,2.3662318216868266
1997-09-01,Three months,1.5324953255648532,0.9453884748695351,2.348220994020612
1997-08-01,Three months,1.0745830982748616,0.7052573337400281,2.437314741758943
1997-07-01,Three months,0.5702540298093473,1.1614491954549333,2.137895549309337
1997-06-01,Three months,0.7253538176582142,1.6785292556243725,1.996427139167912
1997-05-01,Three months,0.6344242057310323,2.0466635936246425,2.0894211090468007
1997-04-01,Three months,1.6615643928249435,2.588569019568121,2.5918212130251304
1997-03-01,Three months,1.7912366798972013,2.2246595324150853,2.74544298101
1997-02-01,Three months,1.8339680472034825,1.4093956222013704,2.3317786125865414
1997-01-01,Three months,1.709338340476818,1.1096222437135816,2.0911874076503083
1996-12-01,Three months,2.4100027877532737,1.6375391791806582,2.3259797631318904
1996-11-01,Three months,3.0943011409284793,2.7198231475689782,2.4988566274752104
1996-10-01,Three months,2.7548768737022833,2.5370837883980313,2.528879762727753
1996-09-01,Three months,2.3831078727755584,2.3335338297016506,2.7196898067496322
1996-08-01,Three months,1.2271668409213898,1.4124458835549802,2.4418658744831587
1996-07-01,Three months,1.5398465773669434,1.766645475662787,2.5762776896206434
1996-06-01,Three months,1.8979860696777484,1.55530797827661,2.2623596866905906
1996-05-01,Three months,3.140164975793591,2.1852548260530513,2.4208224491729644
1996-04-01,Three months,3.0794037893484782,2.0078131090106366,2.658788258594821
1996-03-01,Three months,2.763171455577651,1.9170259745524332,2.8544652279332303
1996-02-01,Three months,2.3141128448376014,1.5475387564713783,2.68354987842467
1996-01-01,Three months,1.659017453165612,1.2814798968370011,2.5352090409922474
1995-12-01,Three months,1.8063582127306521,1.8089119897308992,2.205037611291152
1995-11-01,Three months,1.3073558562031184,1.7703950656133394,2.206155815772144
1995-10-01,Three months,2.1947627908287526,2.4852232774683847,2.659006724685729
1995-09-01,Three months,1.6522681680884999,2.1358101855734724,2.699029894945598
1995-08-01,Three months,1.7676696889078247,1.9553044488102023,2.5797367207871593
1995-07-01,Three months,1.5186322541542951,1.6703782802531375,2.2509724917698852
1995-06-01,Three months,2.076236522659136,1.9750464403422097,2.295317657777158
1995-05-01,Three months,2.430916219712609,2.62061076491662,2.813931632834528
1995-04-01,Three months,2.526305359491743,2.595161214977715,2.935063480276378
1995-03-01,Three months,2.282267308418051,2.6613953845055605,3.035490961055079
1995-02-01,Three months,1.7924096578480597,1.7987149732821672,2.6523027645276276
1995-01-01,Three months,1.8443804698482058,1.8793812440685898,2.5079501215032716
1994-12-01,Three months,1.7077770864186936,1.8241922853591497,2.404032254121763
1994-11-01,Three months,1.8982890320678347,2.3055863429479295,2.661138348491033
1994-10-01,Three months,2.061444131403789,2.0145112286783062,2.4406579240643125
1994-09-01,Three months,2.6576625652355412,1.9108166880642985,2.405617084140841
1994-08-01,Three months,3.2021232545651035,2.197785788600015,2.4582093460834207
1994-07-01,Three months,2.8536393470923516,2.650014637014042,2.6206813063479055
1994-06-01,Three months,2.0477829645600965,2.4056459301827093,2.6125482530442365
1994-05-01,Three months,2.1770496604185396,2.888467074544998,2.934010169439893
1994-04-01,Three months,2.529592364835298,2.8642567543033515,2.9403425892102346
1994-03-01,Three months,2.1828725941658966,2.573497884230691,2.9638951941062226
1994-02-01,Three months,1.1580140851289,1.37188302946063,2.58921375316607
1994-01-01,Three months,0.9876998471636256,1.5392574658308344,2.2914927601393993
1993-12-01,Three months,2.1259416019731248,1.88275711877679,2.4739095513585183
1993-11-01,Three months,2.4590602916151116,2.3136753758679074,2.43702543880722
1993-10-01,Three months,2.3819188257325763,2.0238060063313634,2.4263876720673356
1993-09-01,Three months,1.754167444755561,2.1999466656838162,2.2039945907748497
1993-08-01,Three months,1.4679790265669679,1.9747072940104582,2.3397244666802632
1993-07-01,Three months,2.0296968610479693,2.5927107261364934,2.545194530664089
1993-06-01,Three months,2.4635394426761215,2.935889893986121,2.9989986800666797
1993-05-01,Three months,3.165933104700347,3.4421285670689583,3.114333412586297
1993-04-01,Three months,2.5167252907675186,2.8356302506585385,2.9305375870535006
1993-03-01,Three months,2.4213311694285755,2.8377141250345517,2.7009868889113733
1993-02-01,Three months,2.2985215198579656,2.705107455824751,2.613528242751991
1993-01-01,Three months,2.487765373985984,2.8178899499767374,2.761331552092037
1992-12-01,Three months,2.938624145939195,3.2016487363306867,2.8764719100995166
1992-11-01,Three months,2.8920768862004342,3.10554435340189,2.6082239259054987
1992-10-01,Three months,2.632484149121428,2.5832765939192592,2.5352660809478254
1992-09-01,Three months,2.5382200828603985,2.5550998770971667,2.532786665058296
1992-08-01,Three months,2.5943631880249285,2.2087174236950835,2.4897718467716707
1992-07-01,Three months,2.5913889333233575,2.408375298072385,2.378840076120236
1992-06-01,Three months,2.3460541282467107,2.206448321635346,2.33857174766675
1992-05-01,Three months,2.6112989591660973,2.908302365679738,2.7270136581336297
1992-04-01,Three months,3.1071799780117537,3.4503752503581397,3.0567203532960745
1992-03-01,Three months,2.5564004332549795,3.220894215418757,2.9880402056368376
1992-02-01,Three months,2.588988593978314,3.2095157292537646,2.960006117185532
1992-01-01,Three months,2.4507317025422415,2.8595446221340914,2.6392878540576836
1991-12-01,Three months,2.6586990755165685,2.6457877799479945,2.7091549299122923
1991-11-01,Three months,3.043942848254666,3.2749306430569503,3.0950384501543597
1991-10-01,Three months,3.0974750731899148,3.637818568899842,3.1497667825695235
1991-09-01,Three months,2.9764070039110857,3.985048884862419,3.430202259096802
1991-08-01,Three months,2.259668344713428,3.229032144343358,3.013838283214891
1991-07-01,Three months,3.0006411622201634,3.7380392709445376,3.2574911967051783
1991-06-01,Three months,3.0997006177404085,3.308154623080961,3.234592388926644
1991-05-01,Three months,2.4932429736548967,3.2753575596414786,3.262167381574078
1991-04-01,Three months,1.0173108523909624,2.773492404075917,3.13080919890237
1991-03-01,Three months,1.8238118805174564,4.004572276645035,3.7465759607386246
1991-02-01,Three months,2.118851102609831,3.7145618196955166,3.449683429358457
1991-01-01,Three months,2.429280989939553,3.07545267976308,3.2489799810810496
1990-12-01,Three months,3.2134028787001556,2.423089326768646,3.0103501047797474
1990-11-01,Three months,5.3766943575561,3.285654658305548,3.5524717801731187
1990-10-01,Three months,7.661482288082011,4.51064002349153,4.0065298377693
1990-09-01,Three months,6.274928886408504,4.145857488862292,3.890848821122958
1990-08-01,Three months,5.549568846002484,4.313257491776534,4.159534665120155
1990-07-01,Three months,3.7154984635125343,3.8520631301025787,3.9485498731854114
1990-06-01,Three months,3.563325844974674,4.042883850785928,3.7811059533914646
1990-05-01,Three months,3.2979125126693765,4.4234589393763235,4.116423307340376
1990-04-01,Three months,4.190461466728546,5.173393308039431,4.45103484070981
1990-03-01,Three months,6.484460145402093,5.539449034153243,4.340704509994756
1990-02-01,Three months,6.1134384345961745,4.714817251521608,4.110237207633984
1990-01-01,Three months,5.175431105570039,3.8054107362079037,3.76487244078083
1989-12-01,Three months,3.6535582194979765,3.713820852196892,3.7878850793142798
1989-11-01,Three months,3.376064512146759,3.974275841520547,3.8485899198849167
1989-10-01,Three months,2.5297860090044644,3.449552716306936,3.676716425170586
1989-09-01,Three months,1.9116021232964187,3.0134449872258884,3.424169539680638
1989-08-01,Three months,1.8945303782001766,2.6824926030185603,3.389696925765623
1989-07-01,Three months,3.3399169212861235,3.336062404060036,3.656647146810229
1989-06-01,Three months,5.111769480019346,3.661677087609294,3.651528861867697
1989-05-01,Three months,5.758427597758575,3.794741416934433,3.8090739096726436
1989-04-01,Three months,5.622218563163028,3.6103041092158117,3.8135809901020226
1989-03-01,Three months,4.982481841735087,4.316908471980674,4.149278642532103
1989-02-01,Three months,4.73067290231084,4.455368919590441,4.152209193833536
1989-01-01,Three months,4.310676990941542,4.54093581196473,4.0916673656115785
1988-12-01,Three months,3.5378010355136658,4.015980761831894,3.593264619819854
1988-11-01,Three months,4.264089643073787,4.864266835848641,3.9384001519063117
1988-10-01,Three months,4.532264497560923,4.757915990457295,4.052924987647312
1988-09-01,Three months,5.198281931944959,4.874486980921344,4.295082094633838
1988-08-01,Three months,4.939059599197915,4.402451756845194,4.132733912125913
1988-07-01,Three months,4.9155296393536885,4.7848143275149635,3.876150825443683
1988-06-01,Three months,4.916863758059997,5.110401080296212,3.8960476468734737
1988-05-01,Three months,4.572940592586439,5.13266748607597,4.203088542346373
1988-04-01,Three months,3.981717113730898,4.566528638335665,3.906987666152903
1988-03-01,Three months,3.575498884972994,4.5123908495593446,4.145294824657401
1988-02-01,Three months,2.9238448753531543,3.610145210620286,3.6729173000137285
1988-01-01,Three months,3.0902137748329617,3.625374054451913,3.6144490696463785
1987-12-01,Three months,2.8007226016852904,3.435359008443206,3.64284531156784
1987-11-01,Three months,3.4272697712408595,4.207964135929987,3.7071027560582284
1987-10-01,Three months,4.281750107471072,4.747860735897036,4.045858101078483
1987-09-01,Three months,3.9244252058950435,4.048044117009297,3.5378345486938505
1987-08-01,Three months,4.096329510514285,3.5414030113150696,3.3042124149364556
1987-07-01,Three months,3.51033903677449,3.3040888095662746,3.386789046656123
1987-06-01,Three months,4.098765845316388,3.987029424378896,3.6256164223752623
1987-05-01,Three months,3.627716198616704,4.077220067336795,3.740065761814841
1987-04-01,Three months,4.029114699209746,3.7567658126040016,3.9707008043951877
1987-03-01,Three months,4.431838224383222,2.999686181008876,4.04338960356235
1987-02-01,Three months,3.9022906265433033,2.31829783588664,3.475201743609906
1987-01-01,Three months,3.19163658886632,2.3544070383105575,3.607417533419242
1986-12-01,Three months,1.9994088983164016,2.761561440076621,3.4126780523432583
1986-11-01,Three months,2.7769552884771675,3.583029831666873,3.6618998844997845
1986-10-01,Three months,2.557193700091953,3.550831523938469,3.291643169332251
1986-09-01,Three months,1.929705045388297,2.9000339716133805,3.22984552754879
1986-08-01,Three months,2.1122480228362717,2.782101998013342,3.3892772767965327
1986-07-01,Three months,2.347988248168309,2.6442131658633627,3.220818403885715
1986-06-01,Three months,1.412109467443301,2.641107810049359,3.5537196299038047
1986-05-01,Three months,-0.9596466507093115,2.657191097577405,3.13173949110445
1986-04-01,Three months,-1.6806348670766469,3.0158487835350245,3.32536562287381
1986-03-01,Three months,0.9631446114284348,4.496744235538719,3.704984146582098
1986-02-01,Three months,3.2269653133156995,4.362447300577288,3.527733160692582
1986-01-01,Three months,4.433361570519834,4.307983482183753,3.9092969768314214
1985-12-01,Three months,3.217558179696689,2.745515352171801,3.3616846723249147
1985-11-01,Three months,2.5334484043687544,2.4760179948493333,3.2978814269062435
1985-10-01,Three months,2.696270089656072,3.483383391919559,3.355241277711949
1985-09-01,Three months,3.0211554410522146,4.028416467046436,3.3920421543057295
1985-08-01,Three months,3.4478561104618333,4.547380491306985,3.592777739778033
1985-07-01,Three months,3.061366232541629,3.9399347588788824,3.21904830346267
1985-06-01,Three months,2.6470352162505817,3.2241991581783536,3.4814402186577476
1985-05-01,Three months,3.13580068055046,3.301953093649801,3.417285976958783
1985-04-01,Three months,4.074939520551957,4.021428342700295,3.9479336409159482
1985-03-01,Three months,5.5562155117386824,5.86827610539411,5.941026667550053
1985-02-01,Three months,5.096336361395215,6.063624194401651,5.837340189427355
1985-01-01,Three months,3.7509438716675003,4.775038272606524,5.301334922551594
1984-12-01,Three months,2.667845970442362,3.383267081950292,4.83650071246949
1984-11-01,Three months,2.0695535420533595,2.3840731041772534,4.436849652210009
1984-10-01,Three months,2.7470357977212645,2.8653403614962603,4.980486094550233
1984-09-01,Three months,3.247345985934036,3.7137842366046447,5.465774066700213
1984-08-01,Three months,3.4230132588865425,4.0575637408788445,5.316732706759765
1984-07-01,Three months,2.680816604277525,3.6540648737049874,5.152130667227234
1984-06-01,Three months,2.7760939066973522,3.8183516348456736,5.173186022873628
1984-05-01,Three months,3.3920757310526017,4.41563054975509,5.510035132032517
1984-04-01,Three months,5.667015394074104,6.08474740646634,6.085734861871913
1984-03-01,Three months,5.8948264338413825,5.501227339040526,5.289815397998651
1984-02-01,Three months,4.747162010356498,4.224714090319948,4.983661032342287
1984-01-01,Three months,2.5545262735168883,2.5876906317757076,4.4095715360042345
1983-12-01,Three months,1.4746530765667787,1.956944008061634,4.120015570668859
1983-11-01,Three months,2.680724474306073,3.3055075032078607,4.713107751602837
1983-10-01,Three months,3.856339501177586,4.4783017857281004,4.838526171600868
1983-09-01,Three months,5.5056909854066305,6.564218883159945,4.925339150761721
1983-08-01,Three months,5.598489766741932,6.834121878442478,4.981481965877088
1983-07-01,Three months,4.994369757267636,5.262517609334405,3.9260619953441362
1983-06-01,Three months,4.540723031587568,3.7187975684229935,3.661036559439266
1983-05-01,Three months,3.5251351713557977,2.3219807706984508,3.4985022792580844
1983-04-01,Three months,3.058025395046071,3.2489385227459477,3.8234248411082197
1983-03-01,Three months,3.0993104284440465,4.826478871507001,4.1353974797123625
1983-02-01,Three months,3.1937872487806773,5.628796053832219,4.305758287486023
1983-01-01,Three months,3.7357927630898624,5.622037289130466,4.115753227798537
1982-12-01,Three months,4.130300400590525,5.414865637451505,4.053906341495733
