date,geo,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Jul 2025,Aug 2025,Sep 2025,Policy rate
2023-07-29,ECB,,,,,,,,,,,,,,,,,,3.75
2023-07-30,ECB,,,,,,,,,,,,,,,,,,3.75
2023-07-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-07-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-07-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-07-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-07-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-07-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-07-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-07-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-07-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-07-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-07-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-07-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-07-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-07-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-07-31,ECB,,,,,3.515,3.675,,,,,,,,,,,,
2023-08-01,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-02,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-03,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-04,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-05,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-06,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-07,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-08,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-09,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-10,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-11,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-12,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-13,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-14,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-15,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-16,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-17,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-18,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-19,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-20,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-21,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-22,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-23,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-24,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-25,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-26,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-27,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-28,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-29,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-30,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-31,ECB,,,,,,,,,,,,,,,,,,3.75
2023-08-31,ECB,,,,,3.59,3.785,,,,,,,,,,,,
2023-09-01,ECB,,,,,,,,,,,,,,,,,,3.75
2023-09-02,ECB,,,,,,,,,,,,,,,,,,3.75
2023-09-03,ECB,,,,,,,,,,,,,,,,,,3.75
2023-09-04,ECB,,,,,,,,,,,,,,,,,,3.75
2023-09-05,ECB,,,,,,,,,,,,,,,,,,3.75
2023-09-06,ECB,,,,,,,,,,,,,,,,,,3.75
2023-09-07,ECB,,,,,,,,,,,,,,,,,,3.75
2023-09-08,ECB,,,,,,,,,,,,,,,,,,3.75
2023-09-09,ECB,,,,,,,,,,,,,,,,,,3.75
2023-09-10,ECB,,,,,,,,,,,,,,,,,,3.75
2023-09-11,ECB,,,,,,,,,,,,,,,,,,3.75
2023-09-12,ECB,,,,,,,,,,,,,,,,,,3.75
2023-09-13,ECB,,,,,,,,,,,,,,,,,,3.75
2023-09-14,ECB,,,,,,,,,,,,,,,,,,4
2023-09-15,ECB,,,,,,,,,,,,,,,,,,4
2023-09-16,ECB,,,,,,,,,,,,,,,,,,4
2023-09-17,ECB,,,,,,,,,,,,,,,,,,4
2023-09-18,ECB,,,,,,,,,,,,,,,,,,4
2023-09-19,ECB,,,,,,,,,,,,,,,,,,4
2023-09-20,ECB,,,,,,,,,,,,,,,,,,4
2023-09-21,ECB,,,,,,,,,,,,,,,,,,4
2023-09-22,ECB,,,,,,,,,,,,,,,,,,4
2023-09-23,ECB,,,,,,,,,,,,,,,,,,4
2023-09-24,ECB,,,,,,,,,,,,,,,,,,4
2023-09-25,ECB,,,,,,,,,,,,,,,,,,4
2023-09-26,ECB,,,,,,,,,,,,,,,,,,4
2023-09-27,ECB,,,,,,,,,,,,,,,,,,4
2023-09-28,ECB,,,,,,,,,,,,,,,,,,4
2023-09-29,ECB,,,,,,,,,,,,,,,,,,4
2023-09-30,ECB,,,,,,,,,,,,,,,,,,4
2023-09-30,ECB,,,,,,,,,,,,,,,,,,4
2023-09-30,ECB,,,,,,,,,,,,,,,,,,4
2023-09-30,ECB,,,,,,,,,,,,,,,,,,4
2023-09-30,ECB,,,,,,,,,,,,,,,,,,4
2023-09-30,ECB,,,,,,,,,,,,,,,,,,4
2023-09-30,ECB,,,,,,,,,,,,,,,,,,4
2023-09-30,ECB,,,,,,,,,,,,,,,,,,4
2023-09-30,ECB,,,,,,,,,,,,,,,,,,4
2023-09-30,ECB,,,,,,,,,,,,,,,,,,4
2023-09-30,ECB,,,,,,,,,,,,,,,,,,4
2023-09-30,ECB,,,,,,,,,,,,,,,,,,4
2023-09-30,ECB,,,,,,,,,,,,,,,,,,4
2023-09-30,ECB,1.23,1.875,3.08499999999999,3.67,3.61,3.905,,,,,,,,,,,,
2023-10-01,ECB,,,,,,,,,,,,,,,,,,4
2023-10-02,ECB,,,,,,,,,,,,,,,,,,4
2023-10-03,ECB,,,,,,,,,,,,,,,,,,4
2023-10-04,ECB,,,,,,,,,,,,,,,,,,4
2023-10-05,ECB,,,,,,,,,,,,,,,,,,4
2023-10-06,ECB,,,,,,,,,,,,,,,,,,4
2023-10-07,ECB,,,,,,,,,,,,,,,,,,4
2023-10-08,ECB,,,,,,,,,,,,,,,,,,4
2023-10-09,ECB,,,,,,,,,,,,,,,,,,4
2023-10-10,ECB,,,,,,,,,,,,,,,,,,4
2023-10-11,ECB,,,,,,,,,,,,,,,,,,4
2023-10-12,ECB,,,,,,,,,,,,,,,,,,4
2023-10-13,ECB,,,,,,,,,,,,,,,,,,4
2023-10-14,ECB,,,,,,,,,,,,,,,,,,4
2023-10-15,ECB,,,,,,,,,,,,,,,,,,4
2023-10-16,ECB,,,,,,,,,,,,,,,,,,4
2023-10-17,ECB,,,,,,,,,,,,,,,,,,4
2023-10-18,ECB,,,,,,,,,,,,,,,,,,4
2023-10-19,ECB,,,,,,,,,,,,,,,,,,4
2023-10-20,ECB,,,,,,,,,,,,,,,,,,4
2023-10-21,ECB,,,,,,,,,,,,,,,,,,4
2023-10-22,ECB,,,,,,,,,,,,,,,,,,4
2023-10-23,ECB,,,,,,,,,,,,,,,,,,4
2023-10-24,ECB,,,,,,,,,,,,,,,,,,4
2023-10-25,ECB,,,,,,,,,,,,,,,,,,4
2023-10-26,ECB,,,,,,,,,,,,,,,,,,4
2023-10-27,ECB,,,,,,,,,,,,,,,,,,4
2023-10-28,ECB,,,,,,,,,,,,,,,,,,4
2023-10-29,ECB,,,,,,,,,,,,,,,,,,4
2023-10-30,ECB,,,,,,,,,,,,,,,,,,4
2023-10-31,ECB,,,,,,,,,,,,,,,,,,4
2023-10-31,ECB,,,,,,,,,,,,,,,,,,4
2023-10-31,ECB,,,,,,,,,,,,,,,,,,4
2023-10-31,ECB,,,,,,,,,,,,,,,,,,4
2023-10-31,ECB,,,,,,,,,,,,,,,,,,4
2023-10-31,ECB,,,,,,,,,,,,,,,,,,4
2023-10-31,ECB,,,,,,,,,,,,,,,,,,4
2023-10-31,ECB,,,,,,,,,,,,,,,,,,4
2023-10-31,ECB,,,,,,,,,,,,,,,,,,4
2023-10-31,ECB,,,,,,,,,,,,,,,,,,4
2023-10-31,ECB,,,,,,,,,,,,,,,,,,4
2023-10-31,ECB,,,,,,,,,,,,,,,,,,4
2023-10-31,ECB,,,,,,,,,,,,,,,,,,4
2023-10-31,ECB,,,,,,3.935,3.95,,,,,,,,,,,
2023-11-01,ECB,,,,,,,,,,,,,,,,,,4
2023-11-02,ECB,,,,,,,,,,,,,,,,,,4
2023-11-03,ECB,,,,,,,,,,,,,,,,,,4
2023-11-04,ECB,,,,,,,,,,,,,,,,,,4
2023-11-05,ECB,,,,,,,,,,,,,,,,,,4
2023-11-06,ECB,,,,,,,,,,,,,,,,,,4
2023-11-07,ECB,,,,,,,,,,,,,,,,,,4
2023-11-08,ECB,,,,,,,,,,,,,,,,,,4
2023-11-09,ECB,,,,,,,,,,,,,,,,,,4
2023-11-10,ECB,,,,,,,,,,,,,,,,,,4
2023-11-11,ECB,,,,,,,,,,,,,,,,,,4
2023-11-12,ECB,,,,,,,,,,,,,,,,,,4
2023-11-13,ECB,,,,,,,,,,,,,,,,,,4
2023-11-14,ECB,,,,,,,,,,,,,,,,,,4
2023-11-15,ECB,,,,,,,,,,,,,,,,,,4
2023-11-16,ECB,,,,,,,,,,,,,,,,,,4
2023-11-17,ECB,,,,,,,,,,,,,,,,,,4
2023-11-18,ECB,,,,,,,,,,,,,,,,,,4
2023-11-19,ECB,,,,,,,,,,,,,,,,,,4
2023-11-20,ECB,,,,,,,,,,,,,,,,,,4
2023-11-21,ECB,,,,,,,,,,,,,,,,,,4
2023-11-22,ECB,,,,,,,,,,,,,,,,,,4
2023-11-23,ECB,,,,,,,,,,,,,,,,,,4
2023-11-24,ECB,,,,,,,,,,,,,,,,,,4
2023-11-25,ECB,,,,,,,,,,,,,,,,,,4
2023-11-26,ECB,,,,,,,,,,,,,,,,,,4
2023-11-27,ECB,,,,,,,,,,,,,,,,,,4
2023-11-28,ECB,,,,,,,,,,,,,,,,,,4
2023-11-29,ECB,,,,,,,,,,,,,,,,,,4
2023-11-30,ECB,,,,,,,,,,,,,,,,,,4
2023-11-30,ECB,,,,,,,,,,,,,,,,,,4
2023-11-30,ECB,,,,,,,,,,,,,,,,,,4
2023-11-30,ECB,,,,,,,,,,,,,,,,,,4
2023-11-30,ECB,,,,,,,,,,,,,,,,,,4
2023-11-30,ECB,,,,,,,,,,,,,,,,,,4
2023-11-30,ECB,,,,,,,,,,,,,,,,,,4
2023-11-30,ECB,,,,,,,,,,,,,,,,,,4
2023-11-30,ECB,,,,,,,,,,,,,,,,,,4
2023-11-30,ECB,,,,,,,,,,,,,,,,,,4
2023-11-30,ECB,,,,,,,,,,,,,,,,,,4
2023-11-30,ECB,,,,,,,,,,,,,,,,,,4
2023-11-30,ECB,,,,,,,,,,,,,,,,,,4
2023-11-30,ECB,,,,,,3.97,3.97499999999999,,,,,,,,,,,
2023-12-01,ECB,,,,,,,,,,,,,,,,,,4
2023-12-02,ECB,,,,,,,,,,,,,,,,,,4
2023-12-03,ECB,,,,,,,,,,,,,,,,,,4
2023-12-04,ECB,,,,,,,,,,,,,,,,,,4
2023-12-05,ECB,,,,,,,,,,,,,,,,,,4
2023-12-06,ECB,,,,,,,,,,,,,,,,,,4
2023-12-07,ECB,,,,,,,,,,,,,,,,,,4
2023-12-08,ECB,,,,,,,,,,,,,,,,,,4
2023-12-09,ECB,,,,,,,,,,,,,,,,,,4
2023-12-10,ECB,,,,,,,,,,,,,,,,,,4
2023-12-11,ECB,,,,,,,,,,,,,,,,,,4
2023-12-12,ECB,,,,,,,,,,,,,,,,,,4
2023-12-13,ECB,,,,,,,,,,,,,,,,,,4
2023-12-14,ECB,,,,,,,,,,,,,,,,,,4
2023-12-15,ECB,,,,,,,,,,,,,,,,,,4
2023-12-16,ECB,,,,,,,,,,,,,,,,,,4
2023-12-17,ECB,,,,,,,,,,,,,,,,,,4
2023-12-18,ECB,,,,,,,,,,,,,,,,,,4
2023-12-19,ECB,,,,,,,,,,,,,,,,,,4
2023-12-20,ECB,,,,,,,,,,,,,,,,,,4
2023-12-21,ECB,,,,,,,,,,,,,,,,,,4
2023-12-22,ECB,,,,,,,,,,,,,,,,,,4
2023-12-23,ECB,,,,,,,,,,,,,,,,,,4
2023-12-24,ECB,,,,,,,,,,,,,,,,,,4
2023-12-25,ECB,,,,,,,,,,,,,,,,,,4
2023-12-26,ECB,,,,,,,,,,,,,,,,,,4
2023-12-27,ECB,,,,,,,,,,,,,,,,,,4
2023-12-28,ECB,,,,,,,,,,,,,,,,,,4
2023-12-29,ECB,,,,,,,,,,,,,,,,,,4
2023-12-30,ECB,,,,,,,,,,,,,,,,,,4
2023-12-31,ECB,,,,,,,,,,,,,,,,,,4
2023-12-31,ECB,,,,,,,,,,,,,,,,,,4
2023-12-31,ECB,,,,,,,,,,,,,,,,,,4
2023-12-31,ECB,,,,,,,,,,,,,,,,,,4
2023-12-31,ECB,,,,,,,,,,,,,,,,,,4
2023-12-31,ECB,,,,,,,,,,,,,,,,,,4
2023-12-31,ECB,,,,,,,,,,,,,,,,,,4
2023-12-31,ECB,,,,,,,,,,,,,,,,,,4
2023-12-31,ECB,,,,,,,,,,,,,,,,,,4
2023-12-31,ECB,,,,,,,,,,,,,,,,,,4
2023-12-31,ECB,,,,,,,,,,,,,,,,,,4
2023-12-31,ECB,,,,,,,,,,,,,,,,,,4
2023-12-31,ECB,1.295,1.90000000000001,3.02500000000001,3.605,3.54000000000001,3.985,3.995,,,,,,,,,,,
2024-01-01,ECB,,,,,,,,,,,,,,,,,,4
2024-01-02,ECB,,,,,,,,,,,,,,,,,,4
2024-01-03,ECB,,,,,,,,,,,,,,,,,,4
2024-01-04,ECB,,,,,,,,,,,,,,,,,,4
2024-01-05,ECB,,,,,,,,,,,,,,,,,,4
2024-01-06,ECB,,,,,,,,,,,,,,,,,,4
2024-01-07,ECB,,,,,,,,,,,,,,,,,,4
2024-01-08,ECB,,,,,,,,,,,,,,,,,,4
2024-01-09,ECB,,,,,,,,,,,,,,,,,,4
2024-01-10,ECB,,,,,,,,,,,,,,,,,,4
2024-01-11,ECB,,,,,,,,,,,,,,,,,,4
2024-01-12,ECB,,,,,,,,,,,,,,,,,,4
2024-01-13,ECB,,,,,,,,,,,,,,,,,,4
2024-01-14,ECB,,,,,,,,,,,,,,,,,,4
2024-01-15,ECB,,,,,,,,,,,,,,,,,,4
2024-01-16,ECB,,,,,,,,,,,,,,,,,,4
2024-01-17,ECB,,,,,,,,,,,,,,,,,,4
2024-01-18,ECB,,,,,,,,,,,,,,,,,,4
2024-01-19,ECB,,,,,,,,,,,,,,,,,,4
2024-01-20,ECB,,,,,,,,,,,,,,,,,,4
2024-01-21,ECB,,,,,,,,,,,,,,,,,,4
2024-01-22,ECB,,,,,,,,,,,,,,,,,,4
2024-01-23,ECB,,,,,,,,,,,,,,,,,,4
2024-01-24,ECB,,,,,,,,,,,,,,,,,,4
2024-01-25,ECB,,,,,,,,,,,,,,,,,,4
2024-01-26,ECB,,,,,,,,,,,,,,,,,,4
2024-01-27,ECB,,,,,,,,,,,,,,,,,,4
2024-01-28,ECB,,,,,,,,,,,,,,,,,,4
2024-01-29,ECB,,,,,,,,,,,,,,,,,,4
2024-01-30,ECB,,,,,,,,,,,,,,,,,,4
2024-01-31,ECB,,,,,,,,,,,,,,,,,,4
2024-01-31,ECB,,,,,,,,,,,,,,,,,,4
2024-01-31,ECB,,,,,,,,,,,,,,,,,,4
2024-01-31,ECB,,,,,,,,,,,,,,,,,,4
2024-01-31,ECB,,,,,,,,,,,,,,,,,,4
2024-01-31,ECB,,,,,,,,,,,,,,,,,,4
2024-01-31,ECB,,,,,,,,,,,,,,,,,,4
2024-01-31,ECB,,,,,,,,,,,,,,,,,,4
2024-01-31,ECB,,,,,,,,,,,,,,,,,,4
2024-01-31,ECB,,,,,,,,,,,,,,,,,,4
2024-01-31,ECB,,,,,,,,,,,,,,,,,,4
2024-01-31,ECB,,,,,,,,,,,,,,,,,,4
2024-01-31,ECB,,,,,,,3.98999999999999,3.875,,,,,,,,,,
2024-02-01,ECB,,,,,,,,,,,,,,,,,,4
2024-02-02,ECB,,,,,,,,,,,,,,,,,,4
2024-02-03,ECB,,,,,,,,,,,,,,,,,,4
2024-02-04,ECB,,,,,,,,,,,,,,,,,,4
2024-02-05,ECB,,,,,,,,,,,,,,,,,,4
2024-02-06,ECB,,,,,,,,,,,,,,,,,,4
2024-02-07,ECB,,,,,,,,,,,,,,,,,,4
2024-02-08,ECB,,,,,,,,,,,,,,,,,,4
2024-02-09,ECB,,,,,,,,,,,,,,,,,,4
2024-02-10,ECB,,,,,,,,,,,,,,,,,,4
2024-02-11,ECB,,,,,,,,,,,,,,,,,,4
2024-02-12,ECB,,,,,,,,,,,,,,,,,,4
2024-02-13,ECB,,,,,,,,,,,,,,,,,,4
2024-02-14,ECB,,,,,,,,,,,,,,,,,,4
2024-02-15,ECB,,,,,,,,,,,,,,,,,,4
2024-02-16,ECB,,,,,,,,,,,,,,,,,,4
2024-02-17,ECB,,,,,,,,,,,,,,,,,,4
2024-02-18,ECB,,,,,,,,,,,,,,,,,,4
2024-02-19,ECB,,,,,,,,,,,,,,,,,,4
2024-02-20,ECB,,,,,,,,,,,,,,,,,,4
2024-02-21,ECB,,,,,,,,,,,,,,,,,,4
2024-02-22,ECB,,,,,,,,,,,,,,,,,,4
2024-02-23,ECB,,,,,,,,,,,,,,,,,,4
2024-02-24,ECB,,,,,,,,,,,,,,,,,,4
2024-02-25,ECB,,,,,,,,,,,,,,,,,,4
2024-02-26,ECB,,,,,,,,,,,,,,,,,,4
2024-02-27,ECB,,,,,,,,,,,,,,,,,,4
2024-02-28,ECB,,,,,,,,,,,,,,,,,,4
2024-02-29,ECB,,,,,,,,,,,,,,,,,,4
2024-02-29,ECB,,,,,,,,,,,,,,,,,,4
2024-02-29,ECB,,,,,,,,,,,,,,,,,,4
2024-02-29,ECB,,,,,,,,,,,,,,,,,,4
2024-02-29,ECB,,,,,,,,,,,,,,,,,,4
2024-02-29,ECB,,,,,,,,,,,,,,,,,,4
2024-02-29,ECB,,,,,,,,,,,,,,,,,,4
2024-02-29,ECB,,,,,,,,,,,,,,,,,,4
2024-02-29,ECB,,,,,,,,,,,,,,,,,,4
2024-02-29,ECB,,,,,,,,,,,,,,,,,,4
2024-02-29,ECB,,,,,,,,,,,,,,,,,,4
2024-02-29,ECB,,,,,,,,,,,,,,,,,,4
2024-02-29,ECB,,,,,,,3.965,3.75,,,,,,,,,,
2024-03-01,ECB,,,,,,,,,,,,,,,,,,4
2024-03-02,ECB,,,,,,,,,,,,,,,,,,4
2024-03-03,ECB,,,,,,,,,,,,,,,,,,4
2024-03-04,ECB,,,,,,,,,,,,,,,,,,4
2024-03-05,ECB,,,,,,,,,,,,,,,,,,4
2024-03-06,ECB,,,,,,,,,,,,,,,,,,4
2024-03-07,ECB,,,,,,,,,,,,,,,,,,4
2024-03-08,ECB,,,,,,,,,,,,,,,,,,4
2024-03-09,ECB,,,,,,,,,,,,,,,,,,4
2024-03-10,ECB,,,,,,,,,,,,,,,,,,4
2024-03-11,ECB,,,,,,,,,,,,,,,,,,4
2024-03-12,ECB,,,,,,,,,,,,,,,,,,4
2024-03-13,ECB,,,,,,,,,,,,,,,,,,4
2024-03-14,ECB,,,,,,,,,,,,,,,,,,4
2024-03-15,ECB,,,,,,,,,,,,,,,,,,4
2024-03-16,ECB,,,,,,,,,,,,,,,,,,4
2024-03-17,ECB,,,,,,,,,,,,,,,,,,4
2024-03-18,ECB,,,,,,,,,,,,,,,,,,4
2024-03-19,ECB,,,,,,,,,,,,,,,,,,4
2024-03-20,ECB,,,,,,,,,,,,,,,,,,4
2024-03-21,ECB,,,,,,,,,,,,,,,,,,4
2024-03-22,ECB,,,,,,,,,,,,,,,,,,4
2024-03-23,ECB,,,,,,,,,,,,,,,,,,4
2024-03-24,ECB,,,,,,,,,,,,,,,,,,4
2024-03-25,ECB,,,,,,,,,,,,,,,,,,4
2024-03-26,ECB,,,,,,,,,,,,,,,,,,4
2024-03-27,ECB,,,,,,,,,,,,,,,,,,4
2024-03-28,ECB,,,,,,,,,,,,,,,,,,4
2024-03-29,ECB,,,,,,,,,,,,,,,,,,4
2024-03-30,ECB,,,,,,,,,,,,,,,,,,4
2024-03-31,ECB,,,,,,,,,,,,,,,,,,4
2024-03-31,ECB,,,,,,,,,,,,,,,,,,4
2024-03-31,ECB,,,,,,,,,,,,,,,,,,4
2024-03-31,ECB,,,,,,,,,,,,,,,,,,4
2024-03-31,ECB,,,,,,,,,,,,,,,,,,4
2024-03-31,ECB,,,,,,,,,,,,,,,,,,4
2024-03-31,ECB,,,,,,,,,,,,,,,,,,4
2024-03-31,ECB,,,,,,,,,,,,,,,,,,4
2024-03-31,ECB,,,,,,,,,,,,,,,,,,4
2024-03-31,ECB,,,,,,,,,,,,,,,,,,4
2024-03-31,ECB,,,,,,,,,,,,,,,,,,4
2024-03-31,ECB,1.295,1.90000000000001,2.98999999999999,3.455,3.38,3.955,3.95,3.62,,,,,,,,,,
2024-04-01,ECB,,,,,,,,,,,,,,,,,,4
2024-04-02,ECB,,,,,,,,,,,,,,,,,,4
2024-04-03,ECB,,,,,,,,,,,,,,,,,,4
2024-04-04,ECB,,,,,,,,,,,,,,,,,,4
2024-04-05,ECB,,,,,,,,,,,,,,,,,,4
2024-04-06,ECB,,,,,,,,,,,,,,,,,,4
2024-04-07,ECB,,,,,,,,,,,,,,,,,,4
2024-04-08,ECB,,,,,,,,,,,,,,,,,,4
2024-04-09,ECB,,,,,,,,,,,,,,,,,,4
2024-04-10,ECB,,,,,,,,,,,,,,,,,,4
2024-04-11,ECB,,,,,,,,,,,,,,,,,,4
2024-04-12,ECB,,,,,,,,,,,,,,,,,,4
2024-04-13,ECB,,,,,,,,,,,,,,,,,,4
2024-04-14,ECB,,,,,,,,,,,,,,,,,,4
2024-04-15,ECB,,,,,,,,,,,,,,,,,,4
2024-04-16,ECB,,,,,,,,,,,,,,,,,,4
2024-04-17,ECB,,,,,,,,,,,,,,,,,,4
2024-04-18,ECB,,,,,,,,,,,,,,,,,,4
2024-04-19,ECB,,,,,,,,,,,,,,,,,,4
2024-04-20,ECB,,,,,,,,,,,,,,,,,,4
2024-04-21,ECB,,,,,,,,,,,,,,,,,,4
2024-04-22,ECB,,,,,,,,,,,,,,,,,,4
2024-04-23,ECB,,,,,,,,,,,,,,,,,,4
2024-04-24,ECB,,,,,,,,,,,,,,,,,,4
2024-04-25,ECB,,,,,,,,,,,,,,,,,,4
2024-04-26,ECB,,,,,,,,,,,,,,,,,,4
2024-04-27,ECB,,,,,,,,,,,,,,,,,,4
2024-04-28,ECB,,,,,,,,,,,,,,,,,,4
2024-04-29,ECB,,,,,,,,,,,,,,,,,,4
2024-04-30,ECB,,,,,,,,,,,,,,,,,,4
2024-04-30,ECB,,,,,,,,,,,,,,,,,,4
2024-04-30,ECB,,,,,,,,,,,,,,,,,,4
2024-04-30,ECB,,,,,,,,,,,,,,,,,,4
2024-04-30,ECB,,,,,,,,,,,,,,,,,,4
2024-04-30,ECB,,,,,,,,,,,,,,,,,,4
2024-04-30,ECB,,,,,,,,,,,,,,,,,,4
2024-04-30,ECB,,,,,,,,,,,,,,,,,,4
2024-04-30,ECB,,,,,,,,,,,,,,,,,,4
2024-04-30,ECB,,,,,,,,,,,,,,,,,,4
2024-04-30,ECB,,,,,,,,,,,,,,,,,,4
2024-04-30,ECB,,,,,,,,3.455,3.84999999999999,,,,,,,,,
2024-05-01,ECB,,,,,,,,,,,,,,,,,,4
2024-05-02,ECB,,,,,,,,,,,,,,,,,,4
2024-05-03,ECB,,,,,,,,,,,,,,,,,,4
2024-05-04,ECB,,,,,,,,,,,,,,,,,,4
2024-05-05,ECB,,,,,,,,,,,,,,,,,,4
2024-05-06,ECB,,,,,,,,,,,,,,,,,,4
2024-05-07,ECB,,,,,,,,,,,,,,,,,,4
2024-05-08,ECB,,,,,,,,,,,,,,,,,,4
2024-05-09,ECB,,,,,,,,,,,,,,,,,,4
2024-05-10,ECB,,,,,,,,,,,,,,,,,,4
2024-05-11,ECB,,,,,,,,,,,,,,,,,,4
2024-05-12,ECB,,,,,,,,,,,,,,,,,,4
2024-05-13,ECB,,,,,,,,,,,,,,,,,,4
2024-05-14,ECB,,,,,,,,,,,,,,,,,,4
2024-05-15,ECB,,,,,,,,,,,,,,,,,,4
2024-05-16,ECB,,,,,,,,,,,,,,,,,,4
2024-05-17,ECB,,,,,,,,,,,,,,,,,,4
2024-05-18,ECB,,,,,,,,,,,,,,,,,,4
2024-05-19,ECB,,,,,,,,,,,,,,,,,,4
2024-05-20,ECB,,,,,,,,,,,,,,,,,,4
2024-05-21,ECB,,,,,,,,,,,,,,,,,,4
2024-05-22,ECB,,,,,,,,,,,,,,,,,,4
2024-05-23,ECB,,,,,,,,,,,,,,,,,,4
2024-05-24,ECB,,,,,,,,,,,,,,,,,,4
2024-05-25,ECB,,,,,,,,,,,,,,,,,,4
2024-05-26,ECB,,,,,,,,,,,,,,,,,,4
2024-05-27,ECB,,,,,,,,,,,,,,,,,,4
2024-05-28,ECB,,,,,,,,,,,,,,,,,,4
2024-05-29,ECB,,,,,,,,,,,,,,,,,,4
2024-05-30,ECB,,,,,,,,,,,,,,,,,,4
2024-05-31,ECB,,,,,,,,,,,,,,,,,,4
2024-05-31,ECB,,,,,,,,,,,,,,,,,,4
2024-05-31,ECB,,,,,,,,,,,,,,,,,,4
2024-05-31,ECB,,,,,,,,,,,,,,,,,,4
2024-05-31,ECB,,,,,,,,,,,,,,,,,,4
2024-05-31,ECB,,,,,,,,,,,,,,,,,,4
2024-05-31,ECB,,,,,,,,,,,,,,,,,,4
2024-05-31,ECB,,,,,,,,,,,,,,,,,,4
2024-05-31,ECB,,,,,,,,,,,,,,,,,,4
2024-05-31,ECB,,,,,,,,,,,,,,,,,,4
2024-05-31,ECB,,,,,,,,,,,,,,,,,,4
2024-05-31,ECB,,,,,,,,3.3,3.76000000000001,,,,,,,,,
2024-06-01,ECB,,,,,,,,,,,,,,,,,,4
2024-06-02,ECB,,,,,,,,,,,,,,,,,,4
2024-06-03,ECB,,,,,,,,,,,,,,,,,,4
2024-06-04,ECB,,,,,,,,,,,,,,,,,,4
2024-06-05,ECB,,,,,,,,,,,,,,,,,,4
2024-06-06,ECB,,,,,,,,,,,,,,,,,,3.75
2024-06-07,ECB,,,,,,,,,,,,,,,,,,3.75
2024-06-08,ECB,,,,,,,,,,,,,,,,,,3.75
