date,Week,Macro Mood (week),Macro Mood
1994-04-02,1994-04-02,-0.02114076300073948,-0.01883021069482858
1994-03-26,1994-03-26,-0.01602390917281063,-0.01875679016511343
1994-03-19,1994-03-19,-0.01668283688366524,-0.0221661083717114
1994-03-12,1994-03-12,-0.02147333372209896,-0.0241851252991354
1994-03-05,1994-03-05,-0.02084708088187889,-0.02578738155273336
1994-02-26,1994-02-26,-0.02966118199920249,-0.02539603778345105
1994-02-19,1994-02-19,-0.02475890459336124,-0.02366886399094216
1994-02-12,1994-02-12,-0.02788235873649085,-0.02081242818901813
1994-02-05,1994-02-05,-0.01928170580474962,-0.01829674886030111
1994-01-29,1994-01-29,-0.02275248682916694,-0.01643131207543492
1994-01-22,1994-01-22,-0.01333316138566509,-0.01505721890424219
1994-01-15,1994-01-15,-0.0178196414216228,-0.01638352738145729
1994-01-08,1994-01-08,-0.01181995866528486,-0.01635146991873271
1994-01-01,1994-01-01,-0.01725611414439602,-0.01762656159913286
1993-12-25,1993-12-25,-0.0186383952945255,-0.01878238646399868
1993-12-18,1993-12-18,-0.01769141157072444,-0.02426961956771113
1993-12-11,1993-12-11,-0.01692032538688548,-0.02711163279166033
1993-12-04,1993-12-04,-0.0218794136038593,-0.03006289677474425
1993-11-27,1993-11-27,-0.04058732770937529,-0.03210687837966485
1993-11-20,1993-11-20,-0.02905946446652128,-0.02889794600461788
1993-11-13,1993-11-13,-0.02872538131922115,-0.02674180093580243
1993-11-06,1993-11-06,-0.03005534002354167,-0.02588601986866758
1993-10-30,1993-10-30,-0.02775159820918744,-0.02519210508950255
1993-10-23,1993-10-23,-0.02043488419125946,-0.02580930356900376
1993-10-16,1993-10-16,-0.02530225705068174,-0.02938265879879451
1993-10-09,1993-10-09,-0.02727968090688156,-0.02999639914794936
1993-10-02,1993-10-02,-0.03022039212719226,-0.0293821691874138
1993-09-25,1993-09-25,-0.03472830511042248,-0.02796307043165841
1993-09-18,1993-09-18,-0.02775721844730116,-0.02565150292747257
1993-09-11,1993-09-11,-0.02482276106473932,-0.02372680033737654
1993-09-04,1993-09-04,-0.02454399710417068,-0.02376888995165208
1993-08-28,1993-08-28,-0.02548203509367912,-0.02473134929848625
1993-08-21,1993-08-21,-0.02005840808691702,-0.02518632682637579
1993-08-14,1993-08-14,-0.0249911195218415,-0.02677484607379383
1993-08-07,1993-08-07,-0.02839383449150734,-0.02583470153564978
1993-07-31,1993-07-31,-0.02730194520523731,-0.02564361032168981
1993-07-24,1993-07-24,-0.02641248507658916,-0.02635774642407337
1993-07-17,1993-07-17,-0.0212305413692653,-0.02875560249785184
1993-07-10,1993-07-10,-0.02762946963566746,-0.03110892917250752
1993-07-03,1993-07-03,-0.03015848961477155,-0.03140634265946077
1993-06-26,1993-06-26,-0.03600390937170307,-0.03050503118933351
1993-06-19,1993-06-19,-0.03064384806788802,-0.03143188043376842
1993-06-12,1993-06-12,-0.02881912358348045,-0.03081185699395357
1993-06-05,1993-06-05,-0.02655324373426252,-0.0318593070965324
1993-05-29,1993-05-29,-0.0397113063494427,-0.0340382242191018
1993-05-22,1993-05-22,-0.0281637543086286,-0.0306095792457863
1993-05-15,1993-05-15,-0.03300892399379578,-0.02957745620302469
1993-05-08,1993-05-08,-0.0352689122245401,-0.0265512964382587
1993-05-01,1993-05-01,-0.02599672645618073,-0.0244093221617098
1993-04-24,1993-04-24,-0.02403526213758217,-0.02670807285763099
1993-04-17,1993-04-17,-0.02090428493473179,-0.02959419056984618
1993-04-10,1993-04-10,-0.02670101511834449,-0.03398202966387018
1993-04-03,1993-04-03,-0.03519172923986551,-0.03554855669062209
1993-03-27,1993-03-27,-0.03557973298644293,-0.03568084610929274
1993-03-20,1993-03-20,-0.03845564131082778,-0.03791588288740025
1993-03-13,1993-03-13,-0.03296712322535213,-0.03912558156274481
1993-03-06,1993-03-06,-0.0357208869145481,-0.04320239820072931
1993-02-27,1993-02-27,-0.04451988009887297,-0.04421322322043657
1993-02-20,1993-02-20,-0.04329443601220606,-0.04112307463477909
1993-02-13,1993-02-13,-0.0492743897772901,-0.03926491478448946
1993-02-06,1993-02-06,-0.03976418699337712,-0.03654293136042279
1993-01-30,1993-01-30,-0.03215928575624307,-0.03547183513164565
1993-01-23,1993-01-23,-0.03586179661104751,-0.03481384174349578
1993-01-16,1993-01-16,-0.03838645608102344,-0.03304074429440899
1993-01-09,1993-01-09,-0.03547980207826858,-0.03355978307352303
1993-01-02,1993-01-02,-0.02952731220364358,-0.03423640115923605
1992-12-26,1992-12-26,-0.02876940681470036,-0.03732012001827164
1992-12-19,1992-12-19,-0.0404626111974796,-0.03925225803236846
1992-12-12,1992-12-12,-0.03818627442112067,-0.03998676806487684
1992-12-05,1992-12-05,-0.04186218763978594,-0.04134452721568357
1992-11-28,1992-11-28,-0.03649795887108761,-0.0414441536781681
1992-11-21,1992-11-21,-0.04340065132751315,-0.04647876768998629
1992-11-14,1992-11-14,-0.04361731102434757,-0.04683315121739729
1992-11-07,1992-11-07,-0.04226069348972406,-0.04798200313321425
1992-10-31,1992-10-31,-0.05663641491836037,-0.05090687356404078
1992-10-24,1992-10-24,-0.04481818543715719,-0.05195965545924344
1992-10-17,1992-10-17,-0.0482127186876154,-0.05384238408746483
1992-10-10,1992-10-10,-0.05396017521303014,-0.05651874232075623
1992-10-03,1992-10-03,-0.06084754249917105,-0.05391600305927998
1992-09-26,1992-09-26,-0.05234909995004276,-0.05023099792710864
1992-09-19,1992-09-19,-0.05891815162078098,-0.04940619456443133
1992-09-12,1992-09-12,-0.04354921816712512,-0.04634305206617683
1992-09-05,1992-09-05,-0.04610752197048572,-0.04653218394022766
1992-08-29,1992-08-29,-0.04904988649933348,-0.04565268069593872
1992-08-22,1992-08-22,-0.04666558162776299,-0.04252632241211308
1992-08-15,1992-08-15,-0.04430574566332842,-0.04155308942006003
1992-08-08,1992-08-08,-0.04258950899332998,-0.03988282948720353
1992-08-01,1992-08-01,-0.03654445336403092,-0.04043069743772366
1992-07-25,1992-07-25,-0.04277264965955078,-0.04231341958901349
1992-07-18,1992-07-18,-0.03762470593190246,-0.04199255196140127
1992-07-11,1992-07-11,-0.0447809807954105,-0.04296941375283839
1992-07-04,1992-07-04,-0.04407534196919022,-0.04127614765595999
1992-06-27,1992-06-27,-0.0414891791491019,-0.03901085384862288
1992-06-20,1992-06-20,-0.04153215309765095,-0.03520992173006049
1992-06-13,1992-06-13,-0.03800791640789688,-0.03245458127181681
1992-06-06,1992-06-06,-0.03501416673984176,-0.03139494390841188
1992-05-30,1992-05-30,-0.02628545067485234,-0.02958055858377917
1992-05-23,1992-05-23,-0.03051079126467624,-0.02987676866724088
1992-05-16,1992-05-16,-0.03376936695427719,-0.02943535580848348
1992-05-09,1992-05-09,-0.02775662544131093,-0.02685265762586851
1992-05-02,1992-05-02,-0.02747029100869915,-0.02802731262266087
1992-04-25,1992-04-25,-0.02874513982964667,-0.03203285518898047
1992-04-18,1992-04-18,-0.02343857422381729,-0.03452716597862713
1992-04-11,1992-04-11,-0.03245524542848038,-0.0387368407353178
1992-04-04,1992-04-04,-0.04349246127397754,-0.04054525171558008
1992-03-28,1992-03-28,-0.03872238298823331,-0.03887334861353285
1992-03-21,1992-03-21,-0.04027727325057997,-0.03757256981389327
1992-03-14,1992-03-14,-0.03968888934952951,-0.03720711394187887
1992-03-07,1992-03-07,-0.03680484886578863,-0.03705592972994744
1992-02-29,1992-02-29,-0.03351926778967498,-0.03906674997055203
1992-02-22,1992-02-22,-0.03881544976252234,-0.03980152620528349
1992-02-15,1992-02-15,-0.03908415250180382,-0.04114899198277774
1992-02-08,1992-02-08,-0.04484812982820698,-0.0412521965614414
1992-02-01,1992-02-01,-0.03645837272860084,-0.04095017423478753
1992-01-25,1992-01-25,-0.04420531287249928,-0.04324682214184844
1992-01-18,1992-01-18,-0.0394969708164585,-0.04263038801776996
1992-01-11,1992-01-11,-0.04364004052159147,-0.04432754059186657
1992-01-04,1992-01-04,-0.0456449643568445,-0.04119033342216156
1991-12-28,1991-12-28,-0.04173957637618539,-0.03844230673502571
1991-12-21,1991-12-21,-0.04628558111284493,-0.03850573546418742
1991-12-14,1991-12-14,-0.03109121184277138,-0.03750803606339742
1991-12-07,1991-12-07,-0.03465285760830117,-0.03822104417100658
1991-11-30,1991-11-30,-0.04199329129283223,-0.03828594902007071
1991-11-23,1991-11-23,-0.0422947835096849,-0.03805044534664777
1991-11-16,1991-11-16,-0.033943244273208,-0.03847034872159399
1991-11-09,1991-11-09,-0.03491247700455773,-0.03915641186609804
1991-11-02,1991-11-02,-0.04105127659914045,-0.04051820628624148
1991-10-26,1991-10-26,-0.04397439700946977,-0.03969079878689012
1991-10-19,1991-10-19,-0.03668749685122421,-0.03866071099268642
1991-10-12,1991-10-12,-0.0403596546851315,-0.03811171583347876
1991-10-05,1991-10-05,-0.03774164660173501,-0.03654485042940666
1991-09-28,1991-09-28,-0.03985404583265495,-0.03484005947754567
1991-09-21,1991-09-21,-0.03449151621439357,-0.03343234152221806
1991-09-14,1991-09-14,-0.0340921930688431,-0.03515114035887112
1991-09-07,1991-09-07,-0.03092248279429108,-0.03501734325447908
1991-08-31,1991-08-31,-0.03422317401134452,-0.03696103391580898
1991-08-24,1991-08-24,-0.04136671156100577,-0.03639845790901169
1991-08-17,1991-08-17,-0.03355700465127498,-0.0329850633311552
1991-08-10,1991-08-10,-0.03869724543961066,-0.03404011074718859
1991-08-03,1991-08-03,-0.03197286998415534,-0.03392232472455468
1991-07-27,1991-07-27,-0.02771313324957982,-0.03540252723419376
1991-07-20,1991-07-20,-0.03777719431540854,-0.03902202062172044
1991-07-13,1991-07-13,-0.03822610134907502,-0.03966340889777017
1991-07-06,1991-07-06,-0.03789368002271168,-0.03833005650430061
1991-06-29,1991-06-29,-0.04219110679968651,-0.03711854084479869
1991-06-22,1991-06-22,-0.04034274741960746,-0.03411784951787072
1991-06-15,1991-06-15,-0.03289269177519681,-0.03453004726066197
1991-06-08,1991-06-08,-0.03304761738470398,-0.03460246567907667
1991-06-01,1991-06-01,-0.03018834149197465,-0.03529633539642941
1991-05-25,1991-05-25,-0.04199153839077246,-0.03722228552880952
1991-05-18,1991-05-18,-0.03318236544885559,-0.03744953672217847
1991-05-11,1991-05-11,-0.03582309625411496,-0.03940510400254039
1991-05-04,1991-05-04,-0.0378921420214951,-0.0396483829245147
1991-04-27,1991-04-27,-0.04290054316424824,-0.03856977038207207
1991-04-20,1991-04-20,-0.0410046345703033,-0.03846333189433156
1991-04-13,1991-04-13,-0.03679621194201217,-0.03930694001249552
1991-04-06,1991-04-06,-0.03357769185172454,-0.03924533502044615
1991-03-30,1991-03-30,-0.04247478921328622,-0.03888936932005926
1991-03-23,1991-03-23,-0.04437906704295915,-0.03653922535158181
1991-03-16,1991-03-16,-0.0365497919738147,-0.0373887112606434
1991-03-09,1991-03-09,-0.03215382905017697,-0.0403661201776002
1991-03-02,1991-03-02,-0.03307421333937641,-0.04301570720833538
1991-02-23,1991-02-23,-0.0477770106792055,-0.04577616723684916
1991-02-16,1991-02-16,-0.04845942764164195,-0.04439723429910657
1991-02-09,1991-02-09,-0.04275217717311763,-0.0443140979853182
1991-02-02,1991-02-02,-0.04411605345343155,-0.04515760254511608
1991-01-26,1991-01-26,-0.04226127892823513,-0.04496155831228897
1991-01-19,1991-01-19,-0.04812688238648847,-0.0449735239688035
1991-01-12,1991-01-12,-0.04612619541230915,-0.04384768827610864
1991-01-05,1991-01-05,-0.04333187652212312,-0.04205595046919318
1990-12-29,1990-12-29,-0.04230914155429324,-0.04024298126921617
1990-12-22,1990-12-22,-0.04362353961570905,-0.03842867517814023
1990-12-15,1990-12-15,-0.03895924418464732,-0.03884870441166395
1990-12-08,1990-12-08,-0.03607999972221504,-0.03878180017183753
1990-12-01,1990-12-01,-0.03505191718998952,-0.03795439096464903
1990-11-24,1990-11-24,-0.04530365654980391,-0.04058953372184672
1990-11-17,1990-11-17,-0.03869162722534165,-0.04207385392200395
1990-11-10,1990-11-10,-0.03277036289346104,-0.0403223915187352
1990-11-03,1990-11-03,-0.04559248821878025,-0.04314960040989555
1990-10-27,1990-10-27,-0.05124093735043286,-0.04046550903354076
1990-10-20,1990-10-20,-0.03168577761226662,-0.03979940262481884
1990-10-13,1990-10-13,-0.04407919845810246,-0.04244680596096516
1990-10-06,1990-10-06,-0.03485612271336112,-0.04129296794898329
1990-09-29,1990-09-29,-0.04857651171554515,-0.0409764976597615
1990-09-22,1990-09-22,-0.04227539095685193,-0.03831746690893575
1990-09-15,1990-09-15,-0.03946384641017499,-0.03731876539504453
1990-09-08,1990-09-08,-0.03359024155647394,-0.03605354323545421
1990-09-01,1990-09-01,-0.03794038871224213,-0.03740341138384815
1990-08-25,1990-08-25,-0.03828058490128704,-0.03670287879411847
1990-08-18,1990-08-18,-0.03440295777181373,-0.03700926368157986
1990-08-11,1990-08-11,-0.0389897141500497,-0.03664201950895803
1990-08-04,1990-08-04,-0.0351382583533234,-0.03500160854897766
1990-07-28,1990-07-28,-0.03950612445113261,-0.03596391207774912
1990-07-21,1990-07-21,-0.03293398108132642,-0.03513360190758682
1990-07-14,1990-07-14,-0.0324280703101282,-0.03454515974377281
1990-07-07,1990-07-07,-0.03898747246840924,-0.03304306119946575
1990-06-30,1990-06-30,-0.03618488377048341,-0.03050624815500856
1990-06-23,1990-06-23,-0.03058021242607037,-0.02861742429821616
1990-06-16,1990-06-16,-0.02641967613289998,-0.02893920354531957
1990-06-09,1990-06-09,-0.02884022029058051,-0.03147269478478452
1990-06-02,1990-06-02,-0.02862958834331377,-0.03276477350382709
1990-05-26,1990-05-26,-0.03186732941448401,-0.03294492422253354
1990-05-19,1990-05-19,-0.03655364109075976,-0.0323479702786664
1990-05-12,1990-05-12,-0.03400853516675082,-0.03124531760595014
1990-05-05,1990-05-05,-0.02935019121813956,-0.02745425139516702
1990-04-28,1990-04-28,-0.02947951363901545,-0.0269784347055681
1990-04-21,1990-04-21,-0.03214303039989472,-0.02692219905452687
1990-04-14,1990-04-14,-0.01884427032361838,-0.02577217202943548
1990-04-07,1990-04-07,-0.02744692445974384,-0.02807978725690038
1990-03-31,1990-03-31,-0.02925457103485055,-0.02656710212160035
1990-03-24,1990-03-24,-0.02754292229952915,-0.02576125128391278
1990-03-17,1990-03-17,-0.02807473123347797,-0.02683346578713939
1990-03-10,1990-03-10,-0.02139618391854373,-0.02640960227925987
1990-03-03,1990-03-03,-0.02603116768410028,-0.02737899311732213
1990-02-24,1990-02-24,-0.03183178031243557,-0.02843548922032651
1990-02-17,1990-02-17,-0.02637927720195991,-0.02600670388817011
1990-02-10,1990-02-10,-0.02527374727079277,-0.02557836330178362
1990-02-03,1990-02-03,-0.03025715209611777,-0.02685559568531355
1990-01-27,1990-01-27,-0.02211663898381,-0.02401643722950744
1990-01-20,1990-01-20,-0.02466591485641394,-0.0233276618232633
1990-01-13,1990-01-13,-0.03038267680491248,-0.02341922103996478
1990-01-06,1990-01-06,-0.01890051827289334,-0.02224451534480651
1989-12-30,1989-12-30,-0.01936153735883343,-0.02209892636706675
1989-12-23,1989-12-23,-0.02503215172321984,-0.0233464694253377
1989-12-16,1989-12-16,-0.02568385402427941,-0.02292341776242737
1989-12-09,1989-12-09,-0.01831816236193433,-0.02109707749005484
1989-12-02,1989-12-02,-0.02435170959191724,-0.02348187697446255
1989-11-25,1989-11-25,-0.02333994507157851,-0.02329965263885616
1989-11-18,1989-11-18,-0.01837849293478927,-0.02316182286100741
1989-11-11,1989-11-11,-0.02785736029956519,-0.02477587990562645
1989-11-04,1989-11-04,-0.02362281224949168,-0.02636134675991062
1989-10-28,1989-10-28,-0.0227886259601835,-0.02653395626354759
1989-10-21,1989-10-21,-0.02483472111326541,-0.02546520850553026
1989-10-14,1989-10-14,-0.0341992277167019,-0.02347288101402215
1989-10-07,1989-10-07,-0.02431325026403954,-0.02056914144852813
1989-09-30,1989-09-30,-0.01851363492811417,-0.01869172810618458
1989-09-23,1989-09-23,-0.01686541114723299,-0.01843085255092432
1989-09-16,1989-09-16,-0.02258426945472582,-0.01778248617798678
1989-09-09,1989-09-09,-0.01680359689466535,-0.01650884326173754
1989-09-02,1989-09-02,-0.01747013270707313,-0.01707269398056733
1989-08-26,1989-08-26,-0.01427194565548281,-0.01571545961822915
1989-08-19,1989-08-19,-0.01748969778972887,-0.0178539898962972
1989-08-12,1989-08-12,-0.01905899976998452,-0.01860268682818388
1989-08-05,1989-08-05,-0.01204119525772041,-0.01764430676607949
1989-07-29,1989-07-29,-0.02282606676775501,-0.02112597361205141
1989-07-22,1989-07-22,-0.02048448551727559,-0.02395237270633784
1989-07-15,1989-07-15,-0.01522547952156695,-0.02496298571177677
1989-07-08,1989-07-08,-0.0259678626416081,-0.02644438291504592
1989-07-01,1989-07-01,-0.03413166314490073,-0.02456331595656899
1989-06-24,1989-06-24,-0.02452693753903132,-0.02096978765000987
1989-06-17,1989-06-17,-0.02115106833464355,-0.01927233674267739
1989-06-10,1989-06-10,-0.01844359480770035,-0.01756870706101888
1989-06-03,1989-06-03,-0.01975754991866424,-0.02029466258526619
1989-05-27,1989-05-27,-0.01773713390970143,-0.02077613106757915
1989-05-20,1989-05-20,-0.01433654960800949,-0.02338858117512479
1989-05-13,1989-05-13,-0.0293474169046896,-0.02360101007018697
1989-05-06,1989-05-06,-0.02168342384791609,-0.01849038600983375
1989-04-29,1989-04-29,-0.028186934339884,-0.01848936294451783
1989-04-22,1989-04-22,-0.01518626518825819,-0.0151015909146318
1989-04-15,1989-04-15,-0.00890492066327674,-0.01353432285639655
1989-04-08,1989-04-08,-0.02167933158665241,-0.01533136731315039
1989-04-01,1989-04-01,-0.01463584622033986,-0.0137749274246799
1989-03-25,1989-03-25,-0.00891719295531718,-0.01285985014458268
1989-03-18,1989-03-18,-0.01609309849029209,-0.0180630651672068
1989-03-11,1989-03-11,-0.01545357203277046,-0.01866753045676741
1989-03-04,1989-03-04,-0.01097553709995099,-0.02137511845558667
1989-02-25,1989-02-25,-0.02973005304581364,-0.02293032944114501
1989-02-18,1989-02-18,-0.01851095964853457,-0.02031686673046536
1989-02-11,1989-02-11,-0.0262839240280475,-0.01986241501314907
1989-02-04,1989-02-04,-0.01719638104218435,-0.01674366302740248
1989-01-28,1989-01-28,-0.01927620220309502,-0.01668477414975309
1989-01-21,1989-01-21,-0.0166931527792694,-0.01771223615238648
1989-01-14,1989-01-14,-0.01380891608506112,-0.01963681196441067
1989-01-07,1989-01-07,-0.0169608255315868,-0.02182854751192877
1988-12-31,1988-12-31,-0.02338605021362861,-0.0230975490945342
1988-12-24,1988-12-24,-0.02439145602736614,-0.0224416387025034
1988-12-17,1988-12-17,-0.02257585827513354,-0.02047523236447716
1988-12-10,1988-12-10,-0.02203683186200852,-0.01971423581291681
1988-12-03,1988-12-03,-0.02076240864550541,-0.01902018674215938
1988-11-26,1988-11-26,-0.01652583067526116,-0.01908367502522178
1988-11-19,1988-11-19,-0.01953187206889213,-0.0198182124497406
1988-11-12,1988-11-12,-0.01926063557897881,-0.01959192597612154
1988-11-05,1988-11-05,-0.02101636177775502,-0.02038316562572341
1988-10-29,1988-10-29,-0.01946398037333643,-0.01927071651202104
1988-10-22,1988-10-22,-0.01862672617441591,-0.0187574890247
1988-10-15,1988-10-15,-0.02242559417738629,-0.01703360836068979
1988-10-08,1988-10-08,-0.01656656532294555,-0.01392288889959778
1988-10-01,1988-10-01,-0.01741107042405227,-0.01315040413060608
1988-09-24,1988-09-24,-0.01173120351837506,-0.01231046623267454
1988-09-17,1988-09-17,-0.00998271633301823,-0.01357379299548308
1988-09-10,1988-09-10,-0.01347662624697875,-0.01375375949280708
1988-09-03,1988-09-03,-0.01405131883232612,-0.01294345311039154
1988-08-27,1988-08-27,-0.01678451056960921,-0.01093294566656806
1988-08-20,1988-08-20,-0.01070258232231425,-0.00943504806011152
1988-08-13,1988-08-13,-0.01023540071731657,-0.01090737255630891
1988-08-06,1988-08-06,-0.00600928905703221,-0.01159387710567553
1988-07-30,1988-07-30,-0.01079292014378304,-0.01579846088368016
1988-07-23,1988-07-23,-0.01659188030710381,-0.01995672243724252
1988-07-16,1988-07-16,-0.01298141891478303,-0.02029332125219792
1988-07-09,1988-07-09,-0.02282762416905075,-0.02068404596956878
1988-07-02,1988-07-02,-0.02742596635803249,-0.01964583274145068
1988-06-25,1988-06-25,-0.01793827556692541,-0.01524591213421338
1988-06-18,1988-06-18,-0.01454431778426648,-0.01383290283362052
1988-06-11,1988-06-11,-0.01867477125657837,-0.01404335501043854
1988-06-04,1988-06-04,-0.00982628392908325,-0.0143915926331903
1988-05-28,1988-05-28,-0.012286238364554,-0.01483103698366513
1988-05-21,1988-05-21,-0.01538612649153853,-0.01252766982074406
1988-05-14,1988-05-14,-0.02006772174758541,-0.01238923245685924
1988-05-07,1988-05-07,-0.01158406133098258,-0.01011953073352661
1988-04-30,1988-04-30,-0.00307276971286973,-0.00953100458657061
1988-04-23,1988-04-23,-0.01483237703599923,-0.01137014286179169
1988-04-16,1988-04-16,-0.01098891485425491,-0.01088737995156521
1988-04-09,1988-04-09,-0.00922995674315858,-0.0132988999750344
1988-04-02,1988-04-02,-0.01042932281375402,-0.01670009733812593
1988-03-26,1988-03-26,-0.01290132539509335,-0.01824981419239844
1988-03-19,1988-03-19,-0.02063499494813167,-0.02237853388743689
1988-03-12,1988-03-12,-0.0228347461955247,-0.02285193248045058
1988-03-05,1988-03-05,-0.01662819023084404,-0.02123702512339337
1988-02-27,1988-02-27,-0.02941620417524716,-0.02245343276145172
1988-02-20,1988-02-20,-0.0225285893201864,-0.01708493758232458
1988-02-13,1988-02-13,-0.01637511676729588,-0.01430618582319019
1988-02-06,1988-02-06,-0.02149382078307742,-0.01506526484995791
1988-01-30,1988-01-30,-0.00794222345873861,-0.01566936928353426
1988-01-23,1988-01-23,-0.01141358228364884,-0.01928184783853294
1988-01-16,1988-01-16,-0.01941143287436679,-0.02231618923966988
1988-01-09,1988-01-09,-0.0239102385173828,-0.02361334685506464
1988-01-02,1988-01-02,-0.02239213767873332,-0.02282681949397961
1987-12-26,1987-12-26,-0.0235509478881966,-0.0239578990291488
1987-12-19,1987-12-19,-0.02460006333594583,-0.0243611233931985
1987-12-12,1987-12-12,-0.02076412907304269,-0.02370840360499222
1987-12-05,1987-12-05,-0.0269164558194101,-0.02292371646185965
1987-11-28,1987-11-28,-0.02516384534439537,-0.02301888397799115
1987-11-21,1987-11-21,-0.02198918418312071,-0.02174394774208289
1987-11-14,1987-11-14,-0.01762538050051242,-0.0214848366685054
1987-11-07,1987-11-07,-0.02729712588393609,-0.0215526099254964
1987-10-31,1987-10-31,-0.02006410040076236,-0.01844249706604797
1987-10-24,1987-10-24,-0.02095273988881074,-0.01677256531318649
1987-10-17,1987-10-17,-0.01789647352847643,-0.01469834774442953
1987-10-10,1987-10-10,-0.01485667444614236,-0.01466264548333993
1987-10-03,1987-10-03,-0.01338437338931645,-0.01286240010786531
1987-09-26,1987-09-26,-0.01265586961378287,-0.01310304502396338
1987-09-19,1987-09-19,-0.01775366448411804,-0.01465925794280946
1987-09-12,1987-09-12,-0.00765569294424387,-0.01355560286380212
1987-09-05,1987-09-05,-0.01434695305370876,-0.01306752817072743
1987-08-29,1987-08-29,-0.01888072128916718,-0.0126982918515581
1987-08-22,1987-08-22,-0.01333904416808867,-0.00926987565153271
1987-08-15,1987-08-15,-0.0057033941719451,-0.00740364597973767
1987-08-08,1987-08-08,-0.01287000777703144,-0.0101489899661653
1987-08-01,1987-08-01,-0.00516705648906561,-0.01168423848427987
1987-07-25,1987-07-25,-0.00587412548090852,-0.01726115919716216
1987-07-18,1987-07-18,-0.01668477011765564,-0.02071782178245054
1987-07-11,1987-07-11,-0.01901100184948969,-0.02274630691475321
1987-07-04,1987-07-04,-0.0274747393405948,-0.02280583701241202
1987-06-27,1987-06-27,-0.01970077582206201,-0.02236686369198404
1987-06-20,1987-06-20,-0.02479871064686633,-0.02326208910773222
1987-06-13,1987-06-13,-0.01924912224012491,-0.02152647517852438
1987-06-06,1987-06-06,-0.02571884605888288,-0.02158247128080254
1987-05-30,1987-05-30,-0.02328167748505476,-0.02073967983273212
1987-05-23,1987-05-23,-0.01785625493003494,-0.02069911478287471
1987-05-16,1987-05-16,-0.0194731066492376,-0.01880377255244738
1987-05-09,1987-05-09,-0.02234768026660118,-0.01705694838450153
1987-05-02,1987-05-02,-0.02311941728562511,-0.01683049564065289
1987-04-25,1987-04-25,-0.01027488600832563,-0.01531030587960706
1987-04-18,1987-04-18,-0.01248580997745421,-0.01582291506773804
1987-04-11,1987-04-11,-0.02144186929120662,-0.01910095067925656
1987-04-04,1987-04-04,-0.0170386582414418,-0.01828253119758392
1987-03-28,1987-03-28,-0.01232532276084953,-0.01801233127911226
1987-03-21,1987-03-21,-0.02559795242352828,-0.0184836518893886
1987-03-14,1987-03-14,-0.01816819136451606,-0.01748783424471168
1987-03-07,1987-03-07,-0.01595785856755519,-0.01907448256386827
1987-02-28,1987-02-28,-0.01421060520195486,-0.01800047060939033
1987-02-21,1987-02-21,-0.0216146818448206,-0.01936309976482787
1987-02-14,1987-02-14,-0.02451478464114243,-0.01972873585631572
1987-02-07,1987-02-07,-0.01166181074964346,-0.01942240676292419
1987-01-31,1987-01-31,-0.01966112182370498,-0.02391735888851167
1987-01-24,1987-01-24,-0.023077226210772,-0.02377637480276261
1987-01-17,1987-01-17,-0.02328946826757631,-0.02275892926343327
1987-01-10,1987-01-10,-0.0296416192519934,-0.02464497277511813
1987-01-03,1987-01-03,-0.0190971854807087,-0.02309058771436425
1986-12-27,1986-12-27,-0.01900744405345465,-0.02420802820655449
1986-12-20,1986-12-20,-0.03083364231431578,-0.02461570147940382
1986-12-13,1986-12-13,-0.02342407900897786,-0.0223107370723519
1986-12-06,1986-12-06,-0.02356694744946966,-0.02322239485735211
1986-11-29,1986-11-29,-0.02063813714485199,-0.02288272227616727
1986-11-22,1986-11-22,-0.02161378468610808,-0.02086789598218297
1986-11-15,1986-11-15,-0.02707071014897873,-0.02058497239477178
1986-11-08,1986-11-08,-0.02220825712473031,-0.01874600651898739
1986-11-01,1986-11-01,-0.01257883196891477,-0.01768841693962092
1986-10-25,1986-10-25,-0.02048209033646333,-0.02187078484075041
1986-10-18,1986-10-18,-0.01971484664584117,-0.02115842734894108
1986-10-11,1986-10-11,-0.01797789880726443,-0.02242073565424753
1986-10-04,1986-10-04,-0.02930830357343273,-0.02312703555418177
1986-09-27,1986-09-27,-0.017632660369226,-0.02060552174877
1986-09-20,1986-09-20,-0.02476407986706697,-0.0204278399774325
1986-09-13,1986-09-13,-0.02080309840700138,-0.01997621711289233
1986-09-06,1986-09-06,-0.01922224835178563,-0.01976358095042162
1986-08-30,1986-08-30,-0.01692193328387601,-0.02076582050100222
1986-08-23,1986-08-23,-0.02295758840890629,-0.02149374672042951
1986-08-16,1986-08-16,-0.01995255375711852,-0.02177190988382079
1986-08-09,1986-08-09,-0.02323120655410807,-0.02123169901138079
1986-08-02,1986-08-02,-0.01983363816158517,-0.02166942694990949
1986-07-26,1986-07-26,-0.0240702410624714,-0.02311197077043179
1986-07-19,1986-07-19,-0.01779171026735852,-0.02300631697516556
1986-07-12,1986-07-12,-0.0249821183082229,-0.02530092146520431
1986-07-05,1986-07-05,-0.02560381344367434,-0.02493097342351168
1986-06-28,1986-06-28,-0.02364762588140649,-0.02391683519838798
1986-06-21,1986-06-21,-0.02697012822751352,-0.02394467652804514
1986-06-14,1986-06-14,-0.02350232614145236,-0.0247711876136977
1986-06-07,1986-06-07,-0.02154726054317955,-0.02678054805962615
1986-05-31,1986-05-31,-0.02375899120003512,-0.02681754344553778
1986-05-24,1986-05-24,-0.03027617257012376,-0.02617586148759945
